video_id,video_url,video_title,video_duration_s,source,window_index,start_s,end_s,duration_s,window_url,action_label,phase,is_step,confidence,description,ocr_text,has_caption,face_score,text_score,motion,brightness,colorfulness,dominant_colors,keep,filter_reason,validation_flags
8PZQhTp_67E,https://www.youtube.com/watch?v=8PZQhTp_67E,WoodWick® Candle Care - Tips for burning candles with Pluswick® Innovation,109.0,storyboard,3,23.36,31.14,7.78,https://youtu.be/8PZQhTp_67E?t=23s,other_unclear,aux,0,0.45,Hands gently break off burnt wick on the cooled candle; care caption about the wick (not a making step).,Yn Koha ey Tris te nch hy genth breaking off burned elges,1,0.0,0.032,0.043,0.549,0.092,"#c6bdaa,#8c7c6e,#181b1c",1,,
8PZQhTp_67E,https://www.youtube.com/watch?v=8PZQhTp_67E,WoodWick® Candle Care - Tips for burning candles with Pluswick® Innovation,109.0,storyboard,4,31.14,38.93,7.79,https://youtu.be/8PZQhTp_67E?t=31s,other_unclear,aux,0,0.45,Caption 'Remove and discard wick trimmings before relighting'; hands clear debris from the candle.,,0,0.0,0.03,0.078,0.546,0.093,"#c4baa7,#15181a,#796c60",1,,description references on-screen text but OCR found none
8PZQhTp_67E,https://www.youtube.com/watch?v=8PZQhTp_67E,WoodWick® Candle Care - Tips for burning candles with Pluswick® Innovation,109.0,storyboard,5,38.93,46.71,7.78,https://youtu.be/8PZQhTp_67E?t=39s,other_unclear,aux,0,0.45,Burn guidance: 'Burn until wax is melted to all edges'; hands beside the candle.,ug tj. Deo rot cemoye wax tren the par,1,0.0,0.031,0.068,0.545,0.101,"#c5baa6,#17191b,#86796c",1,,
8PZQhTp_67E,https://www.youtube.com/watch?v=8PZQhTp_67E,WoodWick® Candle Care - Tips for burning candles with Pluswick® Innovation,109.0,storyboard,6,46.71,54.5,7.79,https://youtu.be/8PZQhTp_67E?t=47s,other_unclear,aux,0,0.45,Safety guidance about not moving a lit candle / using a heat-resistant surface.,Th me Ujp,1,0.0,0.047,0.162,0.541,0.094,"#c1b6a3,#1a1d1d,#786a61",1,,
HXX8_QF8jcE,https://www.youtube.com/watch?v=HXX8_QF8jcE,Gradient candle making full tutorial ( soy wax & beeswax ) DIY at home | handmade | craft | layer,160.0,storyboard,15,120.0,128.0,8.0,https://youtu.be/HXX8_QF8jcE?t=120s,other_unclear,aux,0,0.35,Black moulds; tan wax pieces.,Pa,0,0.0,0.048,0.233,0.514,0.092,"#d2c5cb,#ae8e88,#664840",1,,
PmWPYjBXB0s,https://www.youtube.com/watch?v=PmWPYjBXB0s,Wooden Wick Candle Burning Instructions,128.0,storyboard,6,48.0,56.0,8.0,https://youtu.be/PmWPYjBXB0s?t=48s,other_unclear,aux,0,0.4,Wood-wick melt-pool close-up (burning-care).,ff nt wr,1,0.0,0.022,0.126,0.338,0.122,"#886b53,#51362d,#281711",1,,
PmWPYjBXB0s,https://www.youtube.com/watch?v=PmWPYjBXB0s,Wooden Wick Candle Burning Instructions,128.0,storyboard,7,56.0,64.0,8.0,https://youtu.be/PmWPYjBXB0s?t=56s,other_unclear,aux,0,0.4,Amber candle and brand cards.,7 7,0,0.0,0.029,0.274,0.328,0.122,"#2b1b1a,#676159,#b5b2af",1,,
PmWPYjBXB0s,https://www.youtube.com/watch?v=PmWPYjBXB0s,Wooden Wick Candle Burning Instructions,128.0,storyboard,8,64.0,72.0,8.0,https://youtu.be/PmWPYjBXB0s?t=64s,other_unclear,aux,0,0.4,Hand tending the lit candle (care).,,0,0.0,0.01,0.117,0.247,0.189,"#552d28,#200f0e,#ba8a68",1,,
R-xUB9bCs_4,https://www.youtube.com/watch?v=R-xUB9bCs_4,SECRET to Easily Change Wicks | Candle Making,189.0,storyboard,1,7.88,15.75,7.87,https://youtu.be/R-xUB9bCs_4?t=8s,other_unclear,aux,0,0.4,Overhead amber-wax tin shown (wick-changing demo).,rae,0,0.333,0.017,0.047,0.592,0.081,"#b5aea8,#847671,#5d4137",1,,
R-xUB9bCs_4,https://www.youtube.com/watch?v=R-xUB9bCs_4,SECRET to Easily Change Wicks | Candle Making,189.0,storyboard,2,15.75,23.62,7.87,https://youtu.be/R-xUB9bCs_4?t=16s,other_unclear,aux,0,0.4,Overhead amber-wax tin shown (wick-changing demo).,,0,0.333,0.022,0.04,0.591,0.102,"#b9b5b0,#908883,#684d40",1,,
R-xUB9bCs_4,https://www.youtube.com/watch?v=R-xUB9bCs_4,SECRET to Easily Change Wicks | Candle Making,189.0,storyboard,3,23.62,31.5,7.88,https://youtu.be/R-xUB9bCs_4?t=24s,other_unclear,aux,0,0.4,Overhead amber-wax tin shown (wick-changing demo).,,0,0.0,0.021,0.035,0.577,0.094,"#b8b0ac,#8e837f,#6a4e44",1,,
R-xUB9bCs_4,https://www.youtube.com/watch?v=R-xUB9bCs_4,SECRET to Easily Change Wicks | Candle Making,189.0,storyboard,4,31.5,39.38,7.88,https://youtu.be/R-xUB9bCs_4?t=32s,other_unclear,aux,0,0.4,Overhead amber-wax tin shown (wick-changing demo).,fe,0,0.333,0.022,0.028,0.581,0.098,"#b5adaa,#8a7e7b,#6a4c41",1,,
R-xUB9bCs_4,https://www.youtube.com/watch?v=R-xUB9bCs_4,SECRET to Easily Change Wicks | Candle Making,189.0,storyboard,5,39.38,47.25,7.87,https://youtu.be/R-xUB9bCs_4?t=39s,other_unclear,aux,0,0.4,Overhead amber-wax tin shown (wick-changing demo).,ee,0,0.333,0.027,0.062,0.58,0.098,"#b5ada7,#60463f,#857671",1,,
R-xUB9bCs_4,https://www.youtube.com/watch?v=R-xUB9bCs_4,SECRET to Easily Change Wicks | Candle Making,189.0,storyboard,6,47.25,55.12,7.87,https://youtu.be/R-xUB9bCs_4?t=47s,other_unclear,aux,0,0.4,Overhead amber-wax tin shown (wick-changing demo).,,0,0.0,0.024,0.154,0.606,0.097,"#c4bcb6,#754d46,#a08f8a",1,,
R-xUB9bCs_4,https://www.youtube.com/watch?v=R-xUB9bCs_4,SECRET to Easily Change Wicks | Candle Making,189.0,storyboard,7,55.12,63.0,7.88,https://youtu.be/R-xUB9bCs_4?t=55s,other_unclear,aux,0,0.4,Overhead amber-wax tin shown (wick-changing demo).,,0,0.0,0.027,0.02,0.637,0.044,"#c5bfba,#948a85,#574a41",1,,
f1l30y3gm84,https://www.youtube.com/watch?v=f1l30y3gm84,"all things wax! | asmr, cleaning, candle making…",525.0,storyboard,2,15.91,23.86,7.95,https://youtu.be/f1l30y3gm84?t=16s,other_unclear,aux,0,0.4,Scraping/cleaning hardened wax from the container (ASMR).,"ss TS ee it, ee on eae co od tei nT Ad 4 4 7 wY on Mo Le yey 4 ou Aen wy ke? Pon See piney 2 Anu. Fr",1,0.0,0.087,0.195,0.574,0.157,"#bcb99f,#8a8072,#4a3c34",1,,
f1l30y3gm84,https://www.youtube.com/watch?v=f1l30y3gm84,"all things wax! | asmr, cleaning, candle making…",525.0,storyboard,5,39.77,47.73,7.96,https://youtu.be/f1l30y3gm84?t=40s,other_unclear,aux,0,0.4,Scraping/cleaning hardened wax from the container (ASMR).,5 Vom Re. of bras 4 NE ee,1,0.0,0.159,0.196,0.515,0.151,"#d5afa3,#8c6f66,#3f342f",1,,
f1l30y3gm84,https://www.youtube.com/watch?v=f1l30y3gm84,"all things wax! | asmr, cleaning, candle making…",525.0,storyboard,8,63.64,71.59,7.95,https://youtu.be/f1l30y3gm84?t=64s,other_unclear,aux,0,0.4,Scraping/cleaning hardened wax from the container (ASMR).,tS Se 2 et 7 om TO fe 4,1,0.0,0.128,0.196,0.55,0.221,"#8a799a,#d2b3bf,#294272",1,,
f1l30y3gm84,https://www.youtube.com/watch?v=f1l30y3gm84,"all things wax! | asmr, cleaning, candle making…",525.0,storyboard,14,111.36,119.32,7.96,https://youtu.be/f1l30y3gm84?t=111s,other_unclear,aux,0,0.4,Scraping/cleaning hardened wax from the container (ASMR).,"dl Sieg, ae eRe pon Us 9 7 9 rey At ees es Ya oe 4 4 ye: bn Pe Bereta vg ay: me LF",1,0.0,0.082,0.194,0.552,0.207,"#a67c86,#d6aeb6,#3e466a",1,,
f1l30y3gm84,https://www.youtube.com/watch?v=f1l30y3gm84,"all things wax! | asmr, cleaning, candle making…",525.0,storyboard,20,159.09,167.05,7.96,https://youtu.be/f1l30y3gm84?t=159s,other_unclear,aux,0,0.4,Scraping/cleaning hardened wax from the container (ASMR).,aS,0,0.0,0.098,0.0,0.476,0.3,"#821b3e,#d9beb3,#a86b6b",1,,
f1l30y3gm84,https://www.youtube.com/watch?v=f1l30y3gm84,"all things wax! | asmr, cleaning, candle making…",525.0,storyboard,23,182.95,190.91,7.96,https://youtu.be/f1l30y3gm84?t=183s,other_unclear,aux,0,0.4,Scraping/cleaning hardened wax from the container (ASMR).,We ni,0,0.0,0.074,0.0,0.642,0.217,"#d9cacc,#9e8c8c,#807835",1,,
f1l30y3gm84,https://www.youtube.com/watch?v=f1l30y3gm84,"all things wax! | asmr, cleaning, candle making…",525.0,storyboard,24,190.91,198.86,7.95,https://youtu.be/f1l30y3gm84?t=191s,other_unclear,aux,0,0.5,Scraping/cleaning hardened wax from the metal trough (ASMR).,fe tS ye iy Tt te fy ae,1,0.0,0.15,0.223,0.653,0.199,"#e1cfc9,#ab988b,#6f623d",1,,
f1l30y3gm84,https://www.youtube.com/watch?v=f1l30y3gm84,"all things wax! | asmr, cleaning, candle making…",525.0,storyboard,25,198.86,206.82,7.96,https://youtu.be/f1l30y3gm84?t=199s,other_unclear,aux,0,0.5,Scraping/cleaning hardened wax from the metal trough (ASMR).,SS ae 2 oe ee,1,0.0,0.119,0.215,0.642,0.125,"#d9ccce,#6d5252,#af8c91",1,,
f1l30y3gm84,https://www.youtube.com/watch?v=f1l30y3gm84,"all things wax! | asmr, cleaning, candle making…",525.0,storyboard,43,342.05,350.0,7.95,https://youtu.be/f1l30y3gm84?t=342s,other_unclear,aux,0,0.5,Scraping/cleaning hardened wax from the metal trough (ASMR).,"he Co ay pe Vek. FA, 4",1,0.0,0.239,0.218,0.55,0.202,"#98786f,#4f3533,#e7dee3",1,,
f1l30y3gm84,https://www.youtube.com/watch?v=f1l30y3gm84,"all things wax! | asmr, cleaning, candle making…",525.0,storyboard,46,365.91,373.86,7.95,https://youtu.be/f1l30y3gm84?t=366s,other_unclear,aux,0,0.5,Scraping/cleaning hardened wax from the metal trough (ASMR).,et ayer,0,0.0,0.217,0.308,0.572,0.169,"#e5cbb6,#b68866,#502f29",1,,
f1l30y3gm84,https://www.youtube.com/watch?v=f1l30y3gm84,"all things wax! | asmr, cleaning, candle making…",525.0,storyboard,47,373.86,381.82,7.96,https://youtu.be/f1l30y3gm84?t=374s,other_unclear,aux,0,0.5,Scraping/cleaning hardened wax from the metal trough (ASMR).,,0,0.0,0.018,0.311,0.553,0.151,"#e2c4ab,#a68168,#45382e",1,,
f1l30y3gm84,https://www.youtube.com/watch?v=f1l30y3gm84,"all things wax! | asmr, cleaning, candle making…",525.0,storyboard,48,381.82,389.77,7.95,https://youtu.be/f1l30y3gm84?t=382s,other_unclear,aux,0,0.5,Scraping/cleaning hardened wax from the metal trough (ASMR).,,0,0.0,0.094,0.0,0.583,0.082,"#dac9c8,#4c4245,#908283",1,,
ik4FhLsmJ24,https://www.youtube.com/watch?v=ik4FhLsmJ24,WoodWick® Candle Care - Tips for using candles with Hearthwick® Flame,146.0,storyboard,3,24.33,32.44,8.11,https://youtu.be/ik4FhLsmJ24?t=24s,other_unclear,aux,0,0.45,"Hands break/trim the burnt wooden wick on the cooled candle (care, not making).",ae,0,0.0,0.098,0.041,0.565,0.09,"#c8bead,#656a63,#1a181c",1,,
ik4FhLsmJ24,https://www.youtube.com/watch?v=ik4FhLsmJ24,WoodWick® Candle Care - Tips for using candles with Hearthwick® Flame,146.0,storyboard,4,32.44,40.56,8.12,https://youtu.be/ik4FhLsmJ24?t=32s,other_unclear,aux,0,0.45,Continued wick maintenance on the candle.,Ps,0,0.0,0.098,0.046,0.534,0.093,"#cec0ae,#6c665b,#171316",1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,1,8.08,16.16,8.08,https://youtu.be/vnL7IzFaKUY?t=8s,other_unclear,aux,0,0.4,"Overhead hands inspect/wipe the green candle to show frosting (educational, not a build step).",alt,0,0.0,0.026,0.048,0.55,0.243,"#b2854d,#d7d0c0,#292118",1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,2,16.16,24.24,8.08,https://youtu.be/vnL7IzFaKUY?t=16s,other_unclear,aux,0,0.4,Handling the green candle to demonstrate the frosted surface.,om 7,0,0.0,0.028,0.029,0.544,0.239,"#b1834b,#cfc6b7,#2b2017",1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,3,24.24,32.32,8.08,https://youtu.be/vnL7IzFaKUY?t=24s,other_unclear,aux,0,0.4,Inspecting the candle glass for frosting.,Ny iad Ae,1,0.0,0.031,0.027,0.551,0.239,"#b1824a,#d0c6b8,#2a2118",1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,4,32.32,40.41,8.09,https://youtu.be/vnL7IzFaKUY?t=32s,other_unclear,aux,0,0.4,Wiping the outside of the candle glass.,5. 7 ee ae,1,0.0,0.026,0.074,0.489,0.23,"#9b7447,#c3bcac,#241910",1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,5,40.41,48.49,8.08,https://youtu.be/vnL7IzFaKUY?t=40s,other_unclear,aux,0,0.4,Examining the frosted green candle.,Re Za pe WHATCAUSES THIS EFFECT,1,0.0,0.058,0.014,0.46,0.221,"#9a7447,#c4baa6,#241b11",0,text_overlay,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,6,48.49,56.57,8.08,https://youtu.be/vnL7IzFaKUY?t=48s,other_unclear,aux,0,0.4,Handling the candle to show the defect.,cs al ne 7 et ae,1,0.0,0.041,0.015,0.451,0.223,"#9c7342,#291d13,#c2bbaa",1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,7,56.57,64.65,8.08,https://youtu.be/vnL7IzFaKUY?t=57s,other_unclear,aux,0,0.4,Continued inspection of the candle surface.,my ae,0,0.0,0.035,0.016,0.453,0.224,"#9a7344,#c3bbab,#241a10",1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,8,64.65,72.73,8.08,https://youtu.be/vnL7IzFaKUY?t=65s,other_unclear,aux,0,0.4,Overhead inspection of the frosted candle.,in eee os oh af Pee or,1,0.0,0.034,0.03,0.491,0.229,"#a47a48,#c5bdae,#271b12",1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,9,72.73,80.81,8.08,https://youtu.be/vnL7IzFaKUY?t=73s,other_unclear,aux,0,0.4,Wiping/cleaning the candle glass.,5 fs wy,0,0.0,0.039,0.041,0.493,0.228,"#a17747,#c8c0b1,#261c12",1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,10,80.81,88.89,8.08,https://youtu.be/vnL7IzFaKUY?t=81s,other_unclear,aux,0,0.4,Examining the frosting on the green candle.,2 es,0,0.0,0.055,0.034,0.488,0.227,"#a27748,#c7bfb0,#2b1f15",1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,11,88.89,96.97,8.08,https://youtu.be/vnL7IzFaKUY?t=89s,other_unclear,aux,0,0.4,Handling the candle for the camera.,ea ewe,0,0.0,0.042,0.031,0.492,0.225,"#a37845,#c4bbac,#281b11",1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,12,96.97,105.05,8.08,https://youtu.be/vnL7IzFaKUY?t=97s,other_unclear,aux,0,0.4,Inspecting the candle surface.,pp em,0,0.0,0.035,0.027,0.489,0.227,"#a47a49,#c5beb0,#2a1f14",1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,13,105.05,113.14,8.09,https://youtu.be/vnL7IzFaKUY?t=105s,other_unclear,aux,0,0.4,Continued demonstration of frosting.,"sa, Nba ebes ddd Ld",1,0.0,0.046,0.03,0.491,0.222,"#a37a49,#c6bdad,#2a1d13",1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,14,113.14,121.22,8.08,https://youtu.be/vnL7IzFaKUY?t=113s,other_unclear,aux,0,0.4,Examining the green candle.,aa,0,0.0,0.045,0.029,0.489,0.224,"#a27a49,#c7c0b0,#291f15",1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,15,121.22,129.3,8.08,https://youtu.be/vnL7IzFaKUY?t=121s,other_unclear,aux,0,0.4,Handling the frosted candle.,niet 2 SUSTEUPETEEP ETL?,1,0.0,0.057,0.033,0.475,0.227,"#a67845,#bcb2a2,#2e2117",1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,16,129.3,137.38,8.08,https://youtu.be/vnL7IzFaKUY?t=129s,other_unclear,aux,0,0.4,Inspecting the candle glass.,,0,0.0,0.032,0.067,0.508,0.233,"#aa7c44,#c2baab,#2d2319",1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,17,137.38,145.46,8.08,https://youtu.be/vnL7IzFaKUY?t=137s,other_unclear,aux,0,0.4,Demonstrating frosting on the candle.,ba OF,0,0.0,0.022,0.017,0.51,0.236,"#a87b43,#bfb8a6,#2a1f15",1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,18,145.46,153.54,8.08,https://youtu.be/vnL7IzFaKUY?t=145s,other_unclear,aux,0,0.4,Wiping the candle to reveal frosting.,4,0,0.0,0.028,0.354,0.619,0.213,"#fefefd,#a4814a,#1a130d",1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,19,153.54,161.62,8.08,https://youtu.be/vnL7IzFaKUY?t=154s,other_unclear,aux,0,0.4,Examining the candle surface.,,0,0.0,0.051,0.02,0.504,0.232,"#a27b47,#c8bfa9,#221911",1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,20,161.62,169.7,8.08,https://youtu.be/vnL7IzFaKUY?t=162s,other_unclear,aux,0,0.4,Handling the green candle.,"ie, on",0,0.0,0.022,0.025,0.499,0.237,"#a77b44,#c7c0ab,#281e14",1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,21,169.7,177.78,8.08,https://youtu.be/vnL7IzFaKUY?t=170s,other_unclear,aux,0,0.4,Inspecting the frosted candle.,al,0,0.0,0.032,0.021,0.501,0.237,"#a47c46,#c8c1ad,#221912",1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,22,177.78,185.86,8.08,https://youtu.be/vnL7IzFaKUY?t=178s,other_unclear,aux,0,0.4,Continued inspection of the candle.,mH DA se,1,0.0,0.024,0.025,0.503,0.237,"#a87b43,#c6beab,#281f16",1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,23,185.86,193.95,8.09,https://youtu.be/vnL7IzFaKUY?t=186s,other_unclear,aux,0,0.4,The green wooden-wick candle shown on the tray.,When Ga ChE iain: consent 4 HRI POUR ag ga SN,1,0.0,0.058,0.039,0.518,0.236,"#a77d49,#c5bdab,#251d17",1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,24,193.95,202.03,8.08,https://youtu.be/vnL7IzFaKUY?t=194s,other_unclear,aux,0,0.4,Host examines the candle; caption about candle making.,oe 1 7 ec,1,0.0,0.039,0.02,0.512,0.236,"#a67e49,#c7c1ae,#221911",1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,25,202.03,210.11,8.08,https://youtu.be/vnL7IzFaKUY?t=202s,other_unclear,aux,0,0.4,Inspecting the candle with both hands.,oa 3 ay re,1,0.0,0.023,0.04,0.506,0.242,"#a57d48,#c8c1ae,#211811",1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,26,210.11,218.19,8.08,https://youtu.be/vnL7IzFaKUY?t=210s,other_unclear,aux,0,0.4,Continued candle inspection.,,0,0.0,0.009,0.026,0.509,0.25,"#a87a43,#d0c8b7,#1c1610",1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,27,218.19,226.27,8.08,https://youtu.be/vnL7IzFaKUY?t=218s,other_unclear,aux,0,0.4,Host turns the candle to show frosting.,ili,0,0.0,0.024,0.038,0.512,0.252,"#a97c45,#d0c8b6,#19130d",1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,28,226.27,234.35,8.08,https://youtu.be/vnL7IzFaKUY?t=226s,other_unclear,aux,0,0.4,Examining the candle by hand.,er ee eh,1,0.0,0.022,0.027,0.509,0.253,"#a97940,#cfc5b5,#1d160f",1,,
vnL7IzFaKUY,https://www.youtube.com/watch?v=vnL7IzFaKUY,What is candle frosting and how to prevent it? | Soy Candles,299.0,storyboard,29,234.35,242.43,8.08,https://youtu.be/vnL7IzFaKUY?t=234s,other_unclear,aux,0,0.4,Host holds the green candles.,,0,0.0,0.034,0.055,0.497,0.227,"#ae7f43,#302419,#ccc2b3",1,,
