video_id,video_url,video_title,video_duration_s,source,window_index,start_s,end_s,duration_s,window_url,action_label,phase,is_step,confidence,description,description_detailed,ocr_text,has_caption,face_score,text_score,motion,brightness,colorfulness,dominant_colors,keep,filter_reason,validation_flags
1V3hfxo7OtE,https://www.youtube.com/watch?v=1V3hfxo7OtE,Candle Making | How to Make Scented Candles,508.0,storyboard,8,63.5,71.44,7.94,https://youtu.be/1V3hfxo7OtE?t=64s,measure_wax,prep,1,0.5,overhead bench work,"overhead bench work. Weighing or measuring wax flakes into a pouring pot or pitcher. captioned, static shot, well-lit, amber/brown palette (#a37b5a, #493b35). prep phase, ~12% in, 1:03–1:11.","Ay si amet ye 4 Of, ae 4 2 re 7 vary ie EI yey 7 7",1,1.0,0.043,0.019,0.492,0.184,"#a37b5a,#493b35,#c8c3c0",0,talking_head,action label 'measure_wax' but a strong face fills the frame
1V3hfxo7OtE,https://www.youtube.com/watch?v=1V3hfxo7OtE,Candle Making | How to Make Scented Candles,508.0,storyboard,9,71.44,79.38,7.94,https://youtu.be/1V3hfxo7OtE?t=71s,measure_wax,prep,1,0.5,overhead bench work,"overhead bench work. Weighing or measuring wax flakes into a pouring pot or pitcher. captioned, static shot, well-lit, amber/brown palette (#a47c5f, #4b3b31). prep phase, ~14% in, 1:11–1:19.",Vlg ai th 7 YY res 5 YY ij me Lf 4 1 3 ee we 7 if gq,1,0.5,0.033,0.038,0.507,0.18,"#a47c5f,#4b3b31,#c5c3c2",0,talking_head,
1V3hfxo7OtE,https://www.youtube.com/watch?v=1V3hfxo7OtE,Candle Making | How to Make Scented Candles,508.0,storyboard,10,79.38,87.31,7.93,https://youtu.be/1V3hfxo7OtE?t=79s,measure_wax,prep,1,0.5,overhead bench work,"overhead bench work. Weighing or measuring wax flakes into a pouring pot or pitcher. captioned, static shot, well-lit, amber/brown palette (#a27b5b, #4a3e38). prep phase, ~16% in, 1:19–1:27.","ae it OO 2 yy, Ps iY ry rr in yw 4 ae aC",1,0.0,0.033,0.037,0.5,0.183,"#a27b5b,#4a3e38,#c5c2bf",1,,
1V3hfxo7OtE,https://www.youtube.com/watch?v=1V3hfxo7OtE,Candle Making | How to Make Scented Candles,508.0,storyboard,11,87.31,95.25,7.94,https://youtu.be/1V3hfxo7OtE?t=87s,measure_wax,prep,1,0.5,overhead bench work,"overhead bench work. Weighing or measuring wax flakes into a pouring pot or pitcher. captioned, static shot, well-lit, amber/brown palette (#a27a5b, #4e4039). prep phase, ~17% in, 1:27–1:35.",4 ie ws 7 ss ak. LF na KA NS oo iy mia! ey ua aa 5 Se 4 Ce us ies el,1,0.0,0.044,0.0,0.5,0.184,"#a27a5b,#4e4039,#c7c2c0",0,text_overlay,
1V3hfxo7OtE,https://www.youtube.com/watch?v=1V3hfxo7OtE,Candle Making | How to Make Scented Candles,508.0,storyboard,12,95.25,103.19,7.94,https://youtu.be/1V3hfxo7OtE?t=95s,measure_wax,prep,1,0.5,overhead hands measuring,"overhead hands measuring. captioned, static shot, well-lit, amber/brown palette (#aa7e61, #564035). prep phase, ~19% in, 1:35–1:43.","ps 7 ae 4 ae. SY 44 4 bs Wy 7 em ox FF Af ws Myr PS BA, YS LF fo 4 7 Bow Fe Let br",1,1.0,0.045,0.044,0.515,0.189,"#aa7e61,#564035,#c9c2c1",0,talking_head,action label 'measure_wax' but a strong face fills the frame
1V3hfxo7OtE,https://www.youtube.com/watch?v=1V3hfxo7OtE,Candle Making | How to Make Scented Candles,508.0,storyboard,13,103.19,111.12,7.93,https://youtu.be/1V3hfxo7OtE?t=103s,measure_wax,prep,1,0.5,overhead bench work,"overhead bench work. Weighing or measuring wax flakes into a pouring pot or pitcher. captioned, static shot, well-lit, amber/brown palette (#a6795c, #4c392f). prep phase, ~20% in, 1:43–1:51.",4 ae ig sy oa: 2 Ri 7 4 Zz all Fase re ANGE Ses fi 2 3 RS Wis 4 4 7 7 es Ai ro,1,0.5,0.056,0.041,0.514,0.193,"#a6795c,#4c392f,#c6c1be",0,talking_head,
1V3hfxo7OtE,https://www.youtube.com/watch?v=1V3hfxo7OtE,Candle Making | How to Make Scented Candles,508.0,storyboard,14,111.12,119.06,7.94,https://youtu.be/1V3hfxo7OtE?t=111s,measure_wax,prep,1,0.5,overhead bench work,"overhead bench work. Weighing or measuring wax flakes into a pouring pot or pitcher. captioned, static shot, well-lit, grey/brown palette (#a0775b, #45342b). prep phase, ~22% in, 1:51–1:59.",4 7 ae Se ae 1 sl Wt eeo ai 4 4 ts mi NMIN WY eee ys ms fh,1,0.0,0.068,0.0,0.506,0.181,"#a0775b,#45342b,#c6c3c4",0,text_overlay,
1V3hfxo7OtE,https://www.youtube.com/watch?v=1V3hfxo7OtE,Candle Making | How to Make Scented Candles,508.0,storyboard,15,119.06,127.0,7.94,https://youtu.be/1V3hfxo7OtE?t=119s,measure_wax,prep,1,0.5,overhead pitcher,"overhead pitcher. Weighing or measuring wax flakes into a pouring pot or pitcher. captioned, static shot, well-lit, grey/brown palette (#9f7b5a, #463a34). prep phase, ~23% in, 1:59–2:07.",CA 7 3 aoe ov XN SS iS gv. Se mes yb,1,0.5,0.027,0.022,0.501,0.18,"#9f7b5a,#463a34,#c4c2c2",0,talking_head,
1V3hfxo7OtE,https://www.youtube.com/watch?v=1V3hfxo7OtE,Candle Making | How to Make Scented Candles,508.0,storyboard,16,127.0,134.94,7.94,https://youtu.be/1V3hfxo7OtE?t=127s,measure_wax,prep,1,0.5,overhead hands,"overhead hands. Weighing or measuring wax flakes into a pouring pot or pitcher. captioned, steady, low-motion shot, well-lit, grey/beige palette (#9d7859, #c8c5c8). prep phase, ~25% in, 2:07–2:14.",me. ae ee Xa. ae: weed 1 4 tk ud EE ENS,1,0.5,0.028,0.083,0.506,0.176,"#9d7859,#c8c5c8,#4d3e36",0,talking_head,
1V3hfxo7OtE,https://www.youtube.com/watch?v=1V3hfxo7OtE,Candle Making | How to Make Scented Candles,508.0,storyboard,17,134.94,142.88,7.94,https://youtu.be/1V3hfxo7OtE?t=135s,measure_wax,prep,1,0.5,overhead bench work,"overhead bench work. Weighing or measuring wax flakes into a pouring pot or pitcher. captioned, static shot, well-lit, amber/brown palette (#a17c5c, #463935). prep phase, ~27% in, 2:14–2:22.","am ay 4 ph ete it 7 ae in LS, 7 ee Senge Er PY 4 Ly 2 lf 3 ri eee LY",1,1.0,0.023,0.0,0.496,0.18,"#a17c5c,#463935,#c3c2c2",0,talking_head,action label 'measure_wax' but a strong face fills the frame
1V3hfxo7OtE,https://www.youtube.com/watch?v=1V3hfxo7OtE,Candle Making | How to Make Scented Candles,508.0,storyboard,18,142.88,150.81,7.93,https://youtu.be/1V3hfxo7OtE?t=143s,measure_wax,prep,1,0.5,overhead bench work,"overhead bench work. Weighing or measuring wax flakes into a pouring pot or pitcher. captioned, steady, low-motion shot, well-lit, amber/beige palette (#a27a5d, #c0bebe). prep phase, ~28% in, 2:22–2:30.",Oo ee we ms Vs ry 1 4 ee Ne,1,1.0,0.031,0.057,0.507,0.179,"#a27a5d,#c0bebe,#453935",0,talking_head,action label 'measure_wax' but a strong face fills the frame
1V3hfxo7OtE,https://www.youtube.com/watch?v=1V3hfxo7OtE,Candle Making | How to Make Scented Candles,508.0,storyboard,19,150.81,158.75,7.94,https://youtu.be/1V3hfxo7OtE?t=151s,measure_wax,prep,1,0.55,'Measure Wax & Scent' section card,"'Measure Wax & Scent' section card. captioned, steady, low-motion shot, dark, muted black/grey palette (#000000, #707070). prep phase, ~30% in, 2:30–2:38.",Measure Wax Scent,1,0.0,0.073,0.054,0.03,0.005,"#000000,#707070,#e4e4e4",0,blank,
1V3hfxo7OtE,https://www.youtube.com/watch?v=1V3hfxo7OtE,Candle Making | How to Make Scented Candles,508.0,storyboard,20,158.75,166.69,7.94,https://youtu.be/1V3hfxo7OtE?t=159s,measure_wax,prep,1,0.5,overhead bowls/scale,"overhead bowls/scale. Weighing or measuring wax flakes into a pouring pot or pitcher. captioned, static shot, well-lit, amber/brown palette (#b88c64, #76553d). prep phase, ~31% in, 2:38–2:46.",7 mm 7 Px 4 ry 2 5 rs ti 4 Ay re sm,1,0.0,0.024,0.0,0.534,0.185,"#b88c64,#76553d,#a2a7b5",0,text_overlay,
1V3hfxo7OtE,https://www.youtube.com/watch?v=1V3hfxo7OtE,Candle Making | How to Make Scented Candles,508.0,storyboard,21,166.69,174.62,7.93,https://youtu.be/1V3hfxo7OtE?t=167s,measure_wax,prep,1,0.5,overhead measuring,"overhead measuring. Weighing or measuring wax flakes into a pouring pot or pitcher. captioned, steady, low-motion shot, well-lit, amber/brown palette (#ad8b6e, #685042). prep phase, ~33% in, 2:46–2:54.",ne YW SS Ly PS,1,0.0,0.042,0.099,0.541,0.179,"#ad8b6e,#685042,#c0bbb7",1,,
1V3hfxo7OtE,https://www.youtube.com/watch?v=1V3hfxo7OtE,Candle Making | How to Make Scented Candles,508.0,storyboard,22,174.62,182.56,7.94,https://youtu.be/1V3hfxo7OtE?t=175s,measure_wax,prep,1,0.5,overhead hands with bowl,"overhead hands with bowl. captioned, steady, low-motion shot, well-lit, amber/brown palette (#b38a66, #715743). prep phase, ~34% in, 2:54–3:02.",my ahs 4 ro,1,0.0,0.025,0.114,0.527,0.176,"#b38a66,#715743,#b0b4bf",1,,
1V3hfxo7OtE,https://www.youtube.com/watch?v=1V3hfxo7OtE,Candle Making | How to Make Scented Candles,508.0,storyboard,28,222.25,230.19,7.94,https://youtu.be/1V3hfxo7OtE?t=222s,measure_wax,prep,1,0.45,overhead bench work,"overhead bench work. Weighing or measuring wax flakes into a pouring pot or pitcher. static shot, well-lit, amber/brown palette (#b38862, #584844). prep phase, ~44% in, 3:42–3:50.",,0,0.0,0.013,0.049,0.521,0.198,"#b38862,#584844,#b7b4bc",1,,
1V3hfxo7OtE,https://www.youtube.com/watch?v=1V3hfxo7OtE,Candle Making | How to Make Scented Candles,508.0,storyboard,29,230.19,238.12,7.93,https://youtu.be/1V3hfxo7OtE?t=230s,measure_wax,prep,1,0.45,overhead hand,"overhead hand. Weighing or measuring wax flakes into a pouring pot or pitcher. captioned, lots of on-screen movement, dim, muted grey/black palette (#7a706d, #363031). prep phase, ~45% in, 3:50–3:58.",sd Moe MUO TTT Tr AMAL ss ii- ae So Bl fA be ef WS eu ae as,1,0.0,0.114,0.432,0.227,0.052,"#7a706d,#363031,#b8aca4",1,,
2nxGLwe1Znk,https://www.youtube.com/watch?v=2nxGLwe1Znk,DIY Mason Jar Candles | How to Make Mason Jar Candles,147.0,storyboard,0,0.0,8.17,8.17,https://youtu.be/2nxGLwe1Znk?t=0s,measure_wax,prep,1,0.5,Overhead metal pitcher of white soy wax flakes.,"Overhead metal pitcher of white soy wax flakes. moderate on-screen movement, bright, muted white/beige palette (#eae9e4, #c7b19e). prep phase, ~0% in, 0:00–0:08.",,0,0.333,0.049,0.199,0.86,0.127,"#eae9e4,#c7b19e,#4f4034",1,,
2nxGLwe1Znk,https://www.youtube.com/watch?v=2nxGLwe1Znk,DIY Mason Jar Candles | How to Make Mason Jar Candles,147.0,storyboard,1,8.17,16.33,8.16,https://youtu.be/2nxGLwe1Znk?t=8s,measure_wax,prep,1,0.5,Pitcher of wax over a double boiler.,"Pitcher of wax over a double boiler. moderate on-screen movement, bright, muted white/beige palette (#f3eee6, #ebcba5). prep phase, ~6% in, 0:08–0:16.",CS,0,0.0,0.091,0.151,0.827,0.12,"#f3eee6,#ebcba5,#917452",1,,
2nxGLwe1Znk,https://www.youtube.com/watch?v=2nxGLwe1Znk,DIY Mason Jar Candles | How to Make Mason Jar Candles,147.0,storyboard,2,16.33,24.5,8.17,https://youtu.be/2nxGLwe1Znk?t=16s,measure_wax,prep,1,0.5,Pouring wax flakes into the pitcher; '6 oz soy wax'.,"Pouring wax flakes into the pitcher; '6 oz soy wax'. lots of on-screen movement, well-lit, muted white/beige palette (#ebebe8, #c2afa6). prep phase, ~11% in, 0:16–0:24.",WW pe,0,0.0,0.069,0.39,0.624,0.068,"#ebebe8,#c2afa6,#524b42",1,,description references on-screen text but OCR found none
2nxGLwe1Znk,https://www.youtube.com/watch?v=2nxGLwe1Znk,DIY Mason Jar Candles | How to Make Mason Jar Candles,147.0,storyboard,3,24.5,32.67,8.17,https://youtu.be/2nxGLwe1Znk?t=24s,measure_wax,prep,1,0.45,Pitcher of white wax flakes ('6 oz').,"Pitcher of white wax flakes ('6 oz'). steady, low-motion shot, bright, muted beige/cream palette (#b9b1a2, #e7e9e1). prep phase, ~17% in, 0:24–0:32.",Pail on,0,0.333,0.063,0.149,0.784,0.102,"#b9b1a2,#e7e9e1,#57443a",1,,description references on-screen text but OCR found none
3TuI66FMaRo,https://www.youtube.com/watch?v=3TuI66FMaRo,How to make a candle using our NEW ProSoy Container Wax,183.0,storyboard,2,15.91,23.87,7.96,https://youtu.be/3TuI66FMaRo?t=16s,measure_wax,prep,1,0.45,'Making a Candle' title; a glass of water for the pour calc.,"'Making a Candle' title; a glass of water for the pour calc. captioned, moderate on-screen movement, well-lit, muted black/beige palette (#26292e, #c7bcb7). prep phase, ~9% in, 0:15–0:23.",1 TF ee ens ATE oe cet,1,0.0,0.107,0.302,0.449,0.087,"#26292e,#c7bcb7,#7e7273",1,,
3TuI66FMaRo,https://www.youtube.com/watch?v=3TuI66FMaRo,How to make a candle using our NEW ProSoy Container Wax,183.0,storyboard,3,23.87,31.83,7.96,https://youtu.be/3TuI66FMaRo?t=24s,measure_wax,prep,1,0.5,Pouring wax into a bag on a scale.,"Pouring wax into a bag on a scale. captioned, moderate on-screen movement, well-lit, muted cream/grey palette (#d6dce2, #8c939c). prep phase, ~13% in, 0:23–0:31.",to Se ee,1,0.0,0.111,0.313,0.496,0.07,"#d6dce2,#8c939c,#464b50",1,,
3TuI66FMaRo,https://www.youtube.com/watch?v=3TuI66FMaRo,How to make a candle using our NEW ProSoy Container Wax,183.0,storyboard,4,31.83,39.78,7.95,https://youtu.be/3TuI66FMaRo?t=32s,measure_wax,prep,1,0.45,Glass of water; measuring.,"Glass of water; measuring. moderate on-screen movement, well-lit, muted grey/cream palette (#7c8284, #cdd3d6). prep phase, ~17% in, 0:31–0:39.",Baceel,0,0.0,0.152,0.275,0.52,0.053,"#7c8284,#cdd3d6,#3f4344",1,,
3TuI66FMaRo,https://www.youtube.com/watch?v=3TuI66FMaRo,How to make a candle using our NEW ProSoy Container Wax,183.0,storyboard,5,39.78,47.74,7.96,https://youtu.be/3TuI66FMaRo?t=40s,measure_wax,prep,1,0.5,Black double-boiler pot melting wax.,"Black double-boiler pot melting wax. captioned, moderate on-screen movement, well-lit, muted brown/cream palette (#594f48, #dbdfe7). prep phase, ~22% in, 0:39–0:47.","be ie, 8 fife",1,0.0,0.172,0.272,0.689,0.082,"#594f48,#dbdfe7,#a8a09c",1,,
3TuI66FMaRo,https://www.youtube.com/watch?v=3TuI66FMaRo,How to make a candle using our NEW ProSoy Container Wax,183.0,storyboard,6,47.74,55.7,7.96,https://youtu.be/3TuI66FMaRo?t=48s,measure_wax,prep,1,0.4,Glass of water; hand.,"Glass of water; hand. Weighing or measuring wax flakes into a pouring pot or pitcher. moderate on-screen movement, dim, muted black/brown palette (#313134, #525458). prep phase, ~26% in, 0:47–0:55.",,0,0.0,0.132,0.238,0.388,0.04,"#313134,#525458,#a5a3a3",1,,
3TuI66FMaRo,https://www.youtube.com/watch?v=3TuI66FMaRo,How to make a candle using our NEW ProSoy Container Wax,183.0,storyboard,7,55.7,63.65,7.95,https://youtu.be/3TuI66FMaRo?t=56s,measure_wax,prep,1,0.45,Hands with a wick/stick.,"Hands with a wick/stick. Weighing or measuring wax flakes into a pouring pot or pitcher. moderate on-screen movement, well-lit, black/grey palette (#362f34, #b17d78). prep phase, ~30% in, 0:55–1:03.",Zp Sy,0,0.0,0.047,0.262,0.452,0.164,"#362f34,#b17d78,#e1c8c5",1,,
3TuI66FMaRo,https://www.youtube.com/watch?v=3TuI66FMaRo,How to make a candle using our NEW ProSoy Container Wax,183.0,storyboard,8,63.65,71.61,7.96,https://youtu.be/3TuI66FMaRo?t=64s,measure_wax,prep,1,0.45,Measuring; glass.,"Measuring; glass. Weighing or measuring wax flakes into a pouring pot or pitcher. captioned, moderate on-screen movement, well-lit, muted beige/brown palette (#afa99a, #574d44). prep phase, ~35% in, 1:03–1:11.",eo. all ag Fe.,1,0.0,0.092,0.332,0.458,0.113,"#afa99a,#574d44,#e4e2dc",1,,
40mkiCY8uMM,https://www.youtube.com/watch?v=40mkiCY8uMM,How To Make Mini 1 Oz. Soy Candles | Fall Scented Sample Candles,583.0,storyboard,35,279.52,287.51,7.99,https://youtu.be/40mkiCY8uMM?t=280s,measure_wax,prep,1,0.5,Weighing wax/fragrance on the scale.,"Weighing wax/fragrance on the scale. static shot, well-lit, muted grey/beige palette (#7b7c7b, #b8b1aa). prep phase, ~48% in, 4:39–4:47.",my bs 2,0,0.0,0.103,0.019,0.49,0.047,"#7b7c7b,#b8b1aa,#252628",1,,
40mkiCY8uMM,https://www.youtube.com/watch?v=40mkiCY8uMM,How To Make Mini 1 Oz. Soy Candles | Fall Scented Sample Candles,583.0,storyboard,36,287.51,295.49,7.98,https://youtu.be/40mkiCY8uMM?t=288s,measure_wax,prep,1,0.5,Weighing wax/fragrance on the scale.,"Weighing wax/fragrance on the scale. static shot, well-lit, muted grey palette (#8e9396, #686561). prep phase, ~49% in, 4:47–4:55.",Ls,0,0.0,0.155,0.0,0.432,0.05,"#8e9396,#686561,#1f1c20",1,,
40mkiCY8uMM,https://www.youtube.com/watch?v=40mkiCY8uMM,How To Make Mini 1 Oz. Soy Candles | Fall Scented Sample Candles,583.0,storyboard,37,295.49,303.48,7.99,https://youtu.be/40mkiCY8uMM?t=295s,measure_wax,prep,1,0.5,Weighing wax/fragrance on the scale.,"Weighing wax/fragrance on the scale. moderate on-screen movement, well-lit, muted grey palette (#686360, #a09e9b). prep phase, ~51% in, 4:55–5:03.",ST aig,0,0.0,0.148,0.22,0.442,0.067,"#686360,#a09e9b,#252523",1,,
6Y1FERoGUSo,https://www.youtube.com/watch?v=6Y1FERoGUSo,Aesthetic Flower Candle - 4 K Free Video Process Tutorial - Celebrating Spring,776.0,storyboard,3,24.0,32.0,8.0,https://youtu.be/6Y1FERoGUSo?t=24s,measure_wax,prep,1,0.45,"Pink wax in a metal cup, melting.","Pink wax in a metal cup, melting. steady, low-motion shot, well-lit, muted grey palette (#938886, #786d65). prep phase, ~3% in, 0:24–0:32.",,0,0.0,0.002,0.14,0.516,0.043,"#938886,#786d65,#544a42",1,,
6jN6A8RVyWw,https://www.youtube.com/watch?v=6jN6A8RVyWw,DIY - Candle making kit tutorial,117.0,storyboard,1,7.8,15.6,7.8,https://youtu.be/6jN6A8RVyWw?t=8s,measure_wax,prep,1,0.55,Overhead: white wax pieces portioned into a metal bowl.,"Overhead: white wax pieces portioned into a metal bowl. steady, low-motion shot, well-lit, grey/beige palette (#8a7665, #afa79e). prep phase, ~7% in, 0:07–0:15.",,0,0.0,0.003,0.062,0.508,0.156,"#8a7665,#afa79e,#6e3841",1,,
8_vXTepQRI8,https://www.youtube.com/watch?v=8_vXTepQRI8,DIY Homemade Tea Tin Candle - A Great Gift Idea!,424.0,storyboard,33,264.0,272.0,8.0,https://youtu.be/8_vXTepQRI8?t=264s,measure_wax,prep,1,0.5,Measuring wax.,"Measuring wax. Weighing or measuring wax flakes into a pouring pot or pitcher. steady, low-motion shot, bright, muted amber/white palette (#a58364, #eff1ed). prep phase, ~62% in, 4:24–4:32.",,0,0.0,0.048,0.05,0.744,0.143,"#a58364,#eff1ed,#d4d2c5",1,,
B2AFuHYg_Io,https://www.youtube.com/watch?v=B2AFuHYg_Io,Coconut Soy wax candle making for beginners,507.0,storyboard,11,88.52,96.57,8.05,https://youtu.be/B2AFuHYg_Io?t=89s,measure_wax,prep,1,0.45,Glass dish with white wax discs.,"Glass dish with white wax discs. moderate on-screen movement, well-lit, muted brown/grey palette (#66585d, #98999a). prep phase, ~17% in, 1:28–1:36.",,0,0.0,0.004,0.16,0.411,0.062,"#66585d,#98999a,#301f26",1,,
B2AFuHYg_Io,https://www.youtube.com/watch?v=B2AFuHYg_Io,Coconut Soy wax candle making for beginners,507.0,storyboard,14,112.67,120.71,8.04,https://youtu.be/B2AFuHYg_Io?t=113s,measure_wax,prep,1,0.5,White wax weighed on a scale.,"White wax weighed on a scale. moderate on-screen movement, well-lit, muted black/grey palette (#302f2d, #7b7776). prep phase, ~22% in, 1:52–2:00.",,0,0.5,0.01,0.292,0.45,0.032,"#302f2d,#7b7776,#cdc7c7",0,talking_head,
BbGnbTIz7_s,https://www.youtube.com/watch?v=BbGnbTIz7_s,Ombre 5 layers gradient candle tutorial | Step by step | Advanced candle making | POV (no talking),505.0,storyboard,4,32.06,40.08,8.02,https://youtu.be/BbGnbTIz7_s?t=32s,measure_wax,prep,1,0.5,Measuring wax against the mould; scissors.,"Measuring wax against the mould; scissors. captioned, steady, low-motion shot, bright, muted beige/cream palette (#b0aaa0, #dfdcd7). prep phase, ~6% in, 0:32–0:40.",es eit OOUDE: Ee Stites ty 1 rry Pen ae Fz,1,0.0,0.029,0.087,0.711,0.106,"#b0aaa0,#dfdcd7,#56554d",1,,
