video_id,video_url,video_title,video_duration_s,source,window_index,start_s,end_s,duration_s,window_url,action_label,phase,is_step,confidence,description,ocr_text,has_caption,face_score,text_score,motion,brightness,colorfulness,dominant_colors,keep,filter_reason,validation_flags
FhVukBUHls0,https://www.youtube.com/watch?v=FhVukBUHls0,"Candle Making Kit with Electronic Hot Plate for Beginners, Adults, and Kids",110.0,storyboard,8,62.86,70.71,7.85,https://youtu.be/FhVukBUHls0?t=63s,add_dye_color,process,1,0.5,Green molten wax is stirred in the pitcher.,lf 2,0,0.0,0.13,0.191,0.516,0.125,"#8f7f79,#c5bdb8,#433b39",1,,
HM8dpgA-bms,https://www.youtube.com/watch?v=HM8dpgA-bms,Natural Ways to Color Candles : Basic Candle Making,126.0,storyboard,4,31.5,39.38,7.88,https://youtu.be/HM8dpgA-bms?t=32s,add_dye_color,process,1,0.5,Pouring red wax; a sachet of natural colourant.,2,0,0.0,0.018,0.206,0.421,0.125,"#bcb993,#977d5b,#171511",1,,
HM8dpgA-bms,https://www.youtube.com/watch?v=HM8dpgA-bms,Natural Ways to Color Candles : Basic Candle Making,126.0,storyboard,7,55.12,63.0,7.88,https://youtu.be/HM8dpgA-bms?t=55s,add_dye_color,process,1,0.45,Stirring colourant into the melter.,,0,0.0,0.013,0.202,0.302,0.122,"#10110c,#a18b6a,#524b36",1,,
HM8dpgA-bms,https://www.youtube.com/watch?v=HM8dpgA-bms,Natural Ways to Color Candles : Basic Candle Making,126.0,storyboard,8,63.0,70.88,7.88,https://youtu.be/HM8dpgA-bms?t=63s,add_dye_color,process,1,0.45,Adding colourant to the melter.,ft. Bs we SS,1,0.0,0.026,0.312,0.358,0.118,"#b3ab7a,#201c14,#866f4e",1,,
Jg1nhsDBtsQ,https://www.youtube.com/watch?v=Jg1nhsDBtsQ,Dollar Tree Candle Hacks That Will SHOCK You (2024) Krafts by Katelyn,665.0,storyboard,29,232.35,240.36,8.01,https://youtu.be/Jg1nhsDBtsQ?t=232s,add_dye_color,process,1,0.5,Colouring the glass / wax (red/orange).,ae,0,0.0,0.02,0.22,0.6,0.083,"#aeadad,#736457,#2a2317",1,,
Jg1nhsDBtsQ,https://www.youtube.com/watch?v=Jg1nhsDBtsQ,Dollar Tree Candle Hacks That Will SHOCK You (2024) Krafts by Katelyn,665.0,storyboard,30,240.36,248.37,8.01,https://youtu.be/Jg1nhsDBtsQ?t=240s,add_dye_color,process,1,0.5,Colouring the glass / wax (red/orange).,"sr Fe 5 yy, ey eo te 4 we 7",1,0.0,0.082,0.0,0.599,0.112,"#bebcbf,#5b4234,#8a786b",0,text_overlay,
Jg1nhsDBtsQ,https://www.youtube.com/watch?v=Jg1nhsDBtsQ,Dollar Tree Candle Hacks That Will SHOCK You (2024) Krafts by Katelyn,665.0,storyboard,31,248.37,256.39,8.02,https://youtu.be/Jg1nhsDBtsQ?t=248s,add_dye_color,process,1,0.5,"Decorating/assembling the fall candle (glue, shaping, arranging).",2 ep,0,0.5,0.034,0.043,0.568,0.107,"#bebbbb,#806b5c,#322316",0,talking_head,
Jg1nhsDBtsQ,https://www.youtube.com/watch?v=Jg1nhsDBtsQ,Dollar Tree Candle Hacks That Will SHOCK You (2024) Krafts by Katelyn,665.0,storyboard,32,256.39,264.4,8.01,https://youtu.be/Jg1nhsDBtsQ?t=256s,add_dye_color,process,1,0.5,Colouring the glass / wax (red/orange).,,0,0.0,0.057,0.226,0.635,0.164,"#c9ced2,#a47668,#5a201b",1,,
Jg1nhsDBtsQ,https://www.youtube.com/watch?v=Jg1nhsDBtsQ,Dollar Tree Candle Hacks That Will SHOCK You (2024) Krafts by Katelyn,665.0,storyboard,48,384.58,392.59,8.01,https://youtu.be/Jg1nhsDBtsQ?t=385s,add_dye_color,process,1,0.5,Colouring the glass / wax (red/orange).,"gf, Sp TV",1,0.0,0.109,0.15,0.696,0.175,"#dbddda,#bb998a,#714c3e",1,,
Jg1nhsDBtsQ,https://www.youtube.com/watch?v=Jg1nhsDBtsQ,Dollar Tree Candle Hacks That Will SHOCK You (2024) Krafts by Katelyn,665.0,storyboard,53,424.64,432.65,8.01,https://youtu.be/Jg1nhsDBtsQ?t=425s,add_dye_color,process,1,0.5,Colouring the glass / wax (red/orange).,,0,0.0,0.036,0.315,0.598,0.21,"#d9dadc,#937866,#bf3e13",1,,
Q9hV47GYsYI,https://www.youtube.com/watch?v=Q9hV47GYsYI,How to Make Perfect Candles  | SOY Candle Making | Scented Candle Making,650.0,storyboard,1,8.02,16.05,8.03,https://youtu.be/Q9hV47GYsYI?t=8s,add_dye_color,process,1,0.4,Tinting the wax (pink).,fm,0,0.0,0.03,0.0,0.508,0.128,"#8e7380,#dcbfcb,#31232e",1,,
Q9hV47GYsYI,https://www.youtube.com/watch?v=Q9hV47GYsYI,How to Make Perfect Candles  | SOY Candle Making | Scented Candle Making,650.0,storyboard,4,32.1,40.12,8.02,https://youtu.be/Q9hV47GYsYI?t=32s,add_dye_color,process,1,0.4,Tinting the wax (pink).,ox 7,0,0.0,0.043,0.0,0.401,0.197,"#562d18,#99684b,#e1ccc3",1,,
Q9hV47GYsYI,https://www.youtube.com/watch?v=Q9hV47GYsYI,How to Make Perfect Candles  | SOY Candle Making | Scented Candle Making,650.0,storyboard,7,56.17,64.2,8.03,https://youtu.be/Q9hV47GYsYI?t=56s,add_dye_color,process,1,0.4,Tinting the wax (pink).,of 4 ey,0,0.0,0.034,0.0,0.565,0.172,"#e0d5cd,#4a332b,#ab855e",1,,
Q9hV47GYsYI,https://www.youtube.com/watch?v=Q9hV47GYsYI,How to Make Perfect Candles  | SOY Candle Making | Scented Candle Making,650.0,storyboard,13,104.32,112.35,8.03,https://youtu.be/Q9hV47GYsYI?t=104s,add_dye_color,process,1,0.4,Tinting the wax (pink).,,0,0.0,0.02,0.0,0.44,0.184,"#4f301d,#8e736b,#c9b9d3",1,,
Q9hV47GYsYI,https://www.youtube.com/watch?v=Q9hV47GYsYI,How to Make Perfect Candles  | SOY Candle Making | Scented Candle Making,650.0,storyboard,16,128.4,136.42,8.02,https://youtu.be/Q9hV47GYsYI?t=128s,add_dye_color,process,1,0.4,Tinting the wax (pink).,4 7 4 me looo Ea 2,1,0.0,0.021,0.0,0.467,0.174,"#4d301b,#d0c8d6,#907756",1,,
Q9hV47GYsYI,https://www.youtube.com/watch?v=Q9hV47GYsYI,How to Make Perfect Candles  | SOY Candle Making | Scented Candle Making,650.0,storyboard,19,152.47,160.49,8.02,https://youtu.be/Q9hV47GYsYI?t=152s,add_dye_color,process,1,0.4,Tinting the wax (pink).,br vu,0,0.0,0.021,0.0,0.57,0.217,"#553721,#e6e7d9,#cbab79",1,,
Q9hV47GYsYI,https://www.youtube.com/watch?v=Q9hV47GYsYI,How to Make Perfect Candles  | SOY Candle Making | Scented Candle Making,650.0,storyboard,30,240.74,248.77,8.03,https://youtu.be/Q9hV47GYsYI?t=241s,add_dye_color,process,1,0.5,Tinting the wax (pink/purple/red).,Fa ae Ss,1,0.0,0.06,0.146,0.511,0.157,"#dfd3ca,#3e2f27,#908370",1,,
Q9hV47GYsYI,https://www.youtube.com/watch?v=Q9hV47GYsYI,How to Make Perfect Candles  | SOY Candle Making | Scented Candle Making,650.0,storyboard,49,393.21,401.23,8.02,https://youtu.be/Q9hV47GYsYI?t=393s,add_dye_color,process,1,0.5,Tinting the wax (pink/purple/red).,aN ae SS So SEE. tk ma ae mt Me ome,1,0.0,0.061,0.0,0.446,0.246,"#5f3413,#a37141,#d3bca8",0,text_overlay,
Rl8O7K9RvMA,https://www.youtube.com/watch?v=Rl8O7K9RvMA,How To Make A Layered Candle 🕯️| Supplies For Candles,114.0,storyboard,5,40.71,48.86,8.15,https://youtu.be/Rl8O7K9RvMA?t=41s,add_dye_color,process,1,0.65,Dark blue dye added and stirred in; caption 'For your dark colour add around ten drops of your chosen dye and stir'.,,0,0.0,0.078,0.097,0.647,0.093,"#a89486,#d0c9bb,#20181f",1,,description references on-screen text but OCR found none
RwLOuuMSrWE,https://www.youtube.com/watch?v=RwLOuuMSrWE,CANDLE MAKING FOR BEGINNERS | How To Make Woodwick Candles,423.0,storyboard,11,87.79,95.77,7.98,https://youtu.be/RwLOuuMSrWE?t=88s,add_dye_color,process,1,0.45,Pink/red dye near the pitcher.,ee,0,0.0,0.152,0.037,0.62,0.077,"#c3c4c1,#9c938a,#6d5f57",1,,
TU_QJim1WkU,https://www.youtube.com/watch?v=TU_QJim1WkU,How to make artisan candle | Full tutorial | geometry | feather palm wax | DIY Craft | handmade,97.0,storyboard,3,24.25,32.33,8.08,https://youtu.be/TU_QJim1WkU?t=24s,add_dye_color,process,1,0.45,Hands with chopsticks and trays of coloured sand/wax beside the mould.,ee,0,0.0,0.219,0.159,0.584,0.087,"#a0979b,#d1c7cd,#57342d",1,,
TYdTLOd4q4Y,https://www.youtube.com/watch?v=TYdTLOd4q4Y,Start Your Own Profitable Candle Making Business! How to make Candles at home #businessideas #candle,553.0,storyboard,3,24.04,32.06,8.02,https://youtu.be/TYdTLOd4q4Y?t=24s,add_dye_color,process,1,0.4,Purple dye stirred into wax.,,0,0.0,0.029,0.124,0.666,0.151,"#f6bcd0,#a59a97,#635249",1,,
Tr8qDI6L2aA,https://www.youtube.com/watch?v=Tr8qDI6L2aA,How to Make Palm Wax Candles,679.0,storyboard,54,431.36,439.35,7.99,https://youtu.be/Tr8qDI6L2aA?t=431s,add_dye_color,process,1,0.5,Adding red colourant to the wax.,aS,0,0.0,0.113,0.391,0.504,0.135,"#ccc5c3,#7eabd9,#404248",1,,
Vp4eR_y0Zsc,https://www.youtube.com/watch?v=Vp4eR_y0Zsc,Candle Making DIY bubble Candle | Make aesthetic candles with me! |큐브캔들 만들기,509.0,storyboard,2,15.91,23.86,7.95,https://youtu.be/Vp4eR_y0Zsc?t=16s,add_dye_color,process,1,0.4,Tinting the wax for the bubble candles.,ee: td 7 8 7,1,0.0,0.063,0.165,0.601,0.075,"#c0beb6,#87807b,#393330",1,,
Vp4eR_y0Zsc,https://www.youtube.com/watch?v=Vp4eR_y0Zsc,Candle Making DIY bubble Candle | Make aesthetic candles with me! |큐브캔들 만들기,509.0,storyboard,5,39.77,47.72,7.95,https://youtu.be/Vp4eR_y0Zsc?t=40s,add_dye_color,process,1,0.4,Tinting the wax for the bubble candles.,ts,0,0.0,0.104,0.195,0.542,0.098,"#c7baaa,#91776d,#5d3d32",1,,
Vp4eR_y0Zsc,https://www.youtube.com/watch?v=Vp4eR_y0Zsc,Candle Making DIY bubble Candle | Make aesthetic candles with me! |큐브캔들 만들기,509.0,storyboard,8,63.62,71.58,7.96,https://youtu.be/Vp4eR_y0Zsc?t=64s,add_dye_color,process,1,0.4,Tinting the wax for the bubble candles.,GR,0,0.0,0.059,0.122,0.605,0.097,"#c6beb2,#a69085,#6f4e42",1,,
Vp4eR_y0Zsc,https://www.youtube.com/watch?v=Vp4eR_y0Zsc,Candle Making DIY bubble Candle | Make aesthetic candles with me! |큐브캔들 만들기,509.0,storyboard,11,87.48,95.44,7.96,https://youtu.be/Vp4eR_y0Zsc?t=87s,add_dye_color,process,1,0.4,Tinting the wax for the bubble candles.,Fy,0,0.0,0.052,0.163,0.644,0.076,"#ccc5ba,#958d83,#615145",1,,
