video_id,video_url,video_title,video_duration_s,source,window_index,start_s,end_s,duration_s,window_url,action_label,phase,is_step,confidence,description,ocr_text,has_caption,face_score,text_score,motion,brightness,colorfulness,dominant_colors,keep,filter_reason,validation_flags
1V3hfxo7OtE,https://www.youtube.com/watch?v=1V3hfxo7OtE,Candle Making | How to Make Scented Candles,508.0,storyboard,34,269.88,277.81,7.93,https://youtu.be/1V3hfxo7OtE?t=270s,prepare_container,prep,1,0.6,overhead containers with wicks,Cs oe Sma! 4 es. Tee io,1,0.0,0.021,0.117,0.545,0.164,"#a77f5b,#8f6642,#c5ccda",1,,
1V3hfxo7OtE,https://www.youtube.com/watch?v=1V3hfxo7OtE,Candle Making | How to Make Scented Candles,508.0,storyboard,35,277.81,285.75,7.94,https://youtu.be/1V3hfxo7OtE?t=278s,prepare_container,prep,1,0.55,overhead prepping containers,,0,0.0,0.012,0.054,0.519,0.171,"#a9805a,#896045,#c0c0cd",1,,
1V3hfxo7OtE,https://www.youtube.com/watch?v=1V3hfxo7OtE,Candle Making | How to Make Scented Candles,508.0,storyboard,36,285.75,293.69,7.94,https://youtu.be/1V3hfxo7OtE?t=286s,prepare_container,prep,1,0.55,overhead prepping containers,,0,0.0,0.01,0.0,0.516,0.127,"#9b8165,#866746,#afc0d6",1,,
1V3hfxo7OtE,https://www.youtube.com/watch?v=1V3hfxo7OtE,Candle Making | How to Make Scented Candles,508.0,storyboard,37,293.69,301.62,7.93,https://youtu.be/1V3hfxo7OtE?t=294s,prepare_container,prep,1,0.5,overhead bags/wax + containers,gies he 7 7 Pe 4 aii Ne performance wick 70. WWW .maKkesy vu,1,0.0,0.023,0.144,0.56,0.162,"#a17f5a,#c1c3d1,#8b6846",1,,
1V3hfxo7OtE,https://www.youtube.com/watch?v=1V3hfxo7OtE,Candle Making | How to Make Scented Candles,508.0,storyboard,38,301.62,309.56,7.94,https://youtu.be/1V3hfxo7OtE?t=302s,prepare_container,prep,1,0.55,overhead prepping containers,,0,0.0,0.018,0.089,0.537,0.15,"#a78367,#886444,#bdc1ce",1,,
1V3hfxo7OtE,https://www.youtube.com/watch?v=1V3hfxo7OtE,Candle Making | How to Make Scented Candles,508.0,storyboard,39,309.56,317.5,7.94,https://youtu.be/1V3hfxo7OtE?t=310s,prepare_container,prep,1,0.55,overhead hands at jars,,0,0.0,0.006,0.0,0.549,0.157,"#af896c,#8d6749,#d2d5e0",1,,
1V3hfxo7OtE,https://www.youtube.com/watch?v=1V3hfxo7OtE,Candle Making | How to Make Scented Candles,508.0,storyboard,40,317.5,325.44,7.94,https://youtu.be/1V3hfxo7OtE?t=318s,prepare_container,prep,1,0.5,overhead prepping containers,NORA ae ES 4 Sk ee. 4 ie em 2 YY ll,1,0.0,0.019,0.067,0.553,0.163,"#b98f6d,#92684b,#c9bfc1",1,,
1V3hfxo7OtE,https://www.youtube.com/watch?v=1V3hfxo7OtE,Candle Making | How to Make Scented Candles,508.0,storyboard,42,333.38,341.31,7.93,https://youtu.be/1V3hfxo7OtE?t=333s,prepare_container,prep,1,0.5,overhead hands at containers,abSe,0,0.0,0.023,0.511,0.301,0.08,"#010101,#464746,#a5a5a5",1,,
1V3hfxo7OtE,https://www.youtube.com/watch?v=1V3hfxo7OtE,Candle Making | How to Make Scented Candles,508.0,storyboard,45,357.19,365.12,7.93,https://youtu.be/1V3hfxo7OtE?t=357s,pour_wax,assemble,1,0.5,overhead pouring setup,,0,0.0,0.006,0.045,0.628,0.226,"#c3bcaf,#843f2d,#b28a79",1,,
1V3hfxo7OtE,https://www.youtube.com/watch?v=1V3hfxo7OtE,Candle Making | How to Make Scented Candles,508.0,storyboard,46,365.12,373.06,7.94,https://youtu.be/1V3hfxo7OtE?t=365s,pour_wax,assemble,1,0.6,overhead red pot pouring wax,,0,0.0,0.016,0.0,0.603,0.242,"#cfbdac,#956b51,#891a1a",1,,
1V3hfxo7OtE,https://www.youtube.com/watch?v=1V3hfxo7OtE,Candle Making | How to Make Scented Candles,508.0,storyboard,47,373.06,381.0,7.94,https://youtu.be/1V3hfxo7OtE?t=373s,pour_wax,assemble,1,0.6,overhead pouring into containers,,0,0.0,0.016,0.36,0.439,0.161,"#4f4840,#381d18,#92877f",1,,
1V3hfxo7OtE,https://www.youtube.com/watch?v=1V3hfxo7OtE,Candle Making | How to Make Scented Candles,508.0,storyboard,48,381.0,388.94,7.94,https://youtu.be/1V3hfxo7OtE?t=381s,cure_cool,assemble,1,0.5,overhead jars on cooling rack,eroe tres Te PE HH ea es oe ee Seas? 3 SSaitt fa 1 maas? fae Se FP Les Sn ki meses. toe crete. rhe pater TEs bectas ESL He Se pee! THEY Bhat: degafit Hae Laie meaet 6 Ys ofthat ie ii jae OL ele,1,0.0,0.035,0.025,0.554,0.044,"#7e786d,#958e82,#b4a999",1,,
1V3hfxo7OtE,https://www.youtube.com/watch?v=1V3hfxo7OtE,Candle Making | How to Make Scented Candles,508.0,storyboard,50,396.88,404.81,7.93,https://youtu.be/1V3hfxo7OtE?t=397s,cure_cool,assemble,1,0.45,"overhead jars cooling, hands",ClSEL SADOSRESRERRERUNEESRORGEND ON wa an te 0 Seed oD tbh: 3 carces ie ff That hi 1 me eit Bi rieeeel te. Fe iy suf thie dase 18 ye 44 open. Be eesti tee ruarrisch 15 Wants ifs se Seger aime ate Bits,1,0.0,0.029,0.063,0.558,0.047,"#868480,#a6a39e,#524e45",1,,
1V3hfxo7OtE,https://www.youtube.com/watch?v=1V3hfxo7OtE,Candle Making | How to Make Scented Candles,508.0,storyboard,51,404.81,412.75,7.94,https://youtu.be/1V3hfxo7OtE?t=405s,pour_wax,assemble,1,0.45,"overhead pouring, oven mitt",an oN +e--e Sinan ae ae Bee Senne reel 404 sfagih oe oe epajt hey! tia ey SS ateiei's 442 Cap eae thea eyes al nag 2 tahoe 1 25 rights 1 siBigh wer Fee. Se ae. 5 Al 7 es Brae ctsasags Are te rf thie S,1,0.0,0.026,0.14,0.528,0.193,"#8c8374,#aea59b,#754642",1,,
1V3hfxo7OtE,https://www.youtube.com/watch?v=1V3hfxo7OtE,Candle Making | How to Make Scented Candles,508.0,storyboard,53,420.69,428.62,7.93,https://youtu.be/1V3hfxo7OtE?t=421s,trim_wick,finish,1,0.55,two hosts trimming wicks on candles,29 ms 2,0,0.0,0.04,0.027,0.541,0.224,"#b3865c,#5e5245,#bfc1bd",1,,
1V3hfxo7OtE,https://www.youtube.com/watch?v=1V3hfxo7OtE,Candle Making | How to Make Scented Candles,508.0,storyboard,54,428.62,436.56,7.94,https://youtu.be/1V3hfxo7OtE?t=429s,trim_wick,finish,1,0.55,two hosts trimming wicks,3 fi fi mm. el,1,0.0,0.035,0.038,0.536,0.223,"#b0835a,#595044,#bfc1bc",1,,
2KbmlOnPJnU,https://www.youtube.com/watch?v=2KbmlOnPJnU,How To Make an INFINITE CANDLE Wick – Burns Forever!,151.0,storyboard,1,7.95,15.89,7.94,https://youtu.be/2KbmlOnPJnU?t=8s,gather_materials,prep,1,0.5,Black-gloved hands lay out the small components for the floating oil wick.,4...,0,0.0,0.015,0.155,0.369,0.136,"#4c372f,#c09186,#93655e",1,,
2KbmlOnPJnU,https://www.youtube.com/watch?v=2KbmlOnPJnU,How To Make an INFINITE CANDLE Wick – Burns Forever!,151.0,storyboard,2,15.89,23.84,7.95,https://youtu.be/2KbmlOnPJnU?t=16s,prepare_container,prep,1,0.5,Gloved hands assemble a cork/metal float for the wick.,,0,0.0,0.021,0.141,0.368,0.144,"#654a3d,#c18f7e,#461012",1,,
2KbmlOnPJnU,https://www.youtube.com/watch?v=2KbmlOnPJnU,How To Make an INFINITE CANDLE Wick – Burns Forever!,151.0,storyboard,3,23.84,31.79,7.95,https://youtu.be/2KbmlOnPJnU?t=24s,prepare_container,prep,1,0.5,Gloved hands work a metal disc/cork piece of the wick float.,,0,0.333,0.01,0.133,0.346,0.091,"#595045,#27271f,#848175",1,,
2KbmlOnPJnU,https://www.youtube.com/watch?v=2KbmlOnPJnU,How To Make an INFINITE CANDLE Wick – Burns Forever!,151.0,storyboard,4,31.79,39.74,7.95,https://youtu.be/2KbmlOnPJnU?t=32s,prepare_container,prep,1,0.5,Gloved hands cut and fit the float-wick parts.,,0,0.0,0.005,0.059,0.342,0.082,"#62594d,#36352d,#828075",1,,
2KbmlOnPJnU,https://www.youtube.com/watch?v=2KbmlOnPJnU,How To Make an INFINITE CANDLE Wick – Burns Forever!,151.0,storyboard,5,39.74,47.68,7.94,https://youtu.be/2KbmlOnPJnU?t=40s,prepare_container,prep,1,0.5,Gloved hands continue assembling the floating wick.,ee,0,0.0,0.025,0.097,0.351,0.077,"#777065,#424840,#1a1f1b",1,,
2KbmlOnPJnU,https://www.youtube.com/watch?v=2KbmlOnPJnU,How To Make an INFINITE CANDLE Wick – Burns Forever!,151.0,storyboard,6,47.68,55.63,7.95,https://youtu.be/2KbmlOnPJnU?t=48s,prepare_container,prep,1,0.5,Gloved hands handle the small wick components.,,0,0.0,0.007,0.136,0.369,0.1,"#615c52,#262c29,#847d71",1,,
2KbmlOnPJnU,https://www.youtube.com/watch?v=2KbmlOnPJnU,How To Make an INFINITE CANDLE Wick – Burns Forever!,151.0,storyboard,7,55.63,63.58,7.95,https://youtu.be/2KbmlOnPJnU?t=56s,prepare_container,prep,1,0.5,Gloved hands thread the wick through the float.,do,0,0.0,0.014,0.132,0.377,0.137,"#543e34,#956e63,#c69a8e",1,,
2KbmlOnPJnU,https://www.youtube.com/watch?v=2KbmlOnPJnU,How To Make an INFINITE CANDLE Wick – Burns Forever!,151.0,storyboard,8,63.58,71.53,7.95,https://youtu.be/2KbmlOnPJnU?t=64s,prepare_container,prep,1,0.45,Gloved hands work near a small spirit burner.,wy,0,0.0,0.015,0.172,0.364,0.136,"#49342a,#be897f,#75574e",1,,
2KbmlOnPJnU,https://www.youtube.com/watch?v=2KbmlOnPJnU,How To Make an INFINITE CANDLE Wick – Burns Forever!,151.0,storyboard,9,71.53,79.47,7.94,https://youtu.be/2KbmlOnPJnU?t=72s,set_wick,assemble,1,0.45,The float wick is set into a small metal cup/burner.,0 zz ofl ae ig 24 ee ee er al or 3 se men do oe,1,0.0,0.02,0.187,0.328,0.123,"#2d241e,#56453c,#9d7a6c",1,,
2KbmlOnPJnU,https://www.youtube.com/watch?v=2KbmlOnPJnU,How To Make an INFINITE CANDLE Wick – Burns Forever!,151.0,storyboard,10,79.47,87.42,7.95,https://youtu.be/2KbmlOnPJnU?t=79s,set_wick,assemble,1,0.45,Hands position the float wick in the oil cup.,aia 4 0,0,0.0,0.036,0.081,0.313,0.091,"#482f22,#615648,#a59b83",1,,
2KbmlOnPJnU,https://www.youtube.com/watch?v=2KbmlOnPJnU,How To Make an INFINITE CANDLE Wick – Burns Forever!,151.0,storyboard,11,87.42,95.37,7.95,https://youtu.be/2KbmlOnPJnU?t=87s,pour_wax,assemble,1,0.4,Oil is added to the metal cup to fuel the float wick.,,0,0.0,0.009,0.091,0.321,0.106,"#57453a,#2b1f16,#817e6f",1,,
2KbmlOnPJnU,https://www.youtube.com/watch?v=2KbmlOnPJnU,How To Make an INFINITE CANDLE Wick – Burns Forever!,151.0,storyboard,12,95.37,103.32,7.95,https://youtu.be/2KbmlOnPJnU?t=95s,reveal_result,finish,1,0.45,Close-up of a tealight/float candle.,,0,0.0,0.034,0.126,0.303,0.096,"#4c3d33,#392319,#848474",1,,
2KbmlOnPJnU,https://www.youtube.com/watch?v=2KbmlOnPJnU,How To Make an INFINITE CANDLE Wick – Burns Forever!,151.0,storyboard,13,103.32,111.26,7.94,https://youtu.be/2KbmlOnPJnU?t=103s,reveal_result,finish,1,0.55,The float wick is lit and burns in the cup.,NS,0,0.0,0.017,0.184,0.332,0.121,"#7a4d3f,#432720,#c69a7d",1,,
2KbmlOnPJnU,https://www.youtube.com/watch?v=2KbmlOnPJnU,How To Make an INFINITE CANDLE Wick – Burns Forever!,151.0,storyboard,14,111.26,119.21,7.95,https://youtu.be/2KbmlOnPJnU?t=111s,reveal_result,finish,1,0.55,Tealights/float wicks lit in a row.,oa,0,0.0,0.02,0.068,0.268,0.078,"#372e2b,#725a54,#aea28e",1,,
2KbmlOnPJnU,https://www.youtube.com/watch?v=2KbmlOnPJnU,How To Make an INFINITE CANDLE Wick – Burns Forever!,151.0,storyboard,15,119.21,127.16,7.95,https://youtu.be/2KbmlOnPJnU?t=119s,reveal_result,finish,1,0.5,Candles burning.,,0,0.0,0.009,0.122,0.287,0.096,"#3d261c,#5b4135,#b39382",1,,
2KbmlOnPJnU,https://www.youtube.com/watch?v=2KbmlOnPJnU,How To Make an INFINITE CANDLE Wick – Burns Forever!,151.0,storyboard,16,127.16,135.11,7.95,https://youtu.be/2KbmlOnPJnU?t=127s,reveal_result,finish,1,0.5,Lit candles beauty shot.,,0,0.0,0.014,0.123,0.304,0.129,"#463027,#c19883,#835f56",1,,
2rhZ7lzaU4Y,https://www.youtube.com/watch?v=2rhZ7lzaU4Y,4 Easy Candle Making for Beginners | DIY Candles,187.0,storyboard,1,8.13,16.26,8.13,https://youtu.be/2rhZ7lzaU4Y?t=8s,gather_materials,prep,1,0.5,Hands hold colourful round moulds (blue/pink/green).,aS,0,0.0,0.057,0.168,0.665,0.289,"#d4846a,#86483c,#eddedf",1,,
2rhZ7lzaU4Y,https://www.youtube.com/watch?v=2rhZ7lzaU4Y,4 Easy Candle Making for Beginners | DIY Candles,187.0,storyboard,2,16.26,24.39,8.13,https://youtu.be/2rhZ7lzaU4Y?t=16s,gather_materials,prep,1,0.5,A wick is placed into a glass jar; YouTube branding.,or,0,0.0,0.037,0.082,0.578,0.283,"#c66644,#eb926e,#74bee1",1,,
2rhZ7lzaU4Y,https://www.youtube.com/watch?v=2rhZ7lzaU4Y,4 Easy Candle Making for Beginners | DIY Candles,187.0,storyboard,3,24.39,32.52,8.13,https://youtu.be/2rhZ7lzaU4Y?t=24s,gather_materials,prep,1,0.45,Hands with coloured wax spheres.,7 ce.,0,0.333,0.045,0.104,0.544,0.311,"#de714c,#7d4a3e,#cab8b2",1,,
2rhZ7lzaU4Y,https://www.youtube.com/watch?v=2rhZ7lzaU4Y,4 Easy Candle Making for Beginners | DIY Candles,187.0,storyboard,4,32.52,40.65,8.13,https://youtu.be/2rhZ7lzaU4Y?t=33s,gather_materials,prep,1,0.4,Hands arrange colourful wax spheres.,,0,0.0,0.034,0.158,0.657,0.247,"#fa9b71,#fcab86,#e7865d",1,,
2rhZ7lzaU4Y,https://www.youtube.com/watch?v=2rhZ7lzaU4Y,4 Easy Candle Making for Beginners | DIY Candles,187.0,storyboard,5,40.65,48.78,8.13,https://youtu.be/2rhZ7lzaU4Y?t=41s,gather_materials,prep,1,0.4,Colourful moulds on the orange background.,,0,0.0,0.036,0.095,0.721,0.14,"#e4d9de,#9ba098,#7a6e6e",1,,
2rhZ7lzaU4Y,https://www.youtube.com/watch?v=2rhZ7lzaU4Y,4 Easy Candle Making for Beginners | DIY Candles,187.0,storyboard,6,48.78,56.91,8.13,https://youtu.be/2rhZ7lzaU4Y?t=49s,pour_wax,assemble,1,0.55,Coloured wax poured into a glass jar around a wick.,,0,0.0,0.02,0.293,0.61,0.071,"#e0dee2,#beb4ae,#754e4a",1,,
2rhZ7lzaU4Y,https://www.youtube.com/watch?v=2rhZ7lzaU4Y,4 Easy Candle Making for Beginners | DIY Candles,187.0,storyboard,7,56.91,65.04,8.13,https://youtu.be/2rhZ7lzaU4Y?t=57s,pour_wax,assemble,1,0.55,A coloured layer poured into the jar.,4,0,0.0,0.015,0.119,0.786,0.066,"#dedadf,#87958d,#b6bcc0",1,,
2rhZ7lzaU4Y,https://www.youtube.com/watch?v=2rhZ7lzaU4Y,4 Easy Candle Making for Beginners | DIY Candles,187.0,storyboard,8,65.04,73.17,8.13,https://youtu.be/2rhZ7lzaU4Y?t=65s,pour_wax,assemble,1,0.5,Blue layer in the jar; hand at work.,,0,0.0,0.04,0.157,0.761,0.092,"#dedbde,#a2a8a2,#617c89",1,,
2rhZ7lzaU4Y,https://www.youtube.com/watch?v=2rhZ7lzaU4Y,4 Easy Candle Making for Beginners | DIY Candles,187.0,storyboard,9,73.17,81.3,8.13,https://youtu.be/2rhZ7lzaU4Y?t=73s,pour_wax,assemble,1,0.5,Layered colours building in the glass jar.,,0,0.0,0.013,0.138,0.75,0.074,"#e6e1e5,#a6aea6,#82918b",1,,
2rhZ7lzaU4Y,https://www.youtube.com/watch?v=2rhZ7lzaU4Y,4 Easy Candle Making for Beginners | DIY Candles,187.0,storyboard,10,81.3,89.43,8.13,https://youtu.be/2rhZ7lzaU4Y?t=81s,pour_wax,assemble,1,0.4,Hands with coloured wax spheres beside the jar.,,0,0.0,0.01,0.074,0.722,0.087,"#e0dbdf,#98a198,#70807b",1,,
2rhZ7lzaU4Y,https://www.youtube.com/watch?v=2rhZ7lzaU4Y,4 Easy Candle Making for Beginners | DIY Candles,187.0,storyboard,11,89.43,97.57,8.14,https://youtu.be/2rhZ7lzaU4Y?t=89s,pour_wax,assemble,1,0.5,Multicolour layers in the jar.,,0,0.0,0.018,0.457,0.549,0.074,"#252e26,#5f5f5e,#4a4743",1,,
2rhZ7lzaU4Y,https://www.youtube.com/watch?v=2rhZ7lzaU4Y,4 Easy Candle Making for Beginners | DIY Candles,187.0,storyboard,12,97.57,105.7,8.13,https://youtu.be/2rhZ7lzaU4Y?t=98s,pour_wax,assemble,1,0.45,Hands set/centre the wick with a white disc; jar.,,0,0.0,0.045,0.255,0.485,0.085,"#5b483c,#856d62,#e7cdca",1,,
2rhZ7lzaU4Y,https://www.youtube.com/watch?v=2rhZ7lzaU4Y,4 Easy Candle Making for Beginners | DIY Candles,187.0,storyboard,13,105.7,113.83,8.13,https://youtu.be/2rhZ7lzaU4Y?t=106s,pour_wax,assemble,1,0.5,More coloured wax poured into the jar.,WALeCLAYIN,1,0.333,0.078,0.245,0.46,0.083,"#483330,#6c5552,#d7baba",1,,
2rhZ7lzaU4Y,https://www.youtube.com/watch?v=2rhZ7lzaU4Y,4 Easy Candle Making for Beginners | DIY Candles,187.0,storyboard,14,113.83,121.96,8.13,https://youtu.be/2rhZ7lzaU4Y?t=114s,pour_wax,assemble,1,0.45,Red wax added to the layered jar.,id,0,0.0,0.05,0.22,0.56,0.1,"#cacac8,#a59e9d,#652b36",1,,
2rhZ7lzaU4Y,https://www.youtube.com/watch?v=2rhZ7lzaU4Y,4 Easy Candle Making for Beginners | DIY Candles,187.0,storyboard,15,121.96,130.09,8.13,https://youtu.be/2rhZ7lzaU4Y?t=122s,pour_wax,assemble,1,0.5,Rainbow-layered jar taking shape.,eT aa ry,1,0.0,0.056,0.212,0.602,0.129,"#a8a4a4,#dae1e2,#554b4e",1,,
2rhZ7lzaU4Y,https://www.youtube.com/watch?v=2rhZ7lzaU4Y,4 Easy Candle Making for Beginners | DIY Candles,187.0,storyboard,16,130.09,138.22,8.13,https://youtu.be/2rhZ7lzaU4Y?t=130s,pour_wax,assemble,1,0.5,Hands pour another colour into the rainbow jar.,,0,0.0,0.026,0.147,0.642,0.173,"#c8c9c8,#9d938b,#3f3230",1,,
2rhZ7lzaU4Y,https://www.youtube.com/watch?v=2rhZ7lzaU4Y,4 Easy Candle Making for Beginners | DIY Candles,187.0,storyboard,17,138.22,146.35,8.13,https://youtu.be/2rhZ7lzaU4Y?t=138s,pour_wax,assemble,1,0.5,Yellow layer poured into the jar.,ra 4 aR hd,1,0.0,0.121,0.165,0.531,0.13,"#897b78,#564d43,#cdb9b0",1,,
2rhZ7lzaU4Y,https://www.youtube.com/watch?v=2rhZ7lzaU4Y,4 Easy Candle Making for Beginners | DIY Candles,187.0,storyboard,18,146.35,154.48,8.13,https://youtu.be/2rhZ7lzaU4Y?t=146s,pour_wax,assemble,1,0.5,Red layer poured; rainbow candle nearly done.,ole,0,0.0,0.029,0.127,0.803,0.119,"#e4e1e2,#b5a29b,#744b3f",1,,
2rhZ7lzaU4Y,https://www.youtube.com/watch?v=2rhZ7lzaU4Y,4 Easy Candle Making for Beginners | DIY Candles,187.0,storyboard,19,154.48,162.61,8.13,https://youtu.be/2rhZ7lzaU4Y?t=154s,reveal_result,finish,1,0.5,Hands present the finished rainbow-layered jar.,yr oO,0,0.0,0.047,0.047,0.822,0.111,"#e6e3e4,#c0c0b5,#997b57",1,,
2rhZ7lzaU4Y,https://www.youtube.com/watch?v=2rhZ7lzaU4Y,4 Easy Candle Making for Beginners | DIY Candles,187.0,storyboard,20,162.61,170.74,8.13,https://youtu.be/2rhZ7lzaU4Y?t=163s,reveal_result,finish,1,0.55,Finished colourful candles displayed with fairy lights.,ali Ae,0,0.0,0.045,0.231,0.707,0.105,"#e9e5e6,#c7cbbf,#c4a269",1,,
5SulILZNPEI,https://www.youtube.com/watch?v=5SulILZNPEI,How To Make Soy Candles DIY Candle Making Tutorial,453.0,storyboard,6,47.68,55.63,7.95,https://youtu.be/5SulILZNPEI?t=48s,gather_materials,prep,1,0.6,pouring flakes into pitcher,St,0,0.0,0.044,0.064,0.388,0.122,"#625e5e,#342b33,#c3ac8a",1,,
5SulILZNPEI,https://www.youtube.com/watch?v=5SulILZNPEI,How To Make Soy Candles DIY Candle Making Tutorial,453.0,storyboard,7,55.63,63.58,7.95,https://youtu.be/5SulILZNPEI?t=56s,gather_materials,prep,1,0.45,reaching for materials,,0,0.0,0.046,0.047,0.377,0.121,"#5e595b,#322a34,#c2ac89",1,,
5SulILZNPEI,https://www.youtube.com/watch?v=5SulILZNPEI,How To Make Soy Candles DIY Candle Making Tutorial,453.0,storyboard,8,63.58,71.53,7.95,https://youtu.be/5SulILZNPEI?t=64s,melt_wax,process,1,0.45,at melter pot,yore sg lf,1,0.0,0.048,0.037,0.382,0.119,"#5f5b5b,#372f31,#c5ae8d",1,,
