video_id,video_url,video_title,video_duration_s,source,window_index,start_s,end_s,duration_s,window_url,action_label,phase,is_step,confidence,description,ocr_text,has_caption,face_score,text_score,motion,brightness,colorfulness,dominant_colors,keep,filter_reason,validation_flags
40mkiCY8uMM,https://www.youtube.com/watch?v=40mkiCY8uMM,How To Make Mini 1 Oz. Soy Candles | Fall Scented Sample Candles,583.0,storyboard,34,271.53,279.52,7.99,https://youtu.be/40mkiCY8uMM?t=272s,set_wick,assemble,1,0.5,Setting/centring wicks in the mini tins.,ee aes my,1,0.0,0.137,0.164,0.447,0.082,"#8b8a88,#686059,#1d181a",1,,
40mkiCY8uMM,https://www.youtube.com/watch?v=40mkiCY8uMM,How To Make Mini 1 Oz. Soy Candles | Fall Scented Sample Candles,583.0,storyboard,57,455.22,463.21,7.99,https://youtu.be/40mkiCY8uMM?t=455s,set_wick,assemble,1,0.5,Setting/centring wicks in the mini tins.,4,0,0.0,0.102,0.0,0.442,0.125,"#756b63,#b38d86,#22201e",1,,
40mkiCY8uMM,https://www.youtube.com/watch?v=40mkiCY8uMM,How To Make Mini 1 Oz. Soy Candles | Fall Scented Sample Candles,583.0,storyboard,58,463.21,471.19,7.98,https://youtu.be/40mkiCY8uMM?t=463s,set_wick,assemble,1,0.5,Rows of mini candles setting.,para 2,0,0.0,0.222,0.037,0.439,0.086,"#888880,#695f52,#1e1e1b",1,,
40mkiCY8uMM,https://www.youtube.com/watch?v=40mkiCY8uMM,How To Make Mini 1 Oz. Soy Candles | Fall Scented Sample Candles,583.0,storyboard,59,471.19,479.18,7.99,https://youtu.be/40mkiCY8uMM?t=471s,set_wick,assemble,1,0.5,Setting/centring wicks in the mini tins.,aa,0,0.0,0.174,0.027,0.437,0.081,"#86857e,#665c4f,#1d1e1a",1,,
5SulILZNPEI,https://www.youtube.com/watch?v=5SulILZNPEI,How To Make Soy Candles DIY Candle Making Tutorial,453.0,storyboard,34,270.21,278.16,7.95,https://youtu.be/5SulILZNPEI?t=270s,set_wick,assemble,1,0.4,overhead working tins,are Go hy ae oP ae gee 4 ay 3,1,0.0,0.075,0.025,0.582,0.116,"#9f8c6f,#cebea5,#3e3b32",1,,
5SulILZNPEI,https://www.youtube.com/watch?v=5SulILZNPEI,How To Make Soy Candles DIY Candle Making Tutorial,453.0,storyboard,35,278.16,286.11,7.95,https://youtu.be/5SulILZNPEI?t=278s,set_wick,assemble,1,0.6,host talking to camera,,0,0.0,0.084,0.046,0.578,0.118,"#cdbca2,#9e8a70,#3c3737",1,,
5SulILZNPEI,https://www.youtube.com/watch?v=5SulILZNPEI,How To Make Soy Candles DIY Candle Making Tutorial,453.0,storyboard,36,286.11,294.05,7.94,https://youtu.be/5SulILZNPEI?t=286s,set_wick,assemble,1,0.4,overhead adjusting wicks,2 Ey,0,0.0,0.045,0.0,0.44,0.144,"#736f6e,#3b3146,#d8c19e",1,,
647HetRAhR0,https://www.youtube.com/watch?v=647HetRAhR0,Make Candle Tins with Me! | Small Business Vlog,172.0,storyboard,3,23.45,31.27,7.82,https://youtu.be/647HetRAhR0?t=23s,set_wick,assemble,1,0.5,Overhead rows of black tins; setting wicks.,,0,0.333,0.001,0.15,0.405,0.079,"#877f74,#6f6658,#1c1d19",1,,
647HetRAhR0,https://www.youtube.com/watch?v=647HetRAhR0,Make Candle Tins with Me! | Small Business Vlog,172.0,storyboard,4,31.27,39.09,7.82,https://youtu.be/647HetRAhR0?t=31s,set_wick,assemble,1,0.5,Placing wicks into the black tins.,ee,0,0.0,0.016,0.135,0.482,0.061,"#a79d93,#8c7e70,#2f2d28",1,,
647HetRAhR0,https://www.youtube.com/watch?v=647HetRAhR0,Make Candle Tins with Me! | Small Business Vlog,172.0,storyboard,5,39.09,46.91,7.82,https://youtu.be/647HetRAhR0?t=39s,set_wick,assemble,1,0.5,Centring wicks in the tins.,,0,0.0,0.011,0.056,0.458,0.062,"#948c87,#655753,#191816",1,,
647HetRAhR0,https://www.youtube.com/watch?v=647HetRAhR0,Make Candle Tins with Me! | Small Business Vlog,172.0,storyboard,6,46.91,54.73,7.82,https://youtu.be/647HetRAhR0?t=47s,set_wick,assemble,1,0.45,Hands at the rows of tins.,,0,0.0,0.014,0.047,0.46,0.064,"#8e8782,#4e4844,#131412",1,,
647HetRAhR0,https://www.youtube.com/watch?v=647HetRAhR0,Make Candle Tins with Me! | Small Business Vlog,172.0,storyboard,7,54.73,62.55,7.82,https://youtu.be/647HetRAhR0?t=55s,set_wick,assemble,1,0.45,Rows of black tins with wicks ready.,Sosa Sfeaes,1,0.0,0.051,0.103,0.485,0.098,"#aba6a2,#6e694a,#26251f",1,,
647HetRAhR0,https://www.youtube.com/watch?v=647HetRAhR0,Make Candle Tins with Me! | Small Business Vlog,172.0,storyboard,8,62.55,70.36,7.81,https://youtu.be/647HetRAhR0?t=63s,set_wick,assemble,1,0.45,Adjusting wicks in the tins.,"2 eo, Ak sss",1,0.0,0.074,0.026,0.497,0.112,"#a8a29c,#685e43,#21211a",1,,
6HKMsobiG74,https://www.youtube.com/watch?v=6HKMsobiG74,Most Satisfying Ocean Jelly Candle | Water Candle DIY ASMR,158.0,storyboard,14,110.6,118.5,7.9,https://youtu.be/6HKMsobiG74?t=111s,set_wick,assemble,1,0.35,A wick/centre element set in the jelly candle.,fi Testi ef Ww haga,1,0.0,0.045,0.142,0.523,0.156,"#839595,#a6aeac,#3b706b",1,,
6Y1FERoGUSo,https://www.youtube.com/watch?v=6Y1FERoGUSo,Aesthetic Flower Candle - 4 K Free Video Process Tutorial - Celebrating Spring,776.0,storyboard,84,672.0,680.0,8.0,https://youtu.be/6Y1FERoGUSo?t=672s,set_wick,assemble,1,0.45,Threading a wick through the assembled rose candle.,,0,0.0,0.0,0.019,0.475,0.034,"#8f8784,#78706d,#5b4f4b",1,,
6Y1FERoGUSo,https://www.youtube.com/watch?v=6Y1FERoGUSo,Aesthetic Flower Candle - 4 K Free Video Process Tutorial - Celebrating Spring,776.0,storyboard,85,680.0,688.0,8.0,https://youtu.be/6Y1FERoGUSo?t=680s,set_wick,assemble,1,0.45,Setting the wick in the rose.,,0,0.0,0.001,0.066,0.476,0.037,"#908884,#776e6b,#5e544e",1,,
6Y1FERoGUSo,https://www.youtube.com/watch?v=6Y1FERoGUSo,Aesthetic Flower Candle - 4 K Free Video Process Tutorial - Celebrating Spring,776.0,storyboard,86,688.0,696.0,8.0,https://youtu.be/6Y1FERoGUSo?t=688s,set_wick,assemble,1,0.5,Final shaping of the rose petals.,,0,0.0,0.0,0.0,0.448,0.038,"#8e8683,#726966,#574b45",1,,
6Y1FERoGUSo,https://www.youtube.com/watch?v=6Y1FERoGUSo,Aesthetic Flower Candle - 4 K Free Video Process Tutorial - Celebrating Spring,776.0,storyboard,87,696.0,704.0,8.0,https://youtu.be/6Y1FERoGUSo?t=696s,set_wick,assemble,1,0.45,Wick adjusted in the rose candle.,,0,0.0,0.002,0.115,0.474,0.036,"#938987,#837b77,#6a6562",1,,
6jN6A8RVyWw,https://www.youtube.com/watch?v=6jN6A8RVyWw,DIY - Candle making kit tutorial,117.0,storyboard,11,85.8,93.6,7.8,https://youtu.be/6jN6A8RVyWw?t=86s,set_wick,assemble,1,0.45,Hands work the wick/top of the filled pink candle.,,0,0.0,0.037,0.153,0.615,0.181,"#cfbeb0,#8a2741,#b27f86",1,,
7Nf-01syKuo,https://www.youtube.com/watch?v=7Nf-01syKuo,How to make Pillar Floral CANDLES 2 different ways #flowercandles,768.0,storyboard,51,408.0,416.0,8.0,https://youtu.be/7Nf-01syKuo?t=408s,set_wick,assemble,1,0.5,Setting the wick.,Dy al,0,0.0,0.065,0.218,0.445,0.068,"#727062,#2d201d,#9a9a9f",1,,
7j6uypARXW4,https://www.youtube.com/watch?v=7j6uypARXW4,DIY Water candles | Making candles with WATER!?,414.0,storyboard,15,119.42,127.38,7.96,https://youtu.be/7j6uypARXW4?t=119s,set_wick,assemble,1,0.45,Float wick placed on the blue oil/water cup.,7,0,0.0,0.014,0.241,0.351,0.102,"#7b7d75,#4a4d4c,#d6d6bc",1,,
7j6uypARXW4,https://www.youtube.com/watch?v=7j6uypARXW4,DIY Water candles | Making candles with WATER!?,414.0,storyboard,16,127.38,135.35,7.97,https://youtu.be/7j6uypARXW4?t=127s,set_wick,assemble,1,0.45,Wick floats on the blue water candle.,,0,0.0,0.015,0.0,0.46,0.101,"#7c817c,#495151,#d8ddc5",1,,
7j6uypARXW4,https://www.youtube.com/watch?v=7j6uypARXW4,DIY Water candles | Making candles with WATER!?,414.0,storyboard,17,135.35,143.31,7.96,https://youtu.be/7j6uypARXW4?t=135s,set_wick,assemble,1,0.45,Amber water candle with the wick lit.,,0,0.0,0.001,0.176,0.398,0.125,"#323331,#71564b,#ead2ab",1,,
7j6uypARXW4,https://www.youtube.com/watch?v=7j6uypARXW4,DIY Water candles | Making candles with WATER!?,414.0,storyboard,18,143.31,151.27,7.96,https://youtu.be/7j6uypARXW4?t=143s,set_wick,assemble,1,0.4,Adjusting the blue float wick.,,0,0.0,0.019,0.209,0.487,0.128,"#6b6b69,#40413e,#d1cfcd",1,,
7j6uypARXW4,https://www.youtube.com/watch?v=7j6uypARXW4,DIY Water candles | Making candles with WATER!?,414.0,storyboard,19,151.27,159.23,7.96,https://youtu.be/7j6uypARXW4?t=151s,set_wick,assemble,1,0.4,Clear cup with water and wick.,,0,0.0,0.007,0.08,0.414,0.038,"#716f6c,#423e39,#d2d0d1",1,,
7j6uypARXW4,https://www.youtube.com/watch?v=7j6uypARXW4,DIY Water candles | Making candles with WATER!?,414.0,storyboard,22,175.15,183.12,7.97,https://youtu.be/7j6uypARXW4?t=175s,set_wick,assemble,1,0.4,Float wick set over the red-bead cup.,,0,0.0,0.015,0.098,0.342,0.117,"#495151,#282725,#d6bea4",1,,
7j6uypARXW4,https://www.youtube.com/watch?v=7j6uypARXW4,DIY Water candles | Making candles with WATER!?,414.0,storyboard,30,238.85,246.81,7.96,https://youtu.be/7j6uypARXW4?t=239s,set_wick,assemble,1,0.4,Wick set on the glitter water globe.,,0,0.0,0.011,0.046,0.278,0.042,"#222525,#716d6c,#575351",1,,
8V_WyGLS5Zo,https://www.youtube.com/watch?v=8V_WyGLS5Zo,Candle Making Tutorial for Beginners | DIY Candle Tutorial,375.0,storyboard,21,167.55,175.53,7.98,https://youtu.be/8V_WyGLS5Zo?t=168s,set_wick,assemble,1,0.45,Wick sticks set in the jars.,me TA nw 9 o's 8 Rid os LA 7 wee ra as: wy fe eye et Owe in 7 FN 2 ms Ry 4 aN at,1,0.0,0.186,0.145,0.237,0.194,"#191713,#715922,#b19765",1,,
8V_WyGLS5Zo,https://www.youtube.com/watch?v=8V_WyGLS5Zo,Candle Making Tutorial for Beginners | DIY Candle Tutorial,375.0,storyboard,22,175.53,183.51,7.98,https://youtu.be/8V_WyGLS5Zo?t=176s,set_wick,assemble,1,0.45,Hands adjust wicks in the amber jars.,7 La,0,0.0,0.089,0.231,0.291,0.237,"#885c08,#392407,#7f6d59",1,,
8V_WyGLS5Zo,https://www.youtube.com/watch?v=8V_WyGLS5Zo,Candle Making Tutorial for Beginners | DIY Candle Tutorial,375.0,storyboard,23,183.51,191.49,7.98,https://youtu.be/8V_WyGLS5Zo?t=184s,set_wick,assemble,1,0.5,Pouring wax into a glass with a wick.,,0,0.0,0.011,0.0,0.36,0.098,"#211712,#756053,#aaa69b",1,,
8V_WyGLS5Zo,https://www.youtube.com/watch?v=8V_WyGLS5Zo,Candle Making Tutorial for Beginners | DIY Candle Tutorial,375.0,storyboard,24,191.49,199.47,7.98,https://youtu.be/8V_WyGLS5Zo?t=191s,set_wick,assemble,1,0.5,Gloved hands centre the wick in a white candle on a turntable.,Ys,0,0.0,0.043,0.189,0.278,0.092,"#140e0c,#79695c,#c5c6c0",1,,
8V_WyGLS5Zo,https://www.youtube.com/watch?v=8V_WyGLS5Zo,Candle Making Tutorial for Beginners | DIY Candle Tutorial,375.0,storyboard,28,223.4,231.38,7.98,https://youtu.be/8V_WyGLS5Zo?t=223s,set_wick,assemble,1,0.45,Gloved hands work the candle on the turntable.,Pete WEF ae,1,0.0,0.044,0.215,0.255,0.126,"#090706,#b4b2a2,#6e5e47",1,,
8_vXTepQRI8,https://www.youtube.com/watch?v=8_vXTepQRI8,DIY Homemade Tea Tin Candle - A Great Gift Idea!,424.0,storyboard,36,288.0,296.0,8.0,https://youtu.be/8_vXTepQRI8?t=288s,set_wick,assemble,1,0.5,Setting the wick.,ae Rel,0,0.0,0.046,0.016,0.737,0.154,"#dedfd6,#b09575,#8b6639",1,,
8_vXTepQRI8,https://www.youtube.com/watch?v=8_vXTepQRI8,DIY Homemade Tea Tin Candle - A Great Gift Idea!,424.0,storyboard,39,312.0,320.0,8.0,https://youtu.be/8_vXTepQRI8?t=312s,set_wick,assemble,1,0.5,Setting the wick.,roe,0,0.0,0.042,0.0,0.74,0.159,"#e1e1d7,#b09474,#916639",1,,
BskHsZWNhRw,https://www.youtube.com/watch?v=BskHsZWNhRw,DIY WATER CANDLES // Easy DIY CANDLES AT HOME,300.0,storyboard,27,213.16,221.05,7.89,https://youtu.be/BskHsZWNhRw?t=213s,set_wick,assemble,1,0.4,Positioning the wick in the clear glass.,2,0,0.0,0.023,0.062,0.558,0.099,"#aba8a0,#8b8580,#554b48",1,,
CkI6M8naWvY,https://www.youtube.com/watch?v=CkI6M8naWvY,How to Make Water Candles at Home | Beginner Candle Making Tutorial,264.0,storyboard,2,16.0,24.0,8.0,https://youtu.be/CkI6M8naWvY?t=16s,set_wick,assemble,1,0.4,Setting a floating wick on the water candle.,aes As 4 4 oy ss 4 ince oe oe nil he 4 YY,1,0.0,0.066,0.083,0.716,0.131,"#e2e0e6,#beb3a4,#6d5b3c",1,,
CkI6M8naWvY,https://www.youtube.com/watch?v=CkI6M8naWvY,How to Make Water Candles at Home | Beginner Candle Making Tutorial,264.0,storyboard,5,40.0,48.0,8.0,https://youtu.be/CkI6M8naWvY?t=40s,set_wick,assemble,1,0.4,Setting a floating wick on the water candle.,ae Ge SeeregYe ts Ee yo ae 7 See PN ae aa,1,0.0,0.091,0.101,0.737,0.119,"#e3e0e4,#bdb2a0,#6c593d",1,,
CkI6M8naWvY,https://www.youtube.com/watch?v=CkI6M8naWvY,How to Make Water Candles at Home | Beginner Candle Making Tutorial,264.0,storyboard,8,64.0,72.0,8.0,https://youtu.be/CkI6M8naWvY?t=64s,set_wick,assemble,1,0.4,Setting a floating wick on the water candle.,Fy teed fo OW,1,0.0,0.085,0.026,0.759,0.118,"#e3dfe0,#b29f87,#665238",1,,
CkI6M8naWvY,https://www.youtube.com/watch?v=CkI6M8naWvY,How to Make Water Candles at Home | Beginner Candle Making Tutorial,264.0,storyboard,11,88.0,96.0,8.0,https://youtu.be/CkI6M8naWvY?t=88s,set_wick,assemble,1,0.4,Setting a floating wick on the water candle.,"ie ee 2 Be 7 Sx ie Ys, 7 ee 7 dy ea fy oa IF",1,0.0,0.091,0.119,0.718,0.157,"#eae6e9,#c6b7a0,#735d42",1,,
CrJ9UE6Nihw,https://www.youtube.com/watch?v=CrJ9UE6Nihw,FULL & easy beginners guide to Candle Making,601.0,storyboard,35,280.47,288.48,8.01,https://youtu.be/CrJ9UE6Nihw?t=280s,set_wick,assemble,1,0.45,Star bowl with wax; wick strings positioned.,tee tae,0,0.0,0.025,0.0,0.532,0.037,"#6f6c69,#8c8a8a,#adacb0",1,,
CrJ9UE6Nihw,https://www.youtube.com/watch?v=CrJ9UE6Nihw,FULL & easy beginners guide to Candle Making,601.0,storyboard,36,288.48,296.49,8.01,https://youtu.be/CrJ9UE6Nihw?t=288s,set_wick,assemble,1,0.45,Setting/securing wicks in the star bowl with glue and sticks.,ee Be 7,0,0.0,0.023,0.04,0.496,0.079,"#847b7a,#a7a5aa,#5c4c48",1,,
CrJ9UE6Nihw,https://www.youtube.com/watch?v=CrJ9UE6Nihw,FULL & easy beginners guide to Candle Making,601.0,storyboard,37,296.49,304.51,8.02,https://youtu.be/CrJ9UE6Nihw?t=296s,set_wick,assemble,1,0.45,Setting/securing wicks in the star bowl with glue and sticks.,jaa rn Ss oy os CF,1,0.0,0.017,0.072,0.505,0.065,"#6f6b68,#8d8a8b,#abaaaf",1,,
CrJ9UE6Nihw,https://www.youtube.com/watch?v=CrJ9UE6Nihw,FULL & easy beginners guide to Candle Making,601.0,storyboard,39,312.52,320.53,8.01,https://youtu.be/CrJ9UE6Nihw?t=313s,set_wick,assemble,1,0.45,Setting/securing wicks in the star bowl with glue and sticks.,al ee Of,1,0.0,0.02,0.0,0.464,0.086,"#5d4d48,#84726f,#a09ea2",1,,
CrJ9UE6Nihw,https://www.youtube.com/watch?v=CrJ9UE6Nihw,FULL & easy beginners guide to Candle Making,601.0,storyboard,40,320.53,328.55,8.02,https://youtu.be/CrJ9UE6Nihw?t=321s,set_wick,assemble,1,0.45,Setting/securing wicks in the star bowl with glue and sticks.,vv ee AO iwheihe ae Rae,1,0.0,0.025,0.013,0.523,0.05,"#6c6462,#aaa7ab,#8c8888",1,,
CrJ9UE6Nihw,https://www.youtube.com/watch?v=CrJ9UE6Nihw,FULL & easy beginners guide to Candle Making,601.0,storyboard,41,328.55,336.56,8.01,https://youtu.be/CrJ9UE6Nihw?t=329s,set_wick,assemble,1,0.45,Setting/securing wicks in the star bowl with glue and sticks.,7 sf Fi. rs,1,0.0,0.022,0.072,0.512,0.063,"#62524d,#8b7874,#a6a1a4",1,,
