video_id,video_url,video_title,video_duration_s,source,window_index,start_s,end_s,duration_s,window_url,action_label,phase,is_step,confidence,description,description_detailed,ocr_text,has_caption,keep,filter_reason,validation_flags
0tS8V3Gj9C0,https://www.youtube.com/watch?v=0tS8V3Gj9C0,"make 1000 candles with me | balancing work & life, browsing markets, small business vlog",845.0,storyboard,66,526.13,534.1,7.97,https://youtu.be/0tS8V3Gj9C0?t=526s,transition,aux,0,0.6,City / outdoor market / thrift b-roll.,"City / outdoor market / thrift b-roll. aux phase, ~62% in, 8:46–8:54.",,0,1,,
0tS8V3Gj9C0,https://www.youtube.com/watch?v=0tS8V3Gj9C0,"make 1000 candles with me | balancing work & life, browsing markets, small business vlog",845.0,storyboard,67,534.1,542.08,7.98,https://youtu.be/0tS8V3Gj9C0?t=534s,transition,aux,0,0.6,Host talks to camera (batch-of-1000 vlog).,"Host talks to camera (batch-of-1000 vlog). A cut, b-roll, or text-only card that carries no procedure action. aux phase, ~63% in, 8:54–9:02.",,0,1,,
0tS8V3Gj9C0,https://www.youtube.com/watch?v=0tS8V3Gj9C0,"make 1000 candles with me | balancing work & life, browsing markets, small business vlog",845.0,storyboard,68,542.08,550.05,7.97,https://youtu.be/0tS8V3Gj9C0?t=542s,transition,aux,0,0.6,City / outdoor market / thrift b-roll.,"City / outdoor market / thrift b-roll. aux phase, ~64% in, 9:02–9:10.",,0,1,,
0tS8V3Gj9C0,https://www.youtube.com/watch?v=0tS8V3Gj9C0,"make 1000 candles with me | balancing work & life, browsing markets, small business vlog",845.0,storyboard,94,749.34,757.31,7.97,https://youtu.be/0tS8V3Gj9C0?t=749s,transition,aux,0,0.6,City / outdoor market / thrift b-roll.,"City / outdoor market / thrift b-roll. aux phase, ~89% in, 12:29–12:37.",,0,1,,
0tS8V3Gj9C0,https://www.youtube.com/watch?v=0tS8V3Gj9C0,"make 1000 candles with me | balancing work & life, browsing markets, small business vlog",845.0,storyboard,95,757.31,765.28,7.97,https://youtu.be/0tS8V3Gj9C0?t=757s,transition,aux,0,0.6,City / outdoor market / thrift b-roll.,"City / outdoor market / thrift b-roll. aux phase, ~90% in, 12:37–12:45.",,0,1,,
0tS8V3Gj9C0,https://www.youtube.com/watch?v=0tS8V3Gj9C0,"make 1000 candles with me | balancing work & life, browsing markets, small business vlog",845.0,storyboard,96,765.28,773.25,7.97,https://youtu.be/0tS8V3Gj9C0?t=765s,transition,aux,0,0.6,City / outdoor market / thrift b-roll.,"City / outdoor market / thrift b-roll. aux phase, ~91% in, 12:45–12:53.",,0,1,,
0tS8V3Gj9C0,https://www.youtube.com/watch?v=0tS8V3Gj9C0,"make 1000 candles with me | balancing work & life, browsing markets, small business vlog",845.0,storyboard,97,773.25,781.23,7.98,https://youtu.be/0tS8V3Gj9C0?t=773s,transition,aux,0,0.6,City / outdoor market / thrift b-roll.,"City / outdoor market / thrift b-roll. aux phase, ~92% in, 12:53–13:01.",,0,1,,
0tS8V3Gj9C0,https://www.youtube.com/watch?v=0tS8V3Gj9C0,"make 1000 candles with me | balancing work & life, browsing markets, small business vlog",845.0,storyboard,98,781.23,789.2,7.97,https://youtu.be/0tS8V3Gj9C0?t=781s,transition,aux,0,0.6,City / outdoor market / thrift b-roll.,"City / outdoor market / thrift b-roll. aux phase, ~92% in, 13:01–13:09.",,0,1,,
0tS8V3Gj9C0,https://www.youtube.com/watch?v=0tS8V3Gj9C0,"make 1000 candles with me | balancing work & life, browsing markets, small business vlog",845.0,storyboard,99,789.2,797.17,7.97,https://youtu.be/0tS8V3Gj9C0?t=789s,transition,aux,0,0.6,City / outdoor market / thrift b-roll.,"City / outdoor market / thrift b-roll. aux phase, ~93% in, 13:09–13:17.",,0,1,,
0tS8V3Gj9C0,https://www.youtube.com/watch?v=0tS8V3Gj9C0,"make 1000 candles with me | balancing work & life, browsing markets, small business vlog",845.0,storyboard,100,797.17,805.14,7.97,https://youtu.be/0tS8V3Gj9C0?t=797s,transition,aux,0,0.6,City / outdoor market / thrift b-roll.,"City / outdoor market / thrift b-roll. aux phase, ~94% in, 13:17–13:25.",,0,1,,
0tS8V3Gj9C0,https://www.youtube.com/watch?v=0tS8V3Gj9C0,"make 1000 candles with me | balancing work & life, browsing markets, small business vlog",845.0,storyboard,101,805.14,813.11,7.97,https://youtu.be/0tS8V3Gj9C0?t=805s,transition,aux,0,0.6,City / outdoor market / thrift b-roll.,"City / outdoor market / thrift b-roll. aux phase, ~95% in, 13:25–13:33.",,0,1,,
0vn32fue7lg,https://www.youtube.com/watch?v=0vn32fue7lg,Make candles in any vessel | Easy candle math,330.0,storyboard,37,297.8,305.85,8.05,https://youtu.be/0vn32fue7lg?t=298s,transition,aux,0,0.5,Blank / near-black frame (auto-detected).,"Blank / near-black frame (auto-detected). A cut, b-roll, or text-only card that carries no procedure action. aux phase, ~90% in, 4:57–5:05.",,0,1,,
0vn32fue7lg,https://www.youtube.com/watch?v=0vn32fue7lg,Make candles in any vessel | Easy candle math,330.0,storyboard,38,305.85,313.9,8.05,https://youtu.be/0vn32fue7lg?t=306s,transition,aux,0,0.5,Blank / near-black frame (auto-detected).,"Blank / near-black frame (auto-detected). A cut, b-roll, or text-only card that carries no procedure action. aux phase, ~93% in, 5:05–5:13.",,0,1,,
0vn32fue7lg,https://www.youtube.com/watch?v=0vn32fue7lg,Make candles in any vessel | Easy candle math,330.0,storyboard,39,313.9,321.95,8.05,https://youtu.be/0vn32fue7lg?t=314s,transition,aux,0,0.5,Blank / near-black frame (auto-detected).,"Blank / near-black frame (auto-detected). A cut, b-roll, or text-only card that carries no procedure action. aux phase, ~95% in, 5:13–5:21.",,0,1,,
0vn32fue7lg,https://www.youtube.com/watch?v=0vn32fue7lg,Make candles in any vessel | Easy candle math,330.0,storyboard,40,321.95,330.0,8.05,https://youtu.be/0vn32fue7lg?t=322s,transition,aux,0,0.5,Blank / near-black frame (auto-detected).,"Blank / near-black frame (auto-detected). A cut, b-roll, or text-only card that carries no procedure action. aux phase, ~98% in, 5:21–5:30.",,0,1,,
1NluHw-tnt0,https://www.youtube.com/watch?v=1NluHw-tnt0,Making Witchy Wax Candles - A satisfying & mystical Process of Sculpting with Wax - PATH LAB,538.0,storyboard,13,104.39,112.42,8.03,https://youtu.be/1NluHw-tnt0?t=104s,transition,aux,0,0.5,"On-screen text card (auto-detected: static frame, OCR text). Text reads: 'abd ie ce Oy ae Ra rth Fe is'.","On-screen text card (auto-detected: static frame, OCR text). Text reads: 'abd ie ce Oy ae Ra rth Fe is'. aux phase, ~19% in, 1:44–1:52.",,0,1,,
1NluHw-tnt0,https://www.youtube.com/watch?v=1NluHw-tnt0,Making Witchy Wax Candles - A satisfying & mystical Process of Sculpting with Wax - PATH LAB,538.0,storyboard,30,240.9,248.93,8.03,https://youtu.be/1NluHw-tnt0?t=241s,transition,aux,0,0.6,Fire / outdoor-landscape b-roll.,"Fire / outdoor-landscape b-roll. aux phase, ~45% in, 4:00–4:08.",,0,1,,
1NluHw-tnt0,https://www.youtube.com/watch?v=1NluHw-tnt0,Making Witchy Wax Candles - A satisfying & mystical Process of Sculpting with Wax - PATH LAB,538.0,storyboard,31,248.93,256.96,8.03,https://youtu.be/1NluHw-tnt0?t=249s,transition,aux,0,0.6,Fire / outdoor-landscape b-roll.,"Fire / outdoor-landscape b-roll. aux phase, ~46% in, 4:08–4:16.",,0,1,,
1NluHw-tnt0,https://www.youtube.com/watch?v=1NluHw-tnt0,Making Witchy Wax Candles - A satisfying & mystical Process of Sculpting with Wax - PATH LAB,538.0,storyboard,48,385.43,393.46,8.03,https://youtu.be/1NluHw-tnt0?t=385s,transition,aux,0,0.6,Fire / outdoor-landscape b-roll.,"Fire / outdoor-landscape b-roll. aux phase, ~72% in, 6:25–6:33.",,0,1,,
1NluHw-tnt0,https://www.youtube.com/watch?v=1NluHw-tnt0,Making Witchy Wax Candles - A satisfying & mystical Process of Sculpting with Wax - PATH LAB,538.0,storyboard,49,393.46,401.49,8.03,https://youtu.be/1NluHw-tnt0?t=393s,transition,aux,0,0.6,Fire / outdoor-landscape b-roll.,"Fire / outdoor-landscape b-roll. aux phase, ~73% in, 6:33–6:41.",,0,1,,
1NluHw-tnt0,https://www.youtube.com/watch?v=1NluHw-tnt0,Making Witchy Wax Candles - A satisfying & mystical Process of Sculpting with Wax - PATH LAB,538.0,storyboard,58,465.73,473.76,8.03,https://youtu.be/1NluHw-tnt0?t=466s,transition,aux,0,0.6,Fire / outdoor-landscape b-roll.,"Fire / outdoor-landscape b-roll. aux phase, ~87% in, 7:45–7:53.",,0,1,,
1NluHw-tnt0,https://www.youtube.com/watch?v=1NluHw-tnt0,Making Witchy Wax Candles - A satisfying & mystical Process of Sculpting with Wax - PATH LAB,538.0,storyboard,59,473.76,481.79,8.03,https://youtu.be/1NluHw-tnt0?t=474s,transition,aux,0,0.6,Fire / outdoor-landscape b-roll.,"Fire / outdoor-landscape b-roll. aux phase, ~88% in, 7:53–8:01.",,0,1,,
1V3hfxo7OtE,https://www.youtube.com/watch?v=1V3hfxo7OtE,Candle Making | How to Make Scented Candles,508.0,storyboard,44,349.25,357.19,7.94,https://youtu.be/1V3hfxo7OtE?t=349s,transition,aux,0,0.45,brand logo card,"brand logo card. A cut, b-roll, or text-only card that carries no procedure action. aux phase, ~69% in, 5:49–5:57.",,0,1,,
1V3hfxo7OtE,https://www.youtube.com/watch?v=1V3hfxo7OtE,Candle Making | How to Make Scented Candles,508.0,storyboard,61,484.19,492.12,7.93,https://youtu.be/1V3hfxo7OtE?t=484s,transition,aux,0,0.4,blank/black padding,"blank/black padding. A cut, b-roll, or text-only card that carries no procedure action. aux phase, ~95% in, 8:04–8:12.",,0,1,,
1V3hfxo7OtE,https://www.youtube.com/watch?v=1V3hfxo7OtE,Candle Making | How to Make Scented Candles,508.0,storyboard,62,492.12,500.06,7.94,https://youtu.be/1V3hfxo7OtE?t=492s,transition,aux,0,0.4,blank/black padding,"blank/black padding. A cut, b-roll, or text-only card that carries no procedure action. aux phase, ~97% in, 8:12–8:20.",,0,1,,
1V3hfxo7OtE,https://www.youtube.com/watch?v=1V3hfxo7OtE,Candle Making | How to Make Scented Candles,508.0,storyboard,63,500.06,508.0,7.94,https://youtu.be/1V3hfxo7OtE?t=500s,transition,aux,0,0.4,blank/black padding,"blank/black padding. A cut, b-roll, or text-only card that carries no procedure action. aux phase, ~98% in, 8:20–8:28.",,0,1,,
1uWvLp_jofs,https://www.youtube.com/watch?v=1uWvLp_jofs,How to Color Your Candles And Wax Melts (Best Advice For Newbies) - Candle Making For Beginners,150.0,storyboard,2,15.79,23.68,7.89,https://youtu.be/1uWvLp_jofs?t=16s,transition,aux,0,0.4,Screen recording of dye/colour product pages; a finished red candle insert.,"Screen recording of dye/colour product pages; a finished red candle insert. aux phase, ~11% in, 0:15–0:23.",,0,1,,
1uWvLp_jofs,https://www.youtube.com/watch?v=1uWvLp_jofs,How to Color Your Candles And Wax Melts (Best Advice For Newbies) - Candle Making For Beginners,150.0,storyboard,3,23.68,31.58,7.9,https://youtu.be/1uWvLp_jofs?t=24s,transition,aux,0,0.4,Screen recording of colour options.,"Screen recording of colour options. aux phase, ~16% in, 0:23–0:31.",,0,1,,
2ZagX6xiRog,https://www.youtube.com/watch?v=2ZagX6xiRog,How to Make Candles in Jars : Basic Candle Making,102.0,storyboard,12,94.15,102.0,7.85,https://youtu.be/2ZagX6xiRog?t=94s,transition,aux,0,0.5,Blank / near-black frame (auto-detected).,"Blank / near-black frame (auto-detected). A cut, b-roll, or text-only card that carries no procedure action. aux phase, ~92% in, 1:34–1:42.",,0,1,,
3RNr0rflCUU,https://www.youtube.com/watch?v=3RNr0rflCUU,"BUSINESS VLOG 🧸 preparing for shop launch, making 400 candles & my studio tour",834.0,storyboard,26,208.5,216.52,8.02,https://youtu.be/3RNr0rflCUU?t=208s,transition,aux,0,0.6,B-roll (concert/food/floor/packing).,"B-roll (concert/food/floor/packing). aux phase, ~25% in, 3:28–3:36.",,0,1,,
3RNr0rflCUU,https://www.youtube.com/watch?v=3RNr0rflCUU,"BUSINESS VLOG 🧸 preparing for shop launch, making 400 candles & my studio tour",834.0,storyboard,27,216.52,224.54,8.02,https://youtu.be/3RNr0rflCUU?t=217s,transition,aux,0,0.6,B-roll (concert/food/floor/packing).,"B-roll (concert/food/floor/packing). aux phase, ~26% in, 3:36–3:44.",,0,1,,
3TuI66FMaRo,https://www.youtube.com/watch?v=3TuI66FMaRo,How to make a candle using our NEW ProSoy Container Wax,183.0,storyboard,21,167.09,175.04,7.95,https://youtu.be/3TuI66FMaRo?t=167s,transition,aux,0,0.5,Blank / near-black frame (auto-detected).,"Blank / near-black frame (auto-detected). A cut, b-roll, or text-only card that carries no procedure action. aux phase, ~91% in, 2:47–2:55.",,0,1,,
3TuI66FMaRo,https://www.youtube.com/watch?v=3TuI66FMaRo,How to make a candle using our NEW ProSoy Container Wax,183.0,storyboard,22,175.04,183.0,7.96,https://youtu.be/3TuI66FMaRo?t=175s,transition,aux,0,0.5,Blank / near-black frame (auto-detected).,"Blank / near-black frame (auto-detected). A cut, b-roll, or text-only card that carries no procedure action. aux phase, ~96% in, 2:55–3:03.",,0,1,,
40mkiCY8uMM,https://www.youtube.com/watch?v=40mkiCY8uMM,How To Make Mini 1 Oz. Soy Candles | Fall Scented Sample Candles,583.0,storyboard,15,119.79,127.78,7.99,https://youtu.be/40mkiCY8uMM?t=120s,transition,aux,0,0.4,Calculator / notebook wax calculations.,"Calculator / notebook wax calculations. aux phase, ~21% in, 1:59–2:07.",,0,1,,
40mkiCY8uMM,https://www.youtube.com/watch?v=40mkiCY8uMM,How To Make Mini 1 Oz. Soy Candles | Fall Scented Sample Candles,583.0,storyboard,16,127.78,135.77,7.99,https://youtu.be/40mkiCY8uMM?t=128s,transition,aux,0,0.4,Calculator / notebook wax calculations.,"Calculator / notebook wax calculations. aux phase, ~22% in, 2:07–2:15.",,0,1,,
40mkiCY8uMM,https://www.youtube.com/watch?v=40mkiCY8uMM,How To Make Mini 1 Oz. Soy Candles | Fall Scented Sample Candles,583.0,storyboard,17,135.77,143.75,7.98,https://youtu.be/40mkiCY8uMM?t=136s,transition,aux,0,0.4,A finished mini 1oz tin candle held.,"A finished mini 1oz tin candle held. aux phase, ~23% in, 2:15–2:23.",,0,1,,
40mkiCY8uMM,https://www.youtube.com/watch?v=40mkiCY8uMM,How To Make Mini 1 Oz. Soy Candles | Fall Scented Sample Candles,583.0,storyboard,18,143.75,151.74,7.99,https://youtu.be/40mkiCY8uMM?t=144s,transition,aux,0,0.4,Calculator / notebook wax calculations.,"Calculator / notebook wax calculations. aux phase, ~25% in, 2:23–2:31.",,0,1,,
40mkiCY8uMM,https://www.youtube.com/watch?v=40mkiCY8uMM,How To Make Mini 1 Oz. Soy Candles | Fall Scented Sample Candles,583.0,storyboard,19,151.74,159.73,7.99,https://youtu.be/40mkiCY8uMM?t=152s,transition,aux,0,0.4,Calculator / notebook wax calculations.,"Calculator / notebook wax calculations. aux phase, ~26% in, 2:31–2:39.",,0,1,,
40mkiCY8uMM,https://www.youtube.com/watch?v=40mkiCY8uMM,How To Make Mini 1 Oz. Soy Candles | Fall Scented Sample Candles,583.0,storyboard,20,159.73,167.71,7.98,https://youtu.be/40mkiCY8uMM?t=160s,transition,aux,0,0.4,Calculator / notebook wax calculations.,"Calculator / notebook wax calculations. aux phase, ~27% in, 2:39–2:47.",,0,1,,
40mkiCY8uMM,https://www.youtube.com/watch?v=40mkiCY8uMM,How To Make Mini 1 Oz. Soy Candles | Fall Scented Sample Candles,583.0,storyboard,21,167.71,175.7,7.99,https://youtu.be/40mkiCY8uMM?t=168s,transition,aux,0,0.4,Calculator / notebook wax calculations.,"Calculator / notebook wax calculations. aux phase, ~29% in, 2:47–2:55.",,0,1,,
40mkiCY8uMM,https://www.youtube.com/watch?v=40mkiCY8uMM,How To Make Mini 1 Oz. Soy Candles | Fall Scented Sample Candles,583.0,storyboard,22,175.7,183.68,7.98,https://youtu.be/40mkiCY8uMM?t=176s,transition,aux,0,0.5,Blank / near-black frame (auto-detected).,"Blank / near-black frame (auto-detected). A cut, b-roll, or text-only card that carries no procedure action. aux phase, ~30% in, 2:55–3:03.",,0,1,,
4hYoRmRDBKs,https://www.youtube.com/watch?v=4hYoRmRDBKs,How To Make Candles at Home for Beginners | Step-by-Step Tutorial,420.0,storyboard,20,161.54,169.62,8.08,https://youtu.be/4hYoRmRDBKs?t=162s,transition,aux,0,0.5,"On-screen text card (auto-detected: static frame, OCR text). Text reads: 'hei Tos Say ris Vi 2. Ss Lhi 2 od'.","On-screen text card (auto-detected: static frame, OCR text). Text reads: 'hei Tos Say ris Vi 2. Ss Lhi 2 od'. aux phase, ~38% in, 2:41–2:49.",,0,1,,
4hYoRmRDBKs,https://www.youtube.com/watch?v=4hYoRmRDBKs,How To Make Candles at Home for Beginners | Step-by-Step Tutorial,420.0,storyboard,50,403.85,411.92,8.07,https://youtu.be/4hYoRmRDBKs?t=404s,transition,aux,0,0.5,Blank / near-black frame (auto-detected).,"Blank / near-black frame (auto-detected). A cut, b-roll, or text-only card that carries no procedure action. aux phase, ~96% in, 6:43–6:51.",,0,1,,
4hYoRmRDBKs,https://www.youtube.com/watch?v=4hYoRmRDBKs,How To Make Candles at Home for Beginners | Step-by-Step Tutorial,420.0,storyboard,51,411.92,420.0,8.08,https://youtu.be/4hYoRmRDBKs?t=412s,transition,aux,0,0.5,Blank / near-black frame (auto-detected).,"Blank / near-black frame (auto-detected). A cut, b-roll, or text-only card that carries no procedure action. aux phase, ~98% in, 6:51–7:00.",,0,1,,
5SulILZNPEI,https://www.youtube.com/watch?v=5SulILZNPEI,How To Make Soy Candles DIY Candle Making Tutorial,453.0,storyboard,47,373.53,381.47,7.94,https://youtu.be/5SulILZNPEI?t=374s,transition,aux,0,0.4,transition/overhead frame,"transition/overhead frame. aux phase, ~82% in, 6:13–6:21.",,0,1,,
647HetRAhR0,https://www.youtube.com/watch?v=647HetRAhR0,Make Candle Tins with Me! | Small Business Vlog,172.0,storyboard,21,164.18,172.0,7.82,https://youtu.be/647HetRAhR0?t=164s,transition,aux,0,0.5,Blank / near-black frame (auto-detected).,"Blank / near-black frame (auto-detected). A cut, b-roll, or text-only card that carries no procedure action. aux phase, ~95% in, 2:44–2:52.",,0,1,,
6DueGSsFhd8,https://www.youtube.com/watch?v=6DueGSsFhd8,CD (Stabilo) Candle Wick Series: Everything You Need To Know | CandleScience Product Guides,125.0,storyboard,14,109.38,117.19,7.81,https://youtu.be/6DueGSsFhd8?t=109s,transition,aux,0,0.5,Blank / near-black frame (auto-detected).,"Blank / near-black frame (auto-detected). A cut, b-roll, or text-only card that carries no procedure action. aux phase, ~88% in, 1:49–1:57.",,0,1,,
6DueGSsFhd8,https://www.youtube.com/watch?v=6DueGSsFhd8,CD (Stabilo) Candle Wick Series: Everything You Need To Know | CandleScience Product Guides,125.0,storyboard,15,117.19,125.0,7.81,https://youtu.be/6DueGSsFhd8?t=117s,transition,aux,0,0.5,Blank / near-black frame (auto-detected).,"Blank / near-black frame (auto-detected). A cut, b-roll, or text-only card that carries no procedure action. aux phase, ~94% in, 1:57–2:05.",,0,1,,
6Y1FERoGUSo,https://www.youtube.com/watch?v=6Y1FERoGUSo,Aesthetic Flower Candle - 4 K Free Video Process Tutorial - Celebrating Spring,776.0,storyboard,94,752.0,760.0,8.0,https://youtu.be/6Y1FERoGUSo?t=752s,transition,aux,0,0.4,Blank/black padding.,"Blank/black padding. A cut, b-roll, or text-only card that carries no procedure action. aux phase, ~97% in, 12:32–12:40.",,0,1,,
6Y1FERoGUSo,https://www.youtube.com/watch?v=6Y1FERoGUSo,Aesthetic Flower Candle - 4 K Free Video Process Tutorial - Celebrating Spring,776.0,storyboard,95,760.0,768.0,8.0,https://youtu.be/6Y1FERoGUSo?t=760s,transition,aux,0,0.4,Blank/black padding.,"Blank/black padding. A cut, b-roll, or text-only card that carries no procedure action. aux phase, ~98% in, 12:40–12:48.",,0,1,,
6Y1FERoGUSo,https://www.youtube.com/watch?v=6Y1FERoGUSo,Aesthetic Flower Candle - 4 K Free Video Process Tutorial - Celebrating Spring,776.0,storyboard,96,768.0,776.0,8.0,https://youtu.be/6Y1FERoGUSo?t=768s,transition,aux,0,0.4,Blank/black padding.,"Blank/black padding. A cut, b-roll, or text-only card that carries no procedure action. aux phase, ~99% in, 12:48–12:56.",,0,1,,
