video_id,video_url,video_title,video_duration_s,source,window_index,start_s,end_s,duration_s,window_url,action_label,phase,is_step,confidence,description,description_detailed,ocr_text,has_caption,face_score,text_score,motion,brightness,colorfulness,dominant_colors,keep,filter_reason,validation_flags
0gk3NsmJa7k,https://www.youtube.com/watch?v=0gk3NsmJa7k,Make Candles with me | ❄️Winter Wonderland Edition ❄️,794.0,storyboard,76,609.54,617.56,8.02,https://youtu.be/0gk3NsmJa7k?t=610s,reveal_result,finish,1,0.5,Rows of finished botanical winter candles / labelled beauty shots.,"Rows of finished botanical winter candles / labelled beauty shots. finish phase, ~77% in, 10:09–10:17.",,0,,,,,,,1,,
0gk3NsmJa7k,https://www.youtube.com/watch?v=0gk3NsmJa7k,Make Candles with me | ❄️Winter Wonderland Edition ❄️,794.0,storyboard,77,617.56,625.58,8.02,https://youtu.be/0gk3NsmJa7k?t=618s,reveal_result,finish,1,0.5,Rows of finished botanical winter candles / labelled beauty shots.,"Rows of finished botanical winter candles / labelled beauty shots. finish phase, ~78% in, 10:17–10:25.",,0,,,,,,,1,,
0gk3NsmJa7k,https://www.youtube.com/watch?v=0gk3NsmJa7k,Make Candles with me | ❄️Winter Wonderland Edition ❄️,794.0,storyboard,78,625.58,633.6,8.02,https://youtu.be/0gk3NsmJa7k?t=626s,reveal_result,finish,1,0.5,Rows of finished botanical winter candles / labelled beauty shots.,"Rows of finished botanical winter candles / labelled beauty shots. finish phase, ~79% in, 10:25–10:33.",,0,,,,,,,1,,
0gk3NsmJa7k,https://www.youtube.com/watch?v=0gk3NsmJa7k,Make Candles with me | ❄️Winter Wonderland Edition ❄️,794.0,storyboard,79,633.6,641.62,8.02,https://youtu.be/0gk3NsmJa7k?t=634s,reveal_result,finish,1,0.5,Rows of finished botanical winter candles / labelled beauty shots.,"Rows of finished botanical winter candles / labelled beauty shots. finish phase, ~80% in, 10:33–10:41.",,0,,,,,,,1,,
0gk3NsmJa7k,https://www.youtube.com/watch?v=0gk3NsmJa7k,Make Candles with me | ❄️Winter Wonderland Edition ❄️,794.0,storyboard,80,641.62,649.64,8.02,https://youtu.be/0gk3NsmJa7k?t=642s,reveal_result,finish,1,0.5,Rows of finished botanical winter candles / labelled beauty shots.,"Rows of finished botanical winter candles / labelled beauty shots. finish phase, ~81% in, 10:41–10:49.",,0,,,,,,,1,,
0gk3NsmJa7k,https://www.youtube.com/watch?v=0gk3NsmJa7k,Make Candles with me | ❄️Winter Wonderland Edition ❄️,794.0,storyboard,81,649.64,657.66,8.02,https://youtu.be/0gk3NsmJa7k?t=650s,reveal_result,finish,1,0.5,Rows of finished botanical winter candles / labelled beauty shots.,"Rows of finished botanical winter candles / labelled beauty shots. finish phase, ~82% in, 10:49–10:57.",,0,,,,,,,1,,
0gk3NsmJa7k,https://www.youtube.com/watch?v=0gk3NsmJa7k,Make Candles with me | ❄️Winter Wonderland Edition ❄️,794.0,storyboard,82,657.66,665.68,8.02,https://youtu.be/0gk3NsmJa7k?t=658s,reveal_result,finish,1,0.5,Rows of finished botanical winter candles / labelled beauty shots.,"Rows of finished botanical winter candles / labelled beauty shots. finish phase, ~83% in, 10:57–11:05.",,0,,,,,,,1,,
0gk3NsmJa7k,https://www.youtube.com/watch?v=0gk3NsmJa7k,Make Candles with me | ❄️Winter Wonderland Edition ❄️,794.0,storyboard,83,665.68,673.7,8.02,https://youtu.be/0gk3NsmJa7k?t=666s,reveal_result,finish,1,0.5,Rows of finished botanical winter candles / labelled beauty shots.,"Rows of finished botanical winter candles / labelled beauty shots. finish phase, ~84% in, 11:05–11:13.",,0,,,,,,,1,,
0gk3NsmJa7k,https://www.youtube.com/watch?v=0gk3NsmJa7k,Make Candles with me | ❄️Winter Wonderland Edition ❄️,794.0,storyboard,84,673.7,681.72,8.02,https://youtu.be/0gk3NsmJa7k?t=674s,reveal_result,finish,1,0.5,Rows of finished botanical winter candles / labelled beauty shots.,"Rows of finished botanical winter candles / labelled beauty shots. finish phase, ~85% in, 11:13–11:21.",,0,,,,,,,1,,
0gk3NsmJa7k,https://www.youtube.com/watch?v=0gk3NsmJa7k,Make Candles with me | ❄️Winter Wonderland Edition ❄️,794.0,storyboard,85,681.72,689.74,8.02,https://youtu.be/0gk3NsmJa7k?t=682s,reveal_result,finish,1,0.5,Rows of finished botanical winter candles / labelled beauty shots.,"Rows of finished botanical winter candles / labelled beauty shots. finish phase, ~86% in, 11:21–11:29.",,0,,,,,,,1,,
0gk3NsmJa7k,https://www.youtube.com/watch?v=0gk3NsmJa7k,Make Candles with me | ❄️Winter Wonderland Edition ❄️,794.0,storyboard,86,689.74,697.76,8.02,https://youtu.be/0gk3NsmJa7k?t=690s,reveal_result,finish,1,0.5,Rows of finished botanical winter candles / labelled beauty shots.,"Rows of finished botanical winter candles / labelled beauty shots. finish phase, ~87% in, 11:29–11:37.",,0,,,,,,,1,,
0pqimQlf8tQ,https://www.youtube.com/watch?v=0pqimQlf8tQ,DIY Mason Jar Candles,303.0,storyboard,26,207.32,215.29,7.97,https://youtu.be/0pqimQlf8tQ?t=207s,reveal_result,finish,1,0.45,Finished jar candles shown.,"Finished jar candles shown. finish phase, ~68% in, 3:27–3:35.",,0,,,,,,,1,,
0pqimQlf8tQ,https://www.youtube.com/watch?v=0pqimQlf8tQ,DIY Mason Jar Candles,303.0,storyboard,27,215.29,223.26,7.97,https://youtu.be/0pqimQlf8tQ?t=215s,reveal_result,finish,1,0.45,Finished jar candles shown.,"Finished jar candles shown. finish phase, ~71% in, 3:35–3:43.",,0,,,,,,,1,,
0pqimQlf8tQ,https://www.youtube.com/watch?v=0pqimQlf8tQ,DIY Mason Jar Candles,303.0,storyboard,28,223.26,231.24,7.98,https://youtu.be/0pqimQlf8tQ?t=223s,reveal_result,finish,1,0.45,Finished jar candles shown.,"Finished jar candles shown. finish phase, ~74% in, 3:43–3:51.",,0,,,,,,,1,,
0pqimQlf8tQ,https://www.youtube.com/watch?v=0pqimQlf8tQ,DIY Mason Jar Candles,303.0,storyboard,29,231.24,239.21,7.97,https://youtu.be/0pqimQlf8tQ?t=231s,reveal_result,finish,1,0.45,Finished jar candles shown.,"Finished jar candles shown. finish phase, ~76% in, 3:51–3:59.",,0,,,,,,,1,,
0pqimQlf8tQ,https://www.youtube.com/watch?v=0pqimQlf8tQ,DIY Mason Jar Candles,303.0,storyboard,30,239.21,247.18,7.97,https://youtu.be/0pqimQlf8tQ?t=239s,reveal_result,finish,1,0.45,Finished jar candles shown.,"Finished jar candles shown. finish phase, ~79% in, 3:59–4:07.",,0,,,,,,,1,,
0pqimQlf8tQ,https://www.youtube.com/watch?v=0pqimQlf8tQ,DIY Mason Jar Candles,303.0,storyboard,31,247.18,255.16,7.98,https://youtu.be/0pqimQlf8tQ?t=247s,reveal_result,finish,1,0.45,Finished jar candles shown.,"Finished jar candles shown. finish phase, ~82% in, 4:07–4:15.",,0,,,,,,,1,,
0tS8V3Gj9C0,https://www.youtube.com/watch?v=0tS8V3Gj9C0,"make 1000 candles with me | balancing work & life, browsing markets, small business vlog",845.0,storyboard,8,63.77,71.75,7.98,https://youtu.be/0tS8V3Gj9C0?t=64s,reveal_result,finish,1,0.4,Shelves of finished candles shown.,"Shelves of finished candles shown. finish phase, ~8% in, 1:03–1:11.",,0,,,,,,,1,,
0tS8V3Gj9C0,https://www.youtube.com/watch?v=0tS8V3Gj9C0,"make 1000 candles with me | balancing work & life, browsing markets, small business vlog",845.0,storyboard,9,71.75,79.72,7.97,https://youtu.be/0tS8V3Gj9C0?t=72s,reveal_result,finish,1,0.4,Shelves of finished candles shown.,"Shelves of finished candles shown. finish phase, ~8% in, 1:11–1:19.",,0,,,,,,,1,,
0tS8V3Gj9C0,https://www.youtube.com/watch?v=0tS8V3Gj9C0,"make 1000 candles with me | balancing work & life, browsing markets, small business vlog",845.0,storyboard,30,239.15,247.12,7.97,https://youtu.be/0tS8V3Gj9C0?t=239s,reveal_result,finish,1,0.5,Shelves of finished candles shown.,"Shelves of finished candles shown. finish phase, ~28% in, 3:59–4:07.",,0,,,,,,,1,,
0tS8V3Gj9C0,https://www.youtube.com/watch?v=0tS8V3Gj9C0,"make 1000 candles with me | balancing work & life, browsing markets, small business vlog",845.0,storyboard,31,247.12,255.09,7.97,https://youtu.be/0tS8V3Gj9C0?t=247s,reveal_result,finish,1,0.5,Shelves of finished candles shown.,"Shelves of finished candles shown. finish phase, ~29% in, 4:07–4:15.",,0,,,,,,,1,,
0vn32fue7lg,https://www.youtube.com/watch?v=0vn32fue7lg,Make candles in any vessel | Easy candle math,330.0,storyboard,24,193.17,201.22,8.05,https://youtu.be/0vn32fue7lg?t=193s,reveal_result,finish,1,0.4,Finished candle/vessel shown.,"Finished candle/vessel shown. finish phase, ~59% in, 3:13–3:21.",,0,,,,,,,1,,
0vn32fue7lg,https://www.youtube.com/watch?v=0vn32fue7lg,Make candles in any vessel | Easy candle math,330.0,storyboard,25,201.22,209.27,8.05,https://youtu.be/0vn32fue7lg?t=201s,reveal_result,finish,1,0.4,Finished candle/vessel shown.,"Finished candle/vessel shown. finish phase, ~61% in, 3:21–3:29.",,0,,,,,,,1,,
0vn32fue7lg,https://www.youtube.com/watch?v=0vn32fue7lg,Make candles in any vessel | Easy candle math,330.0,storyboard,26,209.27,217.32,8.05,https://youtu.be/0vn32fue7lg?t=209s,reveal_result,finish,1,0.4,Finished candle/vessel shown.,"Finished candle/vessel shown. finish phase, ~63% in, 3:29–3:37.",,0,,,,,,,1,,
0vn32fue7lg,https://www.youtube.com/watch?v=0vn32fue7lg,Make candles in any vessel | Easy candle math,330.0,storyboard,27,217.32,225.37,8.05,https://youtu.be/0vn32fue7lg?t=217s,reveal_result,finish,1,0.4,Finished candle/vessel shown.,"Finished candle/vessel shown. finish phase, ~66% in, 3:37–3:45.",,0,,,,,,,1,,
0vn32fue7lg,https://www.youtube.com/watch?v=0vn32fue7lg,Make candles in any vessel | Easy candle math,330.0,storyboard,28,225.37,233.41,8.04,https://youtu.be/0vn32fue7lg?t=225s,reveal_result,finish,1,0.4,Finished candle/vessel shown.,"Finished candle/vessel shown. finish phase, ~68% in, 3:45–3:53.",,0,,,,,,,1,,
0vn32fue7lg,https://www.youtube.com/watch?v=0vn32fue7lg,Make candles in any vessel | Easy candle math,330.0,storyboard,29,233.41,241.46,8.05,https://youtu.be/0vn32fue7lg?t=233s,reveal_result,finish,1,0.4,Finished candle/vessel shown.,"Finished candle/vessel shown. finish phase, ~71% in, 3:53–4:01.",,0,,,,,,,1,,
0vn32fue7lg,https://www.youtube.com/watch?v=0vn32fue7lg,Make candles in any vessel | Easy candle math,330.0,storyboard,30,241.46,249.51,8.05,https://youtu.be/0vn32fue7lg?t=241s,reveal_result,finish,1,0.7,Presenter talking to camera (auto-detected: frontal face).,"Presenter talking to camera (auto-detected: frontal face). Presenting the finished candle - beauty shot, the candle lit, showing the result. finish phase, ~73% in, 4:01–4:09.",,0,,,,,,,1,,
0vn32fue7lg,https://www.youtube.com/watch?v=0vn32fue7lg,Make candles in any vessel | Easy candle math,330.0,storyboard,31,249.51,257.56,8.05,https://youtu.be/0vn32fue7lg?t=250s,reveal_result,finish,1,0.4,Finished candle/vessel shown.,"Finished candle/vessel shown. finish phase, ~76% in, 4:09–4:17.",,0,,,,,,,1,,
0vn32fue7lg,https://www.youtube.com/watch?v=0vn32fue7lg,Make candles in any vessel | Easy candle math,330.0,storyboard,32,257.56,265.61,8.05,https://youtu.be/0vn32fue7lg?t=258s,reveal_result,finish,1,0.4,Finished candle/vessel shown.,"Finished candle/vessel shown. finish phase, ~78% in, 4:17–4:25.",,0,,,,,,,1,,
0vn32fue7lg,https://www.youtube.com/watch?v=0vn32fue7lg,Make candles in any vessel | Easy candle math,330.0,storyboard,33,265.61,273.66,8.05,https://youtu.be/0vn32fue7lg?t=266s,reveal_result,finish,1,0.4,Finished candle/vessel shown.,"Finished candle/vessel shown. finish phase, ~80% in, 4:25–4:33.",,0,,,,,,,1,,
1-44rrfu7kc,https://www.youtube.com/watch?v=1-44rrfu7kc,Satisfying Candle Making Process |DIY Christmas Candle 🎄| Learn Candle Making at Home,162.0,storyboard,14,113.4,121.5,8.1,https://youtu.be/1-44rrfu7kc?t=113s,reveal_result,finish,1,0.55,"Candle with red roses, lit.","Candle with red roses, lit. finish phase, ~70% in, 1:53–2:01.",,0,,,,,,,1,,
1-44rrfu7kc,https://www.youtube.com/watch?v=1-44rrfu7kc,Satisfying Candle Making Process |DIY Christmas Candle 🎄| Learn Candle Making at Home,162.0,storyboard,15,121.5,129.6,8.1,https://youtu.be/1-44rrfu7kc?t=122s,reveal_result,finish,1,0.55,"Finished candle with roses, lit.","Finished candle with roses, lit. finish phase, ~75% in, 2:01–2:09.",,0,,,,,,,1,,
1-44rrfu7kc,https://www.youtube.com/watch?v=1-44rrfu7kc,Satisfying Candle Making Process |DIY Christmas Candle 🎄| Learn Candle Making at Home,162.0,storyboard,16,129.6,137.7,8.1,https://youtu.be/1-44rrfu7kc?t=130s,reveal_result,finish,1,0.5,Finished decorated candle (overhead).,"Finished decorated candle (overhead). finish phase, ~80% in, 2:09–2:17.",,0,,,,,,,1,,
1-44rrfu7kc,https://www.youtube.com/watch?v=1-44rrfu7kc,Satisfying Candle Making Process |DIY Christmas Candle 🎄| Learn Candle Making at Home,162.0,storyboard,17,137.7,145.8,8.1,https://youtu.be/1-44rrfu7kc?t=138s,reveal_result,finish,1,0.5,Lit candle with roses.,"Lit candle with roses. Presenting the finished candle - beauty shot, the candle lit, showing the result. finish phase, ~85% in, 2:17–2:25.",,0,,,,,,,1,,
1NluHw-tnt0,https://www.youtube.com/watch?v=1NluHw-tnt0,Making Witchy Wax Candles - A satisfying & mystical Process of Sculpting with Wax - PATH LAB,538.0,storyboard,60,481.79,489.82,8.03,https://youtu.be/1NluHw-tnt0?t=482s,reveal_result,finish,1,0.5,Finished taper candles outdoors.,"Finished taper candles outdoors. finish phase, ~90% in, 8:01–8:09.",,0,,,,,,,1,,
1NluHw-tnt0,https://www.youtube.com/watch?v=1NluHw-tnt0,Making Witchy Wax Candles - A satisfying & mystical Process of Sculpting with Wax - PATH LAB,538.0,storyboard,61,489.82,497.85,8.03,https://youtu.be/1NluHw-tnt0?t=490s,reveal_result,finish,1,0.5,Finished taper candles outdoors.,"Finished taper candles outdoors. finish phase, ~91% in, 8:09–8:17.",,0,,,,,,,1,,
1tDWhMxtEqU,https://www.youtube.com/watch?v=1tDWhMxtEqU,Easiest Beeswax Candle Recipe | How to Make a Beeswax Candle,512.0,storyboard,46,368.0,376.0,8.0,https://youtu.be/1tDWhMxtEqU?t=368s,reveal_result,finish,1,0.5,Finished beeswax candle shown.,"Finished beeswax candle shown. finish phase, ~72% in, 6:08–6:16.",,0,,,,,,,1,,
1tDWhMxtEqU,https://www.youtube.com/watch?v=1tDWhMxtEqU,Easiest Beeswax Candle Recipe | How to Make a Beeswax Candle,512.0,storyboard,51,408.0,416.0,8.0,https://youtu.be/1tDWhMxtEqU?t=408s,reveal_result,finish,1,0.5,Finished beeswax candle shown.,"Finished beeswax candle shown. finish phase, ~80% in, 6:48–6:56.",,0,,,,,,,1,,
2KbmlOnPJnU,https://www.youtube.com/watch?v=2KbmlOnPJnU,How To Make an INFINITE CANDLE Wick – Burns Forever!,151.0,storyboard,12,95.37,103.32,7.95,https://youtu.be/2KbmlOnPJnU?t=95s,reveal_result,finish,1,0.45,Close-up of a tealight/float candle.,"Close-up of a tealight/float candle. finish phase, ~63% in, 1:35–1:43.",,0,,,,,,,1,,
2KbmlOnPJnU,https://www.youtube.com/watch?v=2KbmlOnPJnU,How To Make an INFINITE CANDLE Wick – Burns Forever!,151.0,storyboard,13,103.32,111.26,7.94,https://youtu.be/2KbmlOnPJnU?t=103s,reveal_result,finish,1,0.55,The float wick is lit and burns in the cup.,"The float wick is lit and burns in the cup. finish phase, ~68% in, 1:43–1:51.",,0,,,,,,,1,,
2KbmlOnPJnU,https://www.youtube.com/watch?v=2KbmlOnPJnU,How To Make an INFINITE CANDLE Wick – Burns Forever!,151.0,storyboard,14,111.26,119.21,7.95,https://youtu.be/2KbmlOnPJnU?t=111s,reveal_result,finish,1,0.55,Tealights/float wicks lit in a row.,"Tealights/float wicks lit in a row. finish phase, ~74% in, 1:51–1:59.",,0,,,,,,,1,,
2KbmlOnPJnU,https://www.youtube.com/watch?v=2KbmlOnPJnU,How To Make an INFINITE CANDLE Wick – Burns Forever!,151.0,storyboard,15,119.21,127.16,7.95,https://youtu.be/2KbmlOnPJnU?t=119s,reveal_result,finish,1,0.5,Candles burning.,"Candles burning. Presenting the finished candle - beauty shot, the candle lit, showing the result. finish phase, ~79% in, 1:59–2:07.",,0,,,,,,,1,,
2KbmlOnPJnU,https://www.youtube.com/watch?v=2KbmlOnPJnU,How To Make an INFINITE CANDLE Wick – Burns Forever!,151.0,storyboard,16,127.16,135.11,7.95,https://youtu.be/2KbmlOnPJnU?t=127s,reveal_result,finish,1,0.5,Lit candles beauty shot.,"Lit candles beauty shot. Presenting the finished candle - beauty shot, the candle lit, showing the result. finish phase, ~84% in, 2:07–2:15.",,0,,,,,,,1,,
2ZagX6xiRog,https://www.youtube.com/watch?v=2ZagX6xiRog,How to Make Candles in Jars : Basic Candle Making,102.0,storyboard,11,86.31,94.15,7.84,https://youtu.be/2ZagX6xiRog?t=86s,reveal_result,finish,1,0.55,Finished lit two-wick yellow candles.,"Finished lit two-wick yellow candles. finish phase, ~85% in, 1:26–1:34.",,0,,,,,,,1,,
2nxGLwe1Znk,https://www.youtube.com/watch?v=2nxGLwe1Znk,DIY Mason Jar Candles | How to Make Mason Jar Candles,147.0,storyboard,15,122.5,130.67,8.17,https://youtu.be/2nxGLwe1Znk?t=122s,reveal_result,finish,1,0.5,Finished candle lit; 'one fine project' outro.,"Finished candle lit; 'one fine project' outro. finish phase, ~83% in, 2:02–2:10.",,0,,,,,,,1,,
2rhZ7lzaU4Y,https://www.youtube.com/watch?v=2rhZ7lzaU4Y,4 Easy Candle Making for Beginners | DIY Candles,187.0,storyboard,19,154.48,162.61,8.13,https://youtu.be/2rhZ7lzaU4Y?t=154s,reveal_result,finish,1,0.5,Hands present the finished rainbow-layered jar.,"Hands present the finished rainbow-layered jar. finish phase, ~83% in, 2:34–2:42.",,0,,,,,,,1,,
2rhZ7lzaU4Y,https://www.youtube.com/watch?v=2rhZ7lzaU4Y,4 Easy Candle Making for Beginners | DIY Candles,187.0,storyboard,20,162.61,170.74,8.13,https://youtu.be/2rhZ7lzaU4Y?t=163s,reveal_result,finish,1,0.55,Finished colourful candles displayed with fairy lights.,"Finished colourful candles displayed with fairy lights. finish phase, ~87% in, 2:42–2:50.",,0,,,,,,,1,,
3RNr0rflCUU,https://www.youtube.com/watch?v=3RNr0rflCUU,"BUSINESS VLOG 🧸 preparing for shop launch, making 400 candles & my studio tour",834.0,storyboard,51,408.98,417.0,8.02,https://youtu.be/3RNr0rflCUU?t=409s,reveal_result,finish,1,0.5,Rows of finished candles on the shelves.,"Rows of finished candles on the shelves. finish phase, ~49% in, 6:48–6:57.",,0,,,,,,,1,,
3RNr0rflCUU,https://www.youtube.com/watch?v=3RNr0rflCUU,"BUSINESS VLOG 🧸 preparing for shop launch, making 400 candles & my studio tour",834.0,storyboard,52,417.0,425.02,8.02,https://youtu.be/3RNr0rflCUU?t=417s,reveal_result,finish,1,0.5,Rows of finished candles on the shelves.,"Rows of finished candles on the shelves. finish phase, ~50% in, 6:57–7:05.",,0,,,,,,,1,,
3RNr0rflCUU,https://www.youtube.com/watch?v=3RNr0rflCUU,"BUSINESS VLOG 🧸 preparing for shop launch, making 400 candles & my studio tour",834.0,storyboard,55,441.06,449.08,8.02,https://youtu.be/3RNr0rflCUU?t=441s,reveal_result,finish,1,0.5,Rows of finished candles on the shelves.,"Rows of finished candles on the shelves. finish phase, ~53% in, 7:21–7:29.",,0,,,,,,,1,,
3RNr0rflCUU,https://www.youtube.com/watch?v=3RNr0rflCUU,"BUSINESS VLOG 🧸 preparing for shop launch, making 400 candles & my studio tour",834.0,storyboard,56,449.08,457.1,8.02,https://youtu.be/3RNr0rflCUU?t=449s,reveal_result,finish,1,0.5,Rows of finished candles on the shelves.,"Rows of finished candles on the shelves. finish phase, ~54% in, 7:29–7:37.",,0,,,,,,,1,,
3RNr0rflCUU,https://www.youtube.com/watch?v=3RNr0rflCUU,"BUSINESS VLOG 🧸 preparing for shop launch, making 400 candles & my studio tour",834.0,storyboard,57,457.1,465.12,8.02,https://youtu.be/3RNr0rflCUU?t=457s,reveal_result,finish,1,0.5,Packing/wrapping & stamping candles.,"Packing/wrapping & stamping candles. finish phase, ~55% in, 7:37–7:45.",,0,,,,,,,1,,
3RNr0rflCUU,https://www.youtube.com/watch?v=3RNr0rflCUU,"BUSINESS VLOG 🧸 preparing for shop launch, making 400 candles & my studio tour",834.0,storyboard,58,465.12,473.13,8.01,https://youtu.be/3RNr0rflCUU?t=465s,reveal_result,finish,1,0.5,Rows of finished candles on the shelves.,"Rows of finished candles on the shelves. finish phase, ~56% in, 7:45–7:53.",,0,,,,,,,1,,
3RNr0rflCUU,https://www.youtube.com/watch?v=3RNr0rflCUU,"BUSINESS VLOG 🧸 preparing for shop launch, making 400 candles & my studio tour",834.0,storyboard,59,473.13,481.15,8.02,https://youtu.be/3RNr0rflCUU?t=473s,reveal_result,finish,1,0.5,Rows of finished candles on the shelves.,"Rows of finished candles on the shelves. finish phase, ~57% in, 7:53–8:01.",,0,,,,,,,1,,
3RNr0rflCUU,https://www.youtube.com/watch?v=3RNr0rflCUU,"BUSINESS VLOG 🧸 preparing for shop launch, making 400 candles & my studio tour",834.0,storyboard,62,497.19,505.21,8.02,https://youtu.be/3RNr0rflCUU?t=497s,reveal_result,finish,1,0.5,Rows of finished candles on the shelves.,"Rows of finished candles on the shelves. finish phase, ~60% in, 8:17–8:25.",,0,,,,,,,1,,
3RNr0rflCUU,https://www.youtube.com/watch?v=3RNr0rflCUU,"BUSINESS VLOG 🧸 preparing for shop launch, making 400 candles & my studio tour",834.0,storyboard,63,505.21,513.23,8.02,https://youtu.be/3RNr0rflCUU?t=505s,reveal_result,finish,1,0.5,Rows of finished candles on the shelves.,"Rows of finished candles on the shelves. finish phase, ~61% in, 8:25–8:33.",,0,,,,,,,1,,
3RNr0rflCUU,https://www.youtube.com/watch?v=3RNr0rflCUU,"BUSINESS VLOG 🧸 preparing for shop launch, making 400 candles & my studio tour",834.0,storyboard,64,513.23,521.25,8.02,https://youtu.be/3RNr0rflCUU?t=513s,reveal_result,finish,1,0.6,B-roll (concert/food/floor/packing).,"B-roll (concert/food/floor/packing). finish phase, ~62% in, 8:33–8:41.",,0,,,,,,,1,,
3RNr0rflCUU,https://www.youtube.com/watch?v=3RNr0rflCUU,"BUSINESS VLOG 🧸 preparing for shop launch, making 400 candles & my studio tour",834.0,storyboard,65,521.25,529.27,8.02,https://youtu.be/3RNr0rflCUU?t=521s,reveal_result,finish,1,0.5,Rows of finished candles on the shelves.,"Rows of finished candles on the shelves. finish phase, ~62% in, 8:41–8:49.",,0,,,,,,,1,,
