video_id,video_url,video_title,video_duration_s,source,window_index,start_s,end_s,duration_s,window_url,action_label,phase,is_step,confidence,description,description_detailed,ocr_text,has_caption,keep,filter_reason,validation_flags
2rhZ7lzaU4Y,https://www.youtube.com/watch?v=2rhZ7lzaU4Y,4 Easy Candle Making for Beginners | DIY Candles,187.0,storyboard,4,32.52,40.65,8.13,https://youtu.be/2rhZ7lzaU4Y?t=33s,gather_materials,prep,1,0.4,Hands arrange colourful wax spheres.,"Hands arrange colourful wax spheres. prep phase, ~17% in, 0:32–0:40.",,0,1,,
2rhZ7lzaU4Y,https://www.youtube.com/watch?v=2rhZ7lzaU4Y,4 Easy Candle Making for Beginners | DIY Candles,187.0,storyboard,5,40.65,48.78,8.13,https://youtu.be/2rhZ7lzaU4Y?t=41s,gather_materials,prep,1,0.4,Colourful moulds on the orange background.,"Colourful moulds on the orange background. prep phase, ~22% in, 0:40–0:48.",,0,1,,
3RNr0rflCUU,https://www.youtube.com/watch?v=3RNr0rflCUU,"BUSINESS VLOG 🧸 preparing for shop launch, making 400 candles & my studio tour",834.0,storyboard,0,0.0,8.02,8.02,https://youtu.be/3RNr0rflCUU?t=0s,gather_materials,prep,1,0.4,Rows of kraft-labelled candles on the table.,"Rows of kraft-labelled candles on the table. prep phase, ~0% in, 0:00–0:08.",,0,1,,
3RNr0rflCUU,https://www.youtube.com/watch?v=3RNr0rflCUU,"BUSINESS VLOG 🧸 preparing for shop launch, making 400 candles & my studio tour",834.0,storyboard,25,200.48,208.5,8.02,https://youtu.be/3RNr0rflCUU?t=200s,gather_materials,prep,1,0.5,Supplies laid out overhead.,"Supplies laid out overhead. prep phase, ~24% in, 3:20–3:28.",,0,1,,
40mkiCY8uMM,https://www.youtube.com/watch?v=40mkiCY8uMM,How To Make Mini 1 Oz. Soy Candles | Fall Scented Sample Candles,583.0,storyboard,49,391.33,399.32,7.99,https://youtu.be/40mkiCY8uMM?t=391s,gather_materials,prep,1,0.5,Wick-sticker product shown.,"Wick-sticker product shown. prep phase, ~67% in, 6:31–6:39.",,0,1,,
40mkiCY8uMM,https://www.youtube.com/watch?v=40mkiCY8uMM,How To Make Mini 1 Oz. Soy Candles | Fall Scented Sample Candles,583.0,storyboard,50,399.32,407.3,7.98,https://youtu.be/40mkiCY8uMM?t=399s,gather_materials,prep,1,0.5,Wick-sticker product shown.,"Wick-sticker product shown. prep phase, ~68% in, 6:39–6:47.",,0,1,,
40mkiCY8uMM,https://www.youtube.com/watch?v=40mkiCY8uMM,How To Make Mini 1 Oz. Soy Candles | Fall Scented Sample Candles,583.0,storyboard,51,407.3,415.29,7.99,https://youtu.be/40mkiCY8uMM?t=407s,gather_materials,prep,1,0.5,Wick-sticker product shown.,"Wick-sticker product shown. prep phase, ~70% in, 6:47–6:55.",,0,1,,
5SulILZNPEI,https://www.youtube.com/watch?v=5SulILZNPEI,How To Make Soy Candles DIY Candle Making Tutorial,453.0,storyboard,5,39.74,47.68,7.94,https://youtu.be/5SulILZNPEI?t=40s,gather_materials,prep,1,0.45,ProCandleSupply materials card,"ProCandleSupply materials card. prep phase, ~9% in, 0:39–0:47.",,0,1,,
5SulILZNPEI,https://www.youtube.com/watch?v=5SulILZNPEI,How To Make Soy Candles DIY Candle Making Tutorial,453.0,storyboard,6,47.68,55.63,7.95,https://youtu.be/5SulILZNPEI?t=48s,gather_materials,prep,1,0.6,pouring flakes into pitcher,"pouring flakes into pitcher. prep phase, ~11% in, 0:47–0:55.",,0,1,,
5SulILZNPEI,https://www.youtube.com/watch?v=5SulILZNPEI,How To Make Soy Candles DIY Candle Making Tutorial,453.0,storyboard,7,55.63,63.58,7.95,https://youtu.be/5SulILZNPEI?t=56s,gather_materials,prep,1,0.45,reaching for materials,"reaching for materials. Showing or laying out the supplies and tools that will be used. prep phase, ~12% in, 0:55–1:03.",,0,1,,
6DueGSsFhd8,https://www.youtube.com/watch?v=6DueGSsFhd8,CD (Stabilo) Candle Wick Series: Everything You Need To Know | CandleScience Product Guides,125.0,storyboard,2,15.62,23.44,7.82,https://youtu.be/6DueGSsFhd8?t=16s,gather_materials,prep,1,0.45,Close-up of CD-series candle wicks laid out.,"Close-up of CD-series candle wicks laid out. prep phase, ~12% in, 0:15–0:23.",,0,1,,
6HKMsobiG74,https://www.youtube.com/watch?v=6HKMsobiG74,Most Satisfying Ocean Jelly Candle | Water Candle DIY ASMR,158.0,storyboard,1,7.9,15.8,7.9,https://youtu.be/6HKMsobiG74?t=8s,gather_materials,prep,1,0.4,Decorative shells/beads and supplies gathered (low-detail).,"Decorative shells/beads and supplies gathered (low-detail). prep phase, ~5% in, 0:07–0:15.",,0,1,,
7fFf-gtesH4,https://www.youtube.com/watch?v=7fFf-gtesH4,5 Homemade Candles For Emergencies,879.0,storyboard,5,39.95,47.95,8.0,https://youtu.be/7fFf-gtesH4?t=40s,gather_materials,prep,1,0.45,"Emergency-candle supplies (butter, cheese, cans) on the table.","Emergency-candle supplies (butter, cheese, cans) on the table. prep phase, ~5% in, 0:39–0:47.",,0,1,,
7fFf-gtesH4,https://www.youtube.com/watch?v=7fFf-gtesH4,5 Homemade Candles For Emergencies,879.0,storyboard,6,47.95,55.94,7.99,https://youtu.be/7fFf-gtesH4?t=48s,gather_materials,prep,1,0.45,"Emergency-candle supplies (butter, cheese, cans) on the table.","Emergency-candle supplies (butter, cheese, cans) on the table. prep phase, ~5% in, 0:47–0:55.",,0,1,,
7fFf-gtesH4,https://www.youtube.com/watch?v=7fFf-gtesH4,5 Homemade Candles For Emergencies,879.0,storyboard,7,55.94,63.93,7.99,https://youtu.be/7fFf-gtesH4?t=56s,gather_materials,prep,1,0.45,"Emergency-candle supplies (butter, cheese, cans) on the table.","Emergency-candle supplies (butter, cheese, cans) on the table. prep phase, ~6% in, 0:55–1:03.",,0,1,,
7fFf-gtesH4,https://www.youtube.com/watch?v=7fFf-gtesH4,5 Homemade Candles For Emergencies,879.0,storyboard,26,207.76,215.75,7.99,https://youtu.be/7fFf-gtesH4?t=208s,gather_materials,prep,1,0.5,Showing emergency-candle supplies/packaging.,"Showing emergency-candle supplies/packaging. prep phase, ~24% in, 3:27–3:35.",,0,1,,
7fFf-gtesH4,https://www.youtube.com/watch?v=7fFf-gtesH4,5 Homemade Candles For Emergencies,879.0,storyboard,30,239.73,247.72,7.99,https://youtu.be/7fFf-gtesH4?t=240s,gather_materials,prep,1,0.5,Showing emergency-candle supplies/packaging.,"Showing emergency-candle supplies/packaging. prep phase, ~27% in, 3:59–4:07.",,0,1,,
7fFf-gtesH4,https://www.youtube.com/watch?v=7fFf-gtesH4,5 Homemade Candles For Emergencies,879.0,storyboard,34,271.69,279.68,7.99,https://youtu.be/7fFf-gtesH4?t=272s,gather_materials,prep,1,0.5,Showing emergency-candle supplies/packaging.,"Showing emergency-candle supplies/packaging. prep phase, ~31% in, 4:31–4:39.",,0,1,,
7fFf-gtesH4,https://www.youtube.com/watch?v=7fFf-gtesH4,5 Homemade Candles For Emergencies,879.0,storyboard,35,279.68,287.67,7.99,https://youtu.be/7fFf-gtesH4?t=280s,gather_materials,prep,1,0.5,Showing emergency-candle supplies/packaging.,"Showing emergency-candle supplies/packaging. prep phase, ~32% in, 4:39–4:47.",,0,1,,
7fFf-gtesH4,https://www.youtube.com/watch?v=7fFf-gtesH4,5 Homemade Candles For Emergencies,879.0,storyboard,42,335.62,343.61,7.99,https://youtu.be/7fFf-gtesH4?t=336s,gather_materials,prep,1,0.5,Showing emergency-candle supplies/packaging.,"Showing emergency-candle supplies/packaging. prep phase, ~38% in, 5:35–5:43.",,0,1,,
7fFf-gtesH4,https://www.youtube.com/watch?v=7fFf-gtesH4,5 Homemade Candles For Emergencies,879.0,storyboard,45,359.59,367.58,7.99,https://youtu.be/7fFf-gtesH4?t=360s,gather_materials,prep,1,0.5,Showing emergency-candle supplies/packaging.,"Showing emergency-candle supplies/packaging. prep phase, ~41% in, 5:59–6:07.",,0,1,,
7fFf-gtesH4,https://www.youtube.com/watch?v=7fFf-gtesH4,5 Homemade Candles For Emergencies,879.0,storyboard,46,367.58,375.57,7.99,https://youtu.be/7fFf-gtesH4?t=368s,gather_materials,prep,1,0.5,Showing emergency-candle supplies/packaging.,"Showing emergency-candle supplies/packaging. prep phase, ~42% in, 6:07–6:15.",,0,1,,
7j6uypARXW4,https://www.youtube.com/watch?v=7j6uypARXW4,DIY Water candles | Making candles with WATER!?,414.0,storyboard,9,71.65,79.62,7.97,https://youtu.be/7j6uypARXW4?t=72s,gather_materials,prep,1,0.4,A clear plastic sheet for making the float wick.,"A clear plastic sheet for making the float wick. prep phase, ~17% in, 1:11–1:19.",,0,1,,
7j6uypARXW4,https://www.youtube.com/watch?v=7j6uypARXW4,DIY Water candles | Making candles with WATER!?,414.0,storyboard,35,278.65,286.62,7.97,https://youtu.be/7j6uypARXW4?t=279s,gather_materials,prep,1,0.4,Black paper cutouts (craft prep).,"Black paper cutouts (craft prep). prep phase, ~67% in, 4:38–4:46.",,0,1,,
7j6uypARXW4,https://www.youtube.com/watch?v=7j6uypARXW4,DIY Water candles | Making candles with WATER!?,414.0,storyboard,36,286.62,294.58,7.96,https://youtu.be/7j6uypARXW4?t=287s,gather_materials,prep,1,0.4,Pink flowers on a branch (decorations).,"Pink flowers on a branch (decorations). prep phase, ~69% in, 4:46–4:54.",,0,1,,
7j6uypARXW4,https://www.youtube.com/watch?v=7j6uypARXW4,DIY Water candles | Making candles with WATER!?,414.0,storyboard,37,294.58,302.54,7.96,https://youtu.be/7j6uypARXW4?t=295s,gather_materials,prep,1,0.4,Hand with pink flowers.,"Hand with pink flowers. Showing or laying out the supplies and tools that will be used. prep phase, ~71% in, 4:54–5:02.",,0,1,,
8V_WyGLS5Zo,https://www.youtube.com/watch?v=8V_WyGLS5Zo,Candle Making Tutorial for Beginners | DIY Candle Tutorial,375.0,storyboard,1,7.98,15.96,7.98,https://youtu.be/8V_WyGLS5Zo?t=8s,gather_materials,prep,1,0.45,Gloved hands lay out materials in dim lighting.,"Gloved hands lay out materials in dim lighting. prep phase, ~2% in, 0:07–0:15.",,0,1,,
8V_WyGLS5Zo,https://www.youtube.com/watch?v=8V_WyGLS5Zo,Candle Making Tutorial for Beginners | DIY Candle Tutorial,375.0,storyboard,2,15.96,23.94,7.98,https://youtu.be/8V_WyGLS5Zo?t=16s,gather_materials,prep,1,0.45,Host appears at shelves to introduce the build.,"Host appears at shelves to introduce the build. prep phase, ~4% in, 0:15–0:23.",,0,1,,
8V_WyGLS5Zo,https://www.youtube.com/watch?v=8V_WyGLS5Zo,Candle Making Tutorial for Beginners | DIY Candle Tutorial,375.0,storyboard,3,23.94,31.91,7.97,https://youtu.be/8V_WyGLS5Zo?t=24s,gather_materials,prep,1,0.45,Caption card listing wax/dye/supplies.,"Caption card listing wax/dye/supplies. prep phase, ~6% in, 0:23–0:31.",,0,1,,
8_vXTepQRI8,https://www.youtube.com/watch?v=8_vXTepQRI8,DIY Homemade Tea Tin Candle - A Great Gift Idea!,424.0,storyboard,0,0.0,8.0,8.0,https://youtu.be/8_vXTepQRI8?t=0s,gather_materials,prep,1,0.45,"Supplies flat-lay for a tea-tin candle (tin, wax).","Supplies flat-lay for a tea-tin candle (tin, wax). prep phase, ~0% in, 0:00–0:08.",,0,1,,
8oA1uybG_TE,https://www.youtube.com/watch?v=8oA1uybG_TE,"Hehinton Double Boiler Wax Melter Pot, Outstanding Quality! Complete Candle Making Tool Kit!",308.0,storyboard,0,0.0,8.11,8.11,https://youtu.be/8oA1uybG_TE?t=0s,gather_materials,prep,1,0.45,Unboxing the Hehinton double-boiler wax-melter kit.,"Unboxing the Hehinton double-boiler wax-melter kit. prep phase, ~0% in, 0:00–0:08.",,0,1,,
8oA1uybG_TE,https://www.youtube.com/watch?v=8oA1uybG_TE,"Hehinton Double Boiler Wax Melter Pot, Outstanding Quality! Complete Candle Making Tool Kit!",308.0,storyboard,1,8.11,16.21,8.1,https://youtu.be/8oA1uybG_TE?t=8s,gather_materials,prep,0,0.5,"On-screen text card (auto-detected: static frame, OCR text). Text reads: 'lave: Pe eT eee APSF oe STR ESS Sed el ei eSacene date Cetes wtntabarc-esete e-e ee Se vy. CA, we ey oe iy, SS SS ni 7 ae 75 4 oe sf Ff ee ee 5 ae'.","On-screen text card (auto-detected: static frame, OCR text). Text reads: 'lave: Pe eT eee APSF oe STR ESS Sed el ei eSacene date Cetes wtntabarc-esete e-e ee Se vy. CA, we ey oe iy, SS SS ni 7 ae 75 4 oe sf Ff ee ee 5 ae'. prep phase, ~3% in, 0:08–0:16.",,0,1,desc_text_card,
8oA1uybG_TE,https://www.youtube.com/watch?v=8oA1uybG_TE,"Hehinton Double Boiler Wax Melter Pot, Outstanding Quality! Complete Candle Making Tool Kit!",308.0,storyboard,2,16.21,24.32,8.11,https://youtu.be/8oA1uybG_TE?t=16s,gather_materials,prep,1,0.45,"Unboxing the double-boiler wax-melter kit (manual, components).","Unboxing the double-boiler wax-melter kit (manual, components). prep phase, ~5% in, 0:16–0:24.",,0,1,,
8oA1uybG_TE,https://www.youtube.com/watch?v=8oA1uybG_TE,"Hehinton Double Boiler Wax Melter Pot, Outstanding Quality! Complete Candle Making Tool Kit!",308.0,storyboard,3,24.32,32.42,8.1,https://youtu.be/8oA1uybG_TE?t=24s,gather_materials,prep,1,0.45,"Unboxing the double-boiler wax-melter kit (manual, components).","Unboxing the double-boiler wax-melter kit (manual, components). prep phase, ~8% in, 0:24–0:32.",,0,1,,
8oA1uybG_TE,https://www.youtube.com/watch?v=8oA1uybG_TE,"Hehinton Double Boiler Wax Melter Pot, Outstanding Quality! Complete Candle Making Tool Kit!",308.0,storyboard,4,32.42,40.53,8.11,https://youtu.be/8oA1uybG_TE?t=32s,gather_materials,prep,1,0.45,"Unboxing the double-boiler wax-melter kit (manual, components).","Unboxing the double-boiler wax-melter kit (manual, components). prep phase, ~11% in, 0:32–0:40.",,0,1,,
8oA1uybG_TE,https://www.youtube.com/watch?v=8oA1uybG_TE,"Hehinton Double Boiler Wax Melter Pot, Outstanding Quality! Complete Candle Making Tool Kit!",308.0,storyboard,5,40.53,48.63,8.1,https://youtu.be/8oA1uybG_TE?t=41s,gather_materials,prep,1,0.45,"Unboxing the double-boiler wax-melter kit (manual, components).","Unboxing the double-boiler wax-melter kit (manual, components). prep phase, ~13% in, 0:40–0:48.",,0,1,,
8oA1uybG_TE,https://www.youtube.com/watch?v=8oA1uybG_TE,"Hehinton Double Boiler Wax Melter Pot, Outstanding Quality! Complete Candle Making Tool Kit!",308.0,storyboard,6,48.63,56.74,8.11,https://youtu.be/8oA1uybG_TE?t=49s,gather_materials,prep,1,0.45,"Unboxing the double-boiler wax-melter kit (manual, components).","Unboxing the double-boiler wax-melter kit (manual, components). prep phase, ~16% in, 0:48–0:56.",,0,1,,
8oA1uybG_TE,https://www.youtube.com/watch?v=8oA1uybG_TE,"Hehinton Double Boiler Wax Melter Pot, Outstanding Quality! Complete Candle Making Tool Kit!",308.0,storyboard,7,56.74,64.84,8.1,https://youtu.be/8oA1uybG_TE?t=57s,gather_materials,prep,1,0.45,"Unboxing the double-boiler wax-melter kit (manual, components).","Unboxing the double-boiler wax-melter kit (manual, components). prep phase, ~18% in, 0:56–1:04.",,0,1,,
B1E0xc9O7ZM,https://www.youtube.com/watch?v=B1E0xc9O7ZM,How to Roll Beeswax Candles with Kids {VIDEO},333.0,storyboard,0,0.0,7.93,7.93,https://youtu.be/B1E0xc9O7ZM?t=0s,gather_materials,prep,1,0.45,Beeswax sheets and rolled candles on the table.,"Beeswax sheets and rolled candles on the table. prep phase, ~0% in, 0:00–0:07.",,0,1,,
B2AFuHYg_Io,https://www.youtube.com/watch?v=B2AFuHYg_Io,Coconut Soy wax candle making for beginners,507.0,storyboard,7,56.33,64.38,8.05,https://youtu.be/B2AFuHYg_Io?t=56s,gather_materials,prep,1,0.45,White wax discs; pink glove.,"White wax discs; pink glove. prep phase, ~11% in, 0:56–1:04.",,0,1,,
B2AFuHYg_Io,https://www.youtube.com/watch?v=B2AFuHYg_Io,Coconut Soy wax candle making for beginners,507.0,storyboard,8,64.38,72.43,8.05,https://youtu.be/B2AFuHYg_Io?t=64s,gather_materials,prep,1,0.45,Pink-gloved hand with a fragrance bottle.,"Pink-gloved hand with a fragrance bottle. prep phase, ~13% in, 1:04–1:12.",,0,1,,
B2AFuHYg_Io,https://www.youtube.com/watch?v=B2AFuHYg_Io,Coconut Soy wax candle making for beginners,507.0,storyboard,9,72.43,80.48,8.05,https://youtu.be/B2AFuHYg_Io?t=72s,gather_materials,prep,1,0.4,Cutting/handling supplies.,"Cutting/handling supplies. prep phase, ~14% in, 1:12–1:20.",,0,1,,
B2AFuHYg_Io,https://www.youtube.com/watch?v=B2AFuHYg_Io,Coconut Soy wax candle making for beginners,507.0,storyboard,10,80.48,88.52,8.04,https://youtu.be/B2AFuHYg_Io?t=80s,gather_materials,prep,1,0.45,Two amber fragrance bottles held.,"Two amber fragrance bottles held. prep phase, ~16% in, 1:20–1:28.",,0,1,,
B2AFuHYg_Io,https://www.youtube.com/watch?v=B2AFuHYg_Io,Coconut Soy wax candle making for beginners,507.0,storyboard,26,209.24,217.29,8.05,https://youtu.be/B2AFuHYg_Io?t=209s,gather_materials,prep,1,0.4,White container and supplies.,"White container and supplies. prep phase, ~41% in, 3:29–3:37.",,0,1,,
B2AFuHYg_Io,https://www.youtube.com/watch?v=B2AFuHYg_Io,Coconut Soy wax candle making for beginners,507.0,storyboard,27,217.29,225.33,8.04,https://youtu.be/B2AFuHYg_Io?t=217s,gather_materials,prep,1,0.4,Shelves of supplies.,"Shelves of supplies. Showing or laying out the supplies and tools that will be used. prep phase, ~43% in, 3:37–3:45.",,0,1,,
BskHsZWNhRw,https://www.youtube.com/watch?v=BskHsZWNhRw,DIY WATER CANDLES // Easy DIY CANDLES AT HOME,300.0,storyboard,1,7.89,15.79,7.9,https://youtu.be/BskHsZWNhRw?t=8s,gather_materials,prep,1,0.4,Dried flowers and decorative elements gathered.,"Dried flowers and decorative elements gathered. prep phase, ~3% in, 0:07–0:15.",,0,1,,
CQ3SYeqOP8Y,https://www.youtube.com/watch?v=CQ3SYeqOP8Y,How to Make Rolled beeswax Candles,483.0,storyboard,9,72.45,80.5,8.05,https://youtu.be/CQ3SYeqOP8Y?t=72s,gather_materials,prep,1,0.4,White work cloth/sheet.,"White work cloth/sheet. Showing or laying out the supplies and tools that will be used. prep phase, ~15% in, 1:12–1:20.",,0,1,,
CQ3SYeqOP8Y,https://www.youtube.com/watch?v=CQ3SYeqOP8Y,How to Make Rolled beeswax Candles,483.0,storyboard,10,80.5,88.55,8.05,https://youtu.be/CQ3SYeqOP8Y?t=80s,gather_materials,prep,1,0.45,Colour swatches (red/green/yellow) shown.,"Colour swatches (red/green/yellow) shown. prep phase, ~17% in, 1:20–1:28.",,0,1,,
CrJ9UE6Nihw,https://www.youtube.com/watch?v=CrJ9UE6Nihw,FULL & easy beginners guide to Candle Making,601.0,storyboard,5,40.07,48.08,8.01,https://youtu.be/CrJ9UE6Nihw?t=40s,gather_materials,prep,1,0.45,Star-pattern bowl and a wax bag.,"Star-pattern bowl and a wax bag. prep phase, ~7% in, 0:40–0:48.",,0,1,,
D2TTNZkVMMM,https://www.youtube.com/watch?v=D2TTNZkVMMM,How to Make Layered Scented Candles | DIY Candle Making,250.0,storyboard,3,24.19,32.26,8.07,https://youtu.be/D2TTNZkVMMM?t=24s,gather_materials,prep,1,0.55,Row of black fragrance bottles.,"Row of black fragrance bottles. prep phase, ~10% in, 0:24–0:32.",,0,1,,
D2TTNZkVMMM,https://www.youtube.com/watch?v=D2TTNZkVMMM,How to Make Layered Scented Candles | DIY Candle Making,250.0,storyboard,4,32.26,40.32,8.06,https://youtu.be/D2TTNZkVMMM?t=32s,gather_materials,prep,1,0.6,Supplies list caption 'wax / fragrance / wicks / wick sticker'.,"Supplies list caption 'wax / fragrance / wicks / wick sticker'. prep phase, ~13% in, 0:32–0:40. Terminology: wick priming.",,0,1,,
D2TTNZkVMMM,https://www.youtube.com/watch?v=D2TTNZkVMMM,How to Make Layered Scented Candles | DIY Candle Making,250.0,storyboard,5,40.32,48.39,8.07,https://youtu.be/D2TTNZkVMMM?t=40s,gather_materials,prep,1,0.5,Supplies list with hands sorting items.,"Supplies list with hands sorting items. prep phase, ~16% in, 0:40–0:48.",,0,1,,
D2TTNZkVMMM,https://www.youtube.com/watch?v=D2TTNZkVMMM,How to Make Layered Scented Candles | DIY Candle Making,250.0,storyboard,16,129.03,137.1,8.07,https://youtu.be/D2TTNZkVMMM?t=129s,gather_materials,prep,1,0.45,A cardboard kit box of supplies; host.,"A cardboard kit box of supplies; host. prep phase, ~52% in, 2:09–2:17.",,0,1,,
D2TTNZkVMMM,https://www.youtube.com/watch?v=D2TTNZkVMMM,How to Make Layered Scented Candles | DIY Candle Making,250.0,storyboard,17,137.1,145.16,8.06,https://youtu.be/D2TTNZkVMMM?t=137s,gather_materials,prep,1,0.45,Supply kit box shown.,"Supply kit box shown. Showing or laying out the supplies and tools that will be used. prep phase, ~55% in, 2:17–2:25.",,0,1,,
DJBHjOFJBOs,https://www.youtube.com/watch?v=DJBHjOFJBOs,Choosing the Best Wax & Wicks for Your Candles,209.0,storyboard,6,48.23,56.27,8.04,https://youtu.be/DJBHjOFJBOs?t=48s,gather_materials,prep,1,0.4,Insert: white wax flakes.,"Insert: white wax flakes. prep phase, ~23% in, 0:48–0:56.",,0,1,,
DSj_ZcxHB2w,https://www.youtube.com/watch?v=DSj_ZcxHB2w,Candle Making Kit - How-to - Crafts&Co,92.0,storyboard,0,0.0,7.67,7.67,https://youtu.be/DSj_ZcxHB2w?t=0s,gather_materials,prep,1,0.55,Product display of the Crafts&Co candle kit — finished sample candles and supplies arranged on a tiered stand.,"Product display of the Crafts&Co candle kit — finished sample candles and supplies arranged on a tiered stand. prep phase, ~0% in, 0:00–0:07.",,0,1,,
EBZGgxpf3Ho,https://www.youtube.com/watch?v=EBZGgxpf3Ho,How to make perfect scented soy wax tin candles every time. DIY tutorial 7oz coco soy wax candles,667.0,storyboard,4,32.14,40.18,8.04,https://youtu.be/EBZGgxpf3Ho?t=32s,gather_materials,prep,1,0.45,"Unboxing supplies (Pro Wicks, stearic acid, jars, fragrance).","Unboxing supplies (Pro Wicks, stearic acid, jars, fragrance). prep phase, ~5% in, 0:32–0:40.",,0,1,,
EBZGgxpf3Ho,https://www.youtube.com/watch?v=EBZGgxpf3Ho,How to make perfect scented soy wax tin candles every time. DIY tutorial 7oz coco soy wax candles,667.0,storyboard,5,40.18,48.22,8.04,https://youtu.be/EBZGgxpf3Ho?t=40s,gather_materials,prep,1,0.45,"Unboxing supplies (Pro Wicks, stearic acid, jars, fragrance).","Unboxing supplies (Pro Wicks, stearic acid, jars, fragrance). prep phase, ~6% in, 0:40–0:48.",,0,1,,
EBZGgxpf3Ho,https://www.youtube.com/watch?v=EBZGgxpf3Ho,How to make perfect scented soy wax tin candles every time. DIY tutorial 7oz coco soy wax candles,667.0,storyboard,6,48.22,56.25,8.03,https://youtu.be/EBZGgxpf3Ho?t=48s,gather_materials,prep,1,0.45,"Unboxing supplies (Pro Wicks, stearic acid, jars, fragrance).","Unboxing supplies (Pro Wicks, stearic acid, jars, fragrance). prep phase, ~7% in, 0:48–0:56.",,0,1,,
EBZGgxpf3Ho,https://www.youtube.com/watch?v=EBZGgxpf3Ho,How to make perfect scented soy wax tin candles every time. DIY tutorial 7oz coco soy wax candles,667.0,storyboard,7,56.25,64.29,8.04,https://youtu.be/EBZGgxpf3Ho?t=56s,gather_materials,prep,1,0.45,"Unboxing supplies (Pro Wicks, stearic acid, jars, fragrance).","Unboxing supplies (Pro Wicks, stearic acid, jars, fragrance). prep phase, ~8% in, 0:56–1:04.",,0,1,,
