video_id,video_url,video_title,video_duration_s,source,window_index,start_s,end_s,duration_s,window_url,action_label,phase,is_step,confidence,description,description_detailed,ocr_text,has_caption,keep,filter_reason,validation_flags
1NluHw-tnt0,https://www.youtube.com/watch?v=1NluHw-tnt0,Making Witchy Wax Candles - A satisfying & mystical Process of Sculpting with Wax - PATH LAB,538.0,storyboard,62,497.85,505.88,8.03,https://youtu.be/1NluHw-tnt0?t=498s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~93% in, 8:17–8:25.",,0,1,,
1NluHw-tnt0,https://www.youtube.com/watch?v=1NluHw-tnt0,Making Witchy Wax Candles - A satisfying & mystical Process of Sculpting with Wax - PATH LAB,538.0,storyboard,63,505.88,513.91,8.03,https://youtu.be/1NluHw-tnt0?t=506s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~94% in, 8:25–8:33.",,0,1,,
1NluHw-tnt0,https://www.youtube.com/watch?v=1NluHw-tnt0,Making Witchy Wax Candles - A satisfying & mystical Process of Sculpting with Wax - PATH LAB,538.0,storyboard,64,513.91,521.94,8.03,https://youtu.be/1NluHw-tnt0?t=514s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~96% in, 8:33–8:41.",,0,1,,
1NluHw-tnt0,https://www.youtube.com/watch?v=1NluHw-tnt0,Making Witchy Wax Candles - A satisfying & mystical Process of Sculpting with Wax - PATH LAB,538.0,storyboard,65,521.94,529.97,8.03,https://youtu.be/1NluHw-tnt0?t=522s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~97% in, 8:41–8:49.",,0,1,,
1NluHw-tnt0,https://www.youtube.com/watch?v=1NluHw-tnt0,Making Witchy Wax Candles - A satisfying & mystical Process of Sculpting with Wax - PATH LAB,538.0,storyboard,66,529.97,538.0,8.03,https://youtu.be/1NluHw-tnt0?t=530s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~99% in, 8:49–8:58.",,0,1,,
40mkiCY8uMM,https://www.youtube.com/watch?v=40mkiCY8uMM,How To Make Mini 1 Oz. Soy Candles | Fall Scented Sample Candles,583.0,storyboard,69,551.05,559.04,7.99,https://youtu.be/40mkiCY8uMM?t=551s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~95% in, 9:11–9:19.",,0,1,,
40mkiCY8uMM,https://www.youtube.com/watch?v=40mkiCY8uMM,How To Make Mini 1 Oz. Soy Candles | Fall Scented Sample Candles,583.0,storyboard,70,559.04,567.03,7.99,https://youtu.be/40mkiCY8uMM?t=559s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~96% in, 9:19–9:27.",,0,1,,
40mkiCY8uMM,https://www.youtube.com/watch?v=40mkiCY8uMM,How To Make Mini 1 Oz. Soy Candles | Fall Scented Sample Candles,583.0,storyboard,71,567.03,575.01,7.98,https://youtu.be/40mkiCY8uMM?t=567s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~97% in, 9:27–9:35.",,0,1,,
40mkiCY8uMM,https://www.youtube.com/watch?v=40mkiCY8uMM,How To Make Mini 1 Oz. Soy Candles | Fall Scented Sample Candles,583.0,storyboard,72,575.01,583.0,7.99,https://youtu.be/40mkiCY8uMM?t=575s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~99% in, 9:35–9:43.",,0,1,,
8_vXTepQRI8,https://www.youtube.com/watch?v=8_vXTepQRI8,DIY Homemade Tea Tin Candle - A Great Gift Idea!,424.0,storyboard,48,384.0,392.0,8.0,https://youtu.be/8_vXTepQRI8?t=384s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~91% in, 6:24–6:32.",,0,1,,
8_vXTepQRI8,https://www.youtube.com/watch?v=8_vXTepQRI8,DIY Homemade Tea Tin Candle - A Great Gift Idea!,424.0,storyboard,49,392.0,400.0,8.0,https://youtu.be/8_vXTepQRI8?t=392s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~92% in, 6:32–6:40.",,0,1,,
8_vXTepQRI8,https://www.youtube.com/watch?v=8_vXTepQRI8,DIY Homemade Tea Tin Candle - A Great Gift Idea!,424.0,storyboard,50,400.0,408.0,8.0,https://youtu.be/8_vXTepQRI8?t=400s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~94% in, 6:40–6:48.",,0,1,,
8_vXTepQRI8,https://www.youtube.com/watch?v=8_vXTepQRI8,DIY Homemade Tea Tin Candle - A Great Gift Idea!,424.0,storyboard,51,408.0,416.0,8.0,https://youtu.be/8_vXTepQRI8?t=408s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~96% in, 6:48–6:56.",,0,1,,
8_vXTepQRI8,https://www.youtube.com/watch?v=8_vXTepQRI8,DIY Homemade Tea Tin Candle - A Great Gift Idea!,424.0,storyboard,52,416.0,424.0,8.0,https://youtu.be/8_vXTepQRI8?t=416s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~98% in, 6:56–7:04.",,0,1,,
9FHqxlxPTR0,https://www.youtube.com/watch?v=9FHqxlxPTR0,Fix Your Candles with This Twisted Simple Trick | Un-Even Melt Pools & Centered Wicks,666.0,storyboard,75,601.81,609.83,8.02,https://youtu.be/9FHqxlxPTR0?t=602s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~90% in, 10:01–10:09.",,0,1,,
9FHqxlxPTR0,https://www.youtube.com/watch?v=9FHqxlxPTR0,Fix Your Candles with This Twisted Simple Trick | Un-Even Melt Pools & Centered Wicks,666.0,storyboard,76,609.83,617.86,8.03,https://youtu.be/9FHqxlxPTR0?t=610s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~92% in, 10:09–10:17.",,0,1,,
9FHqxlxPTR0,https://www.youtube.com/watch?v=9FHqxlxPTR0,Fix Your Candles with This Twisted Simple Trick | Un-Even Melt Pools & Centered Wicks,666.0,storyboard,77,617.86,625.88,8.02,https://youtu.be/9FHqxlxPTR0?t=618s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~93% in, 10:17–10:25.",,0,1,,
9FHqxlxPTR0,https://www.youtube.com/watch?v=9FHqxlxPTR0,Fix Your Candles with This Twisted Simple Trick | Un-Even Melt Pools & Centered Wicks,666.0,storyboard,78,625.88,633.9,8.02,https://youtu.be/9FHqxlxPTR0?t=626s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~94% in, 10:25–10:33.",,0,1,,
9FHqxlxPTR0,https://www.youtube.com/watch?v=9FHqxlxPTR0,Fix Your Candles with This Twisted Simple Trick | Un-Even Melt Pools & Centered Wicks,666.0,storyboard,79,633.9,641.93,8.03,https://youtu.be/9FHqxlxPTR0?t=634s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~95% in, 10:33–10:41.",,0,1,,
9FHqxlxPTR0,https://www.youtube.com/watch?v=9FHqxlxPTR0,Fix Your Candles with This Twisted Simple Trick | Un-Even Melt Pools & Centered Wicks,666.0,storyboard,80,641.93,649.95,8.02,https://youtu.be/9FHqxlxPTR0?t=642s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~96% in, 10:41–10:49.",,0,1,,
9FHqxlxPTR0,https://www.youtube.com/watch?v=9FHqxlxPTR0,Fix Your Candles with This Twisted Simple Trick | Un-Even Melt Pools & Centered Wicks,666.0,storyboard,81,649.95,657.98,8.03,https://youtu.be/9FHqxlxPTR0?t=650s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~98% in, 10:49–10:57.",,0,1,,
9FHqxlxPTR0,https://www.youtube.com/watch?v=9FHqxlxPTR0,Fix Your Candles with This Twisted Simple Trick | Un-Even Melt Pools & Centered Wicks,666.0,storyboard,82,657.98,666.0,8.02,https://youtu.be/9FHqxlxPTR0?t=658s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~99% in, 10:57–11:06.",,0,1,,
AoypdYVB82A,https://www.youtube.com/watch?v=AoypdYVB82A,How to Make Pillar Candles at Home =),568.0,storyboard,65,520.0,528.0,8.0,https://youtu.be/AoypdYVB82A?t=520s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~92% in, 8:40–8:48.",,0,1,,
AoypdYVB82A,https://www.youtube.com/watch?v=AoypdYVB82A,How to Make Pillar Candles at Home =),568.0,storyboard,66,528.0,536.0,8.0,https://youtu.be/AoypdYVB82A?t=528s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~93% in, 8:48–8:56.",,0,1,,
AoypdYVB82A,https://www.youtube.com/watch?v=AoypdYVB82A,How to Make Pillar Candles at Home =),568.0,storyboard,67,536.0,544.0,8.0,https://youtu.be/AoypdYVB82A?t=536s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~94% in, 8:56–9:04.",,0,1,,
AoypdYVB82A,https://www.youtube.com/watch?v=AoypdYVB82A,How to Make Pillar Candles at Home =),568.0,storyboard,68,544.0,552.0,8.0,https://youtu.be/AoypdYVB82A?t=544s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~96% in, 9:04–9:12.",,0,1,,
AoypdYVB82A,https://www.youtube.com/watch?v=AoypdYVB82A,How to Make Pillar Candles at Home =),568.0,storyboard,69,552.0,560.0,8.0,https://youtu.be/AoypdYVB82A?t=552s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~97% in, 9:12–9:20.",,0,1,,
AoypdYVB82A,https://www.youtube.com/watch?v=AoypdYVB82A,How to Make Pillar Candles at Home =),568.0,storyboard,70,560.0,568.0,8.0,https://youtu.be/AoypdYVB82A?t=560s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~99% in, 9:20–9:28.",,0,1,,
EKYEsAkom3A,https://www.youtube.com/watch?v=EKYEsAkom3A,how to choose your candle wax | paraffin wax or coconut wax? 🥥,645.0,storyboard,77,613.15,621.11,7.96,https://youtu.be/EKYEsAkom3A?t=613s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~95% in, 10:13–10:21.",,0,1,,
EKYEsAkom3A,https://www.youtube.com/watch?v=EKYEsAkom3A,how to choose your candle wax | paraffin wax or coconut wax? 🥥,645.0,storyboard,78,621.11,629.07,7.96,https://youtu.be/EKYEsAkom3A?t=621s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~96% in, 10:21–10:29.",,0,1,,
EKYEsAkom3A,https://www.youtube.com/watch?v=EKYEsAkom3A,how to choose your candle wax | paraffin wax or coconut wax? 🥥,645.0,storyboard,79,629.07,637.04,7.97,https://youtu.be/EKYEsAkom3A?t=629s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~98% in, 10:29–10:37.",,0,1,,
EKYEsAkom3A,https://www.youtube.com/watch?v=EKYEsAkom3A,how to choose your candle wax | paraffin wax or coconut wax? 🥥,645.0,storyboard,80,637.04,645.0,7.96,https://youtu.be/EKYEsAkom3A?t=637s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~99% in, 10:37–10:45.",,0,1,,
JCVDsEKxi5I,https://www.youtube.com/watch?v=JCVDsEKxi5I,Make Your First Candle with Our London Luxury Candle Making Starter Kit!,427.0,storyboard,52,418.94,427.0,8.06,https://youtu.be/JCVDsEKxi5I?t=419s,blank,aux,0,0.6,Empty end frame.,"Empty end frame. aux phase, ~98% in, 6:58–7:07.",,0,1,,
PZV_mP_fr7g,https://www.youtube.com/watch?v=PZV_mP_fr7g,DON’T Make These Beginner Candle Making Mistakes!,533.0,storyboard,58,461.4,469.36,7.96,https://youtu.be/PZV_mP_fr7g?t=461s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~87% in, 7:41–7:49.",,0,1,,
PZV_mP_fr7g,https://www.youtube.com/watch?v=PZV_mP_fr7g,DON’T Make These Beginner Candle Making Mistakes!,533.0,storyboard,59,469.36,477.31,7.95,https://youtu.be/PZV_mP_fr7g?t=469s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~88% in, 7:49–7:57.",,0,1,,
PZV_mP_fr7g,https://www.youtube.com/watch?v=PZV_mP_fr7g,DON’T Make These Beginner Candle Making Mistakes!,533.0,storyboard,60,477.31,485.27,7.96,https://youtu.be/PZV_mP_fr7g?t=477s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~90% in, 7:57–8:05.",,0,1,,
PZV_mP_fr7g,https://www.youtube.com/watch?v=PZV_mP_fr7g,DON’T Make These Beginner Candle Making Mistakes!,533.0,storyboard,61,485.27,493.22,7.95,https://youtu.be/PZV_mP_fr7g?t=485s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~91% in, 8:05–8:13.",,0,1,,
PZV_mP_fr7g,https://www.youtube.com/watch?v=PZV_mP_fr7g,DON’T Make These Beginner Candle Making Mistakes!,533.0,storyboard,62,493.22,501.18,7.96,https://youtu.be/PZV_mP_fr7g?t=493s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~93% in, 8:13–8:21.",,0,1,,
PZV_mP_fr7g,https://www.youtube.com/watch?v=PZV_mP_fr7g,DON’T Make These Beginner Candle Making Mistakes!,533.0,storyboard,63,501.18,509.13,7.95,https://youtu.be/PZV_mP_fr7g?t=501s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~94% in, 8:21–8:29.",,0,1,,
PZV_mP_fr7g,https://www.youtube.com/watch?v=PZV_mP_fr7g,DON’T Make These Beginner Candle Making Mistakes!,533.0,storyboard,64,509.13,517.09,7.96,https://youtu.be/PZV_mP_fr7g?t=509s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~96% in, 8:29–8:37.",,0,1,,
PZV_mP_fr7g,https://www.youtube.com/watch?v=PZV_mP_fr7g,DON’T Make These Beginner Candle Making Mistakes!,533.0,storyboard,65,517.09,525.04,7.95,https://youtu.be/PZV_mP_fr7g?t=517s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~97% in, 8:37–8:45.",,0,1,,
PZV_mP_fr7g,https://www.youtube.com/watch?v=PZV_mP_fr7g,DON’T Make These Beginner Candle Making Mistakes!,533.0,storyboard,66,525.04,533.0,7.96,https://youtu.be/PZV_mP_fr7g?t=525s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~99% in, 8:45–8:53.",,0,1,,
Q9hV47GYsYI,https://www.youtube.com/watch?v=Q9hV47GYsYI,How to Make Perfect Candles  | SOY Candle Making | Scented Candle Making,650.0,storyboard,79,633.95,641.98,8.03,https://youtu.be/Q9hV47GYsYI?t=634s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~98% in, 10:33–10:41.",,0,1,,
Q9hV47GYsYI,https://www.youtube.com/watch?v=Q9hV47GYsYI,How to Make Perfect Candles  | SOY Candle Making | Scented Candle Making,650.0,storyboard,80,641.98,650.0,8.02,https://youtu.be/Q9hV47GYsYI?t=642s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~99% in, 10:41–10:50.",,0,1,,
Sxy3vnXEe6I,https://www.youtube.com/watch?v=Sxy3vnXEe6I,Studio Vlog | Bulk Order Iced Coffee Candle | Make Candles with Me,533.0,storyboard,66,525.04,533.0,7.96,https://youtu.be/Sxy3vnXEe6I?t=525s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~99% in, 8:45–8:53.",,0,1,,
Tr8qDI6L2aA,https://www.youtube.com/watch?v=Tr8qDI6L2aA,How to Make Palm Wax Candles,679.0,storyboard,78,623.08,631.07,7.99,https://youtu.be/Tr8qDI6L2aA?t=623s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~92% in, 10:23–10:31.",,0,1,,
Tr8qDI6L2aA,https://www.youtube.com/watch?v=Tr8qDI6L2aA,How to Make Palm Wax Candles,679.0,storyboard,79,631.07,639.06,7.99,https://youtu.be/Tr8qDI6L2aA?t=631s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~93% in, 10:31–10:39.",,0,1,,
Tr8qDI6L2aA,https://www.youtube.com/watch?v=Tr8qDI6L2aA,How to Make Palm Wax Candles,679.0,storyboard,80,639.06,647.05,7.99,https://youtu.be/Tr8qDI6L2aA?t=639s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~94% in, 10:39–10:47.",,0,1,,
Tr8qDI6L2aA,https://www.youtube.com/watch?v=Tr8qDI6L2aA,How to Make Palm Wax Candles,679.0,storyboard,81,647.05,655.04,7.99,https://youtu.be/Tr8qDI6L2aA?t=647s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~95% in, 10:47–10:55.",,0,1,,
Tr8qDI6L2aA,https://www.youtube.com/watch?v=Tr8qDI6L2aA,How to Make Palm Wax Candles,679.0,storyboard,82,655.04,663.02,7.98,https://youtu.be/Tr8qDI6L2aA?t=655s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~96% in, 10:55–11:03.",,0,1,,
Tr8qDI6L2aA,https://www.youtube.com/watch?v=Tr8qDI6L2aA,How to Make Palm Wax Candles,679.0,storyboard,83,663.02,671.01,7.99,https://youtu.be/Tr8qDI6L2aA?t=663s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~98% in, 11:03–11:11.",,0,1,,
Tr8qDI6L2aA,https://www.youtube.com/watch?v=Tr8qDI6L2aA,How to Make Palm Wax Candles,679.0,storyboard,84,671.01,679.0,7.99,https://youtu.be/Tr8qDI6L2aA?t=671s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~99% in, 11:11–11:19.",,0,1,,
UvgHUG48cgE,https://www.youtube.com/watch?v=UvgHUG48cgE,"STEP BY STEP: How I Make My 6 oz. Tin Soy Candles | Formula, First Burn Test, Visual Demonstration",734.0,storyboard,90,718.04,726.02,7.98,https://youtu.be/UvgHUG48cgE?t=718s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~98% in, 11:58–12:06.",,0,1,,
UvgHUG48cgE,https://www.youtube.com/watch?v=UvgHUG48cgE,"STEP BY STEP: How I Make My 6 oz. Tin Soy Candles | Formula, First Burn Test, Visual Demonstration",734.0,storyboard,91,726.02,734.0,7.98,https://youtu.be/UvgHUG48cgE?t=726s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~99% in, 12:06–12:14.",,0,1,,
VhjipDG6avo,https://www.youtube.com/watch?v=VhjipDG6avo,How To Calculate The Exact Amount Of Wax & Fragrance Oil Needed For One Candle | SIMPLIFIED FORMULA,657.0,storyboard,72,576.88,584.89,8.01,https://youtu.be/VhjipDG6avo?t=577s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~88% in, 9:36–9:44.",,0,1,,
VhjipDG6avo,https://www.youtube.com/watch?v=VhjipDG6avo,How To Calculate The Exact Amount Of Wax & Fragrance Oil Needed For One Candle | SIMPLIFIED FORMULA,657.0,storyboard,73,584.89,592.9,8.01,https://youtu.be/VhjipDG6avo?t=585s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~89% in, 9:44–9:52.",,0,1,,
VhjipDG6avo,https://www.youtube.com/watch?v=VhjipDG6avo,How To Calculate The Exact Amount Of Wax & Fragrance Oil Needed For One Candle | SIMPLIFIED FORMULA,657.0,storyboard,74,592.9,600.91,8.01,https://youtu.be/VhjipDG6avo?t=593s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~90% in, 9:52–10:00.",,0,1,,
VhjipDG6avo,https://www.youtube.com/watch?v=VhjipDG6avo,How To Calculate The Exact Amount Of Wax & Fragrance Oil Needed For One Candle | SIMPLIFIED FORMULA,657.0,storyboard,75,600.91,608.93,8.02,https://youtu.be/VhjipDG6avo?t=601s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~91% in, 10:00–10:08.",,0,1,,
VhjipDG6avo,https://www.youtube.com/watch?v=VhjipDG6avo,How To Calculate The Exact Amount Of Wax & Fragrance Oil Needed For One Candle | SIMPLIFIED FORMULA,657.0,storyboard,76,608.93,616.94,8.01,https://youtu.be/VhjipDG6avo?t=609s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~93% in, 10:08–10:16.",,0,1,,
VhjipDG6avo,https://www.youtube.com/watch?v=VhjipDG6avo,How To Calculate The Exact Amount Of Wax & Fragrance Oil Needed For One Candle | SIMPLIFIED FORMULA,657.0,storyboard,77,616.94,624.95,8.01,https://youtu.be/VhjipDG6avo?t=617s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~94% in, 10:16–10:24.",,0,1,,
VhjipDG6avo,https://www.youtube.com/watch?v=VhjipDG6avo,How To Calculate The Exact Amount Of Wax & Fragrance Oil Needed For One Candle | SIMPLIFIED FORMULA,657.0,storyboard,78,624.95,632.96,8.01,https://youtu.be/VhjipDG6avo?t=625s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~95% in, 10:24–10:32.",,0,1,,
VhjipDG6avo,https://www.youtube.com/watch?v=VhjipDG6avo,How To Calculate The Exact Amount Of Wax & Fragrance Oil Needed For One Candle | SIMPLIFIED FORMULA,657.0,storyboard,79,632.96,640.98,8.02,https://youtu.be/VhjipDG6avo?t=633s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~96% in, 10:32–10:40.",,0,1,,
VhjipDG6avo,https://www.youtube.com/watch?v=VhjipDG6avo,How To Calculate The Exact Amount Of Wax & Fragrance Oil Needed For One Candle | SIMPLIFIED FORMULA,657.0,storyboard,80,640.98,648.99,8.01,https://youtu.be/VhjipDG6avo?t=641s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~98% in, 10:40–10:48.",,0,1,,
VhjipDG6avo,https://www.youtube.com/watch?v=VhjipDG6avo,How To Calculate The Exact Amount Of Wax & Fragrance Oil Needed For One Candle | SIMPLIFIED FORMULA,657.0,storyboard,81,648.99,657.0,8.01,https://youtu.be/VhjipDG6avo?t=649s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~99% in, 10:48–10:57.",,0,1,,
Vp4eR_y0Zsc,https://www.youtube.com/watch?v=Vp4eR_y0Zsc,Candle Making DIY bubble Candle | Make aesthetic candles with me! |큐브캔들 만들기,509.0,storyboard,52,413.56,421.52,7.96,https://youtu.be/Vp4eR_y0Zsc?t=414s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~81% in, 6:53–7:01.",,0,1,,
Vp4eR_y0Zsc,https://www.youtube.com/watch?v=Vp4eR_y0Zsc,Candle Making DIY bubble Candle | Make aesthetic candles with me! |큐브캔들 만들기,509.0,storyboard,53,421.52,429.47,7.95,https://youtu.be/Vp4eR_y0Zsc?t=422s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~83% in, 7:01–7:09.",,0,1,,
Vp4eR_y0Zsc,https://www.youtube.com/watch?v=Vp4eR_y0Zsc,Candle Making DIY bubble Candle | Make aesthetic candles with me! |큐브캔들 만들기,509.0,storyboard,54,429.47,437.42,7.95,https://youtu.be/Vp4eR_y0Zsc?t=429s,blank,aux,0,0.6,Empty/black end frame.,"Empty/black end frame. aux phase, ~84% in, 7:09–7:17.",,0,1,,
